"","bestCostByT","temperatures"
"1",138946852,68773592,745
"2",139065394,68085856,81755
"3",140441149,67404998,2493745
"4",139121466,66730948,2668808
"5",138939897,66063638,784212
"6",139386865,65403002,3963698
"7",139876691,64748972,3724061
"8",138991671,64101482,6486821
"9",139186843,63460467,8221953
"10",137719310,62825863,1439733
"11",140311564,62197604,5125336
"12",139237807,61575628,4674082
"13",140844417,60959872,1827342
"14",138979977,60350273,4609068
"15",138974452,59746770,7262977
"16",141516728,59149303,0190348
"17",139440479,58557809,9888444
"18",142173876,57972231,888956
"19",139873230,57392509,5700664
"20",139343570,56818584,4743657
"21",138949022,56250398,6296221
"22",139061962,55687894,6433259
"23",139014367,55131015,6968926
"24",138918983,54579705,5399237
"25",141759810,54033908,4845244
"26",139702759,53493569,3996792
"27",138938813,52958633,7056824
"28",139999041,52429047,3686256
"29",140230962,51904756,8949393
"30",143173522,51385709,3259899
"31",139274811,50871852,23273
"32",140822832,50363133,7104027
"33",139854964,49859502,3732987
"34",139673908,49360907,3495657
"35",139389377,48867298,27607
"36",140214677,48378625,2933093
"37",139950611,47894839,0403763
"38",140449533,47415890,6499725
"39",143137518,46941731,7434728
"40",140844151,46472314,426038
"41",139140427,46007591,2817777
"42",139118331,45547515,3689599
"43",139064201,45092040,2152703
"44",139972297,44641119,8131176
"45",140337842,44194708,6149864
"46",139086477,43752761,5288365
"47",139519683,43315233,9135482
"48",140264565,42882081,5744127
"49",139136517,42453260,7586686
"50",139917740,42028728,1510819
"51",140950350,41608440,869571
"52",139130395,41192356,4608753
"53",141695435,40780432,8962666
"54",139312774,40372628,5673039
"55",139725976,39968902,2816309
"56",139131905,39569213,2588146
"57",139259274,39173521,1262264
"58",139726687,38781785,9149642
"59",139477318,38393968,0558145
"60",140375638,38010028,3752564
"61",139388631,37629928,0915038
"62",139635441,37253628,8105888
"63",148837537,36881092,5224829
"64",141049123,36512281,5972581
"65",139235798,36147158,7812855
"66",139279193,35785687,1934726
"67",139192895,35427830,3215379
"68",139234188,35073552,0183225
"69",138943503,34722816,4981393
"70",139583231,34375588,3331579
"71",139334592,34031832,4498263
"72",139885561,33691514,125328
"73",138956235,33354598,9840748
"74",139169740,33021052,994234
"75",139902026,32690842,4642917
"76",139223754,32363934,0396488
"77",138969143,32040294,6992523
"78",142002182,31719891,7522597
"79",138995903,31402692,8347371
"80",139177296,31088665,9063898
"81",139647329,30777779,2473259
"82",139640849,30470001,4548526
"83",139003732,30165301,4403041
"84",139400025,29863648,425901
"85",139430806,29565011,941642
"86",140622355,29269361,8222256
"87",141027242,28976668,2040034
"88",140428154,28686901,5219633
"89",138996787,28400032,5067437
"90",139416351,28116032,1816763
"91",143101548,27834871,8598595
"92",140140762,27556523,1412609
"93",142878354,27280957,9098483
"94",141402132,27008148,3307498
"95",138944477,26738066,8474423
"96",140361659,26470686,1789679
"97",140622488,26205979,3171782
"98",140698377,25943919,5240064
"99",139560859,25684480,3287664
"100",140974031,25427635,5254787
"101",138621579,25173359,1702239
"102",139774633,24921625,5785217
"103",139025472,24672409,3227365
"104",139135371,24425685,2295091
"105",141197456,24181428,377214
"106",138968831,23939614,0934419
"107",139595681,23700217,9525074
"108",139525421,23463215,7729824
"109",140652280,23228583,6152525
"110",139392449,22996297,7791
"111",139611853,22766334,801309
"112",139111997,22538671,4532959
"113",138963204,22313284,738763
"114",138964365,22090151,8913753
"115",139841377,21869250,3724616
"116",139020144,21650557,868737
"117",139209102,21434052,2900496
"118",139010922,21219711,7671491
"119",139453783,21007514,6494776
"120",140711675,20797439,5029828
"121",138980903,20589465,107953
"122",138974931,20383570,4568735
"123",139050405,20179734,7523047
"124",138917195,19977937,4047817
"125",139046299,19778158,0307339
"126",139346362,19580376,4504265
"127",138970667,19384572,6859223
"128",139738054,19190726,959063
"129",139342077,18998819,6894724
"130",139058554,18808831,4925777
"131",139644734,18620743,1776519
"132",138951245,18434535,7458754
"133",140819757,18250190,3884166
"134",140525757,18067688,4845325
"135",140605430,17887011,5996872
"136",139552930,17708141,4836903
"137",139403736,17531060,0688534
"138",139506519,17355749,4681648
"139",139144951,17182191,9734832
"140",139116748,17010370,0537484
"141",139199212,16840266,3532109
"142",139110525,16671863,6896788
"143",140949281,16505145,052782
"144",139357926,16340093,6022542
"145",138987355,16176692,6662316
"146",138986087,16014925,7395693
"147",139094118,15854776,4821736
"148",140852214,15696228,7173519
"149",138946237,15539266,4301784
"150",139852402,15383873,7658766
"151",139015117,15230035,0282178
"152",138619523,15077734,6779356
"153",139161134,14926957,3311563
"154",138894915,14777687,7578447
"155",140035304,14629910,8802663
"156",143031549,14483611,7714636
"157",139334307,14338775,653749
"158",139135701,14195387,8972115
"159",139515227,14053434,0182394
"160",139894279,13912899,678057
"161",139459313,13773770,6812764
"162",138951125,13636032,9744636
"163",139285742,13499672,644719
"164",139967675,13364675,9182718
"165",139250161,13231029,1590891
"166",143803255,13098718,8674982
"167",140050590,12967731,6788232
"168",139720726,12838054,362035
"169",139623989,12709673,8184146
"170",139024372,12582577,0802305
"171",139463316,12456751,3094282
"172",141504287,12332183,7963339
"173",142896114,12208861,9583706
"174",139185034,12086773,3387869
"175",138974818,11965905,605399
"176",141455100,11846246,549345
"177",139808351,11727784,0838515
"178",138958796,11610506,243013
"179",139035956,11494401,1805829
"180",139680009,11379457,1687771
"181",139771489,11265662,5970893
"182",138876743,11153005,9711184
"183",138999767,11041475,9114072
"184",139312089,10931061,1522931
"185",138979919,10821750,5407702
"186",139558442,10713533,0353625
"187",139726858,10606397,7050089
"188",139505060,10500333,7279588
"189",139397239,10395330,3906792
"190",141589894,10291377,0867724
"191",139733507,10188463,3159047
"192",139119886,10086578,6827457
"193",139225012,9985712,89591819
"194",139233642,9885855,76695901
"195",138879004,9786997,20928942
"196",142399145,9689127,23719653
"197",139030887,9592235,96482456
"198",141862752,9496313,60517632
"199",140788097,9401350,46912455
"200",139313956,9307336,96443331
"201",138971817,9214263,59478898
"202",141092355,9122120,95884109
"203",139773234,9030899,74925268
"204",139390378,8940590,75176015
"205",139095898,8851184,84424255
"206",139670300,8762672,99580012
"207",139568119,8675046,26584212
"208",139449398,8588295,8031837
"209",140084803,8502412,84515186
"210",138974905,8417388,71670034
"211",139173432,8333214,82953334
"212",139479661,8249882,681238
"213",138960233,8167383,85442562
"214",139491647,8085710,01588137
"215",140469003,8004852,91572255
"216",139620086,7924804,38656533
"217",138965413,7845556,34269967
"218",138985950,7767100,77927268
"219",139260167,7689429,77147995
"220",138309288,7612535,47376515
"221",138946160,7536410,1190275
"222",139013058,7461046,01783722
"223",142005448,7386435,55765885
"224",140648663,7312571,20208226
"225",139820420,7239445,49006144
"226",139807186,7167051,03516083
"227",139264940,7095380,52480922
"228",139064037,7024426,71956113
"229",139791826,6954182,45236551
"230",139187807,6884640,62784186
"231",138973553,6815794,22156344
"232",140123119,6747636,27934781
"233",139115784,6680159,91655433
"234",138974188,6613358,31738879
"235",139435409,6547224,7342149
"236",143718192,6481752,48687275
"237",139174380,6416934,96200402
"238",140180366,6352765,61238398
"239",139472481,6289237,95626014
"240",139061080,6226345,57669754
"241",138942679,6164082,12093056
"242",139483468,6102441,29972126
"243",138671293,6041416,88672404
"244",140297333,5981002,7178568
"245",139077801,5921192,69067824
"246",139526768,5861980,76377145
"247",139708169,5803360,95613374
"248",138975065,5745327,3465724
"249",138771388,5687874,07310668
"250",139021377,5630995,33237561
"251",139138040,5574685,37905185
"252",139506694,5518938,52526134
"253",139058475,5463749,14000872
"254",139597719,5409111,64860864
"255",139928394,5355020,53212255
"256",140267024,5301470,32680132
"257",139093793,5248455,62353331
"258",139204867,5195971,06729798
"259",138977144,5144011,356625
"260",138938151,5092571,24305875
"261",138974372,5041645,53062816
"262",141415285,4991229,07532188
"263",138936086,4941316,78456866
"264",139363885,4891903,61672297
"265",141038250,4842984,58055574
"266",138918983,4794554,73475019
"267",138729634,4746609,18740268
"268",140007142,4699143,09552866
"269",139694146,4652151,66457337
"270",140887285,4605630,14792764
"271",139568453,4559573,84644836
"272",139125780,4513978,10798388
"273",139612611,4468838,32690404
"274",139571939,4424149,943635
"275",138953818,4379908,44419865
"276",138948850,4336109,35975666
"277",138944227,4292748,26615909
"278",140617563,4249820,7834975
"279",139162327,4207322,57566253
"280",138954458,4165249,3499059
"281",138977610,4123596,85640684
"282",140072588,4082360,88784277
"283",139341357,4041537,27896435
"284",139475378,4001121,9061747
"285",138943061,3961110,68711295
"286",139171562,3921499,58024183
"287",138995734,3882284,58443941
"288",139202876,3843461,73859501
"289",138961407,3805027,12120906
"290",138966557,3766976,84999697
"291",139311206,3729307,081497
"292",138948983,3692014,01068203
"293",139025353,3655093,87057521
"294",139021836,3618542,93186946
"295",139472938,3582357,50255077
"296",141682377,3546533,92752526
"297",139076252,3511068,58825001
"298",139295868,3475957,90236751
"299",141030168,3441198,32334383
"300",139898213,3406786,34011039
"301",138984921,3372718,47670929
"302",139140690,3338991,2919422
"303",139106771,3305601,37902277
"304",138985215,3272545,36523254
"305",139151708,3239819,91158022
"306",139739619,3207421,71246442
"307",140130513,3175347,49533977
"308",139025036,3143594,02038638
"309",139946629,3112158,08018251
"310",139384133,3081036,49938069
"311",139153205,3050226,13438688
"312",139017987,3019723,87304301
"313",139033804,2989526,63431258
"314",140140679,2959631,36796946
"315",139343326,2930035,05428976
"316",141585234,2900734,70374686
"317",138987513,2871727,35670939
"318",140708622,2843010,0831423
"319",139601126,2814579,98231088
"320",138961208,2786434,18248777
"321",139975888,2758569,84066289
"322",139352441,2730984,14225626
"323",139178694,2703674,3008337
"324",139340095,2676637,55782536
"325",140693766,2649871,18224711
"326",139408700,2623372,47042464
"327",139232272,2597138,74572039
"328",141040887,2571167,35826319
"329",138949520,2545455,68468056
"330",139051676,2520001,12783375
"331",139245305,2494801,11655541
"332",140126417,2469853,10538986
"333",140742374,2445154,57433596
"334",139215277,2420703,0285926
"335",140378262,2396495,99830667
"336",140058079,2372531,03832361
"337",139841906,2348805,72794037
"338",139096469,2325317,67066097
"339",139058299,2302064,49395436
"340",139305440,2279043,84901481
"341",139486944,2256253,41052467
"342",139388351,2233690,87641942
"343",139085019,2211353,96765523
"344",138931265,2189240,42797867
"345",139153643,2167348,02369889
"346",140686998,2145674,5434619
"347",139272375,2124217,79802728
"348",138941837,2102975,62004701
"349",139392664,2081945,86384654
"350",140303963,2061126,40520807
"351",138962922,2040515,14115599
"352",138845395,2020109,98974443
"353",139281259,1999908,88984699
"354",138947652,1979909,80094852
"355",139229915,1960110,70293903
"356",138925122,1940509,59590964
"357",139078679,1921104,49995054
"358",139264450,1901893,45495104
"359",139217614,1882874,52040153
"360",139430620,1864045,77519751
"361",139227885,1845405,31744554
"362",140130335,1826951,26427108
"363",139525535,1808681,75162837
"364",138997579,1790594,93411209
