"","bestCostByT","temperatures"
"1",139026033,62521447,95
"2",139688659,56269303,155
"3",139340362,50642372,8395
"4",140371814,45578135,55555
"5",139192179,41020321,999995
"6",144265550,36918289,7999955
"7",138956709,33226460,819996
"8",140199941,29903814,7379964
"9",139031154,26913433,2641967
"10",138937029,24222089,9377771
"11",139160463,21799880,9439994
"12",139126049,19619892,8495994
"13",142278893,17657903,5646395
"14",139082914,15892113,2081755
"15",139774965,14302901,887358
"16",138924269,12872611,6986222
"17",139280970,11585350,52876
"18",139506368,10426815,475884
"19",139061503,9384133,92829557
"20",139514192,8445720,53546601
"21",139057805,7601148,48191941
"22",142344182,6841033,63372747
"23",139831266,6156930,27035472
"24",139390293,5541237,24331925
"25",139489321,4987113,51898733
"26",139456511,4488402,16708859
"27",140391457,4039561,95037973
"28",139045995,3635605,75534176
"29",138922387,3272045,17980758
"30",139040713,2944840,66182683
"31",139032864,2650356,59564414
"32",139075532,2385320,93607973
"33",140279357,2146788,84247176
"34",139641739,1932109,95822458
"35",138942294,1738898,96240212
"36",139048831,1565009,06616191
"37",139976626,1408508,15954572
"38",139066661,1267657,34359115
"39",139127267,1140891,60923203
"40",139019442,1026802,44830883
"41",139000830,924122,203477947
"42",139162541,831709,983130152
"43",138936551,748538,984817137
"44",139087615,673685,086335423
"45",139077415,606316,577701881
"46",139265000,545684,919931693
"47",138940565,491116,427938524
"48",139016175,442004,785144671
"49",138254158,397804,306630204
"50",138941479,358023,875967184
"51",139557522,322221,488370465
"52",139006495,289999,339533419
"53",138985805,260999,405580077
"54",138920035,234899,465022069
"55",138546483,211409,518519862
"56",138931265,190268,566667876
"57",139003844,171241,710001088
"58",138459988,154117,53900098
"59",138459988,138705,785100882
"60",139105034,124835,206590793
"61",137456817,112351,685931714
"62",137456817,101116,517338543
"63",137456817,91004,8656046884
"64",137456817,81904,3790442196
"65",137456817,73713,9411397977
"66",137456817,66342,5470258179
"67",137456817,59708,2923232361
"68",137456817,53737,4630909125
"69",137456817,48363,7167818212
"70",137456817,43527,3451036391
"71",137456817,39174,6105932752
"72",137456817,35257,1495339477
"73",137456817,31731,4345805529
"74",137456817,28558,2911224976
"75",137456817,25702,4620102479
"76",137456817,23132,2158092231
"77",137456817,20818,9942283008
"78",137456817,18737,0948054707
"79",137456817,16863,3853249236
"80",137456817,15177,0467924313
"81",137456817,13659,3421131881
"82",137456817,12293,4079018693
"83",137456817,11064,0671116824
"84",137456817,9957,66040051415
