"","bestCostByT","temperatures"
"1",142182117,65994861,725
"2",139843385,62695118,63875
"3",139868915,59560362,7068125
"4",139401677,56582344,5714719
"5",139437805,53753227,3428983
"6",138940565,51065565,9757534
"7",139360881,48512287,6769657
"8",140095836,46086673,2931174
"9",138711171,43782339,6284615
"10",139043324,41593222,6470384
"11",139396937,39513561,5146865
"12",141262588,37537883,4389522
"13",139045309,35660989,2670046
"14",139336211,33877939,8036544
"15",139018543,32184042,8134716
"16",139028126,30574840,672798
"17",140422686,29046098,6391581
"18",139085666,27593793,7072002
"19",141957984,26214104,0218402
"20",138613673,24903398,8207482
"21",140002036,23658228,8797108
"22",138943961,22475317,4357253
"23",139054214,21351551,563939
"24",139349057,20283973,985742
"25",141381726,19269775,2864549
"26",138991337,18306286,5221322
"27",141180215,17390972,1960256
"28",139794234,16521423,5862243
"29",139129030,15695352,4069131
"30",141027636,14910584,7865674
"31",139045050,14165055,5472391
"32",139213604,13456802,7698771
"33",139479184,12783962,6313832
"34",141525192,12144764,4998141
"35",139865651,11537526,2748234
"36",138791564,10960649,9610822
"37",140137106,10412617,4630281
"38",141631391,9891986,58987669
"39",141315776,9397387,26038286
"40",139028850,8927517,89736371
"41",138938889,8481142,00249553
"42",139998083,8057084,90237075
"43",138966866,7654230,65725221
"44",140457632,7271519,1243896
"45",138926187,6907943,16817012
"46",139481157,6562546,00976162
"47",141565889,6234418,70927353
"48",138570056,5922697,77380986
"49",139573860,5626562,88511936
"50",138883879,5345234,7408634
"51",139012670,5077973,00382023
"52",139231597,4824074,35362921
"53",141371782,4582870,63594775
"54",139004475,4353727,10415037
"55",138926832,4136040,74894285
"56",139464348,3929238,7114957
"57",140861554,3732776,77592092
"58",139203159,3546137,93712487
"59",139165652,3368831,04026863
"60",141031825,3200389,4882552
"61",138903367,3040370,01384244
"62",139127732,2888351,51315031
"63",139127080,2743933,9374928
"64",141362534,2606737,24061816
"65",139846659,2476400,37858725
"66",139101443,2352580,35965789
"67",138986761,2234951,34167499
"68",140146149,2123203,77459124
"69",138963445,2017043,58586168
"70",139306321,1916191,4065686
"71",140634870,1820381,83624017
"72",139104615,1729362,74442816
"73",138763599,1642894,60720675
"74",140138160,1560749,87684641
"75",139261505,1482712,38300409
"76",139347737,1408576,76385389
"77",138975094,1338147,92566119
"78",138972819,1271240,52937813
"79",139653375,1207678,50290923
"80",138630844,1147294,57776377
"81",138523452,1089929,84887558
"82",139023695,1035433,3564318
"83",140996278,983661,688610208
"84",139129896,934478,604179698
"85",139108487,887754,673970713
"86",139270210,843366,940272177
"87",138924197,801198,593258568
"88",138997899,761138,66359564
"89",138689244,723081,730415858
"90",139502778,686927,643895065
"91",138705526,652581,261700312
"92",139012063,619952,198615296
"93",139575745,588954,588684531
"94",138973416,559506,859250305
"95",139203271,531531,516287789
"96",139017000,504954,9404734
"97",139026125,479707,19344973
"98",138944138,455721,833777243
"99",139167736,432935,742088381
"100",139040679,411288,954983962
"101",139010679,390724,507234764
"102",138641679,371188,281873026
"103",138641679,352628,867779374
"104",138641679,334997,424390406
"105",139067945,318247,553170885
"106",139122669,302335,175512341
"107",139290943,287218,416736724
"108",139042658,272857,495899888
"109",139042658,259214,621104893
"110",138993631,246253,890049649
"111",139007362,233941,195547166
"112",139279939,222244,135769808
"113",139042887,211131,928981318
"114",139129629,200575,332532252
"115",138482511,190546,565905639
"116",138482511,181019,237610357
"117",138976211,171968,275729839
"118",138956758,163369,861943347
"119",139088307,155201,36884618
"120",138960169,147441,300403871
"121",138979671,140069,235383677
"122",139518392,133065,773614493
"123",138989191,126412,484933769
"124",139039076,120091,86068708
"125",138986553,114087,267652726
"126",138986553,108382,90427009
"127",138973088,102963,759056585
"128",139034132,97815,5711037562
"129",139035797,92924,7925485684
"130",139030528,88278,55292114
"131",138948776,83864,625275083
"132",138948776,79671,3940113288
"133",139051113,75687,8243107624
"134",139154990,71903,4330952242
"135",139305876,68308,261440463
"136",139040892,64892,8483684399
"137",138936551,61648,2059500179
"138",138936551,58565,795652517
"139",138743734,55637,5058698911
"140",138743734,52855,6305763966
"141",138743734,50212,8490475767
"142",138743734,47702,2065951979
"143",138743734,45317,096265438
"144",138743734,43051,2414521661
"145",138743734,40898,6793795578
"146",138743734,38853,7454105799
"147",138743734,36911,0581400509
"148",138743734,35065,5052330484
"149",138743734,33312,2299713959
"150",138743734,31646,6184728261
"151",138769551,30064,2875491848
"152",138769551,28561,0731717256
"153",138769551,27133,0195131393
"154",138769551,25776,3685374823
"155",138769551,24487,5501106082
"156",138769551,23263,1726050778
"157",138769551,22100,0139748239
"158",138769551,20995,0132760827
"159",138769551,19945,2626122786
"160",138769551,18947,9994816647
"161",138769551,18000,5995075814
"162",138769551,17100,5695322023
"163",138769551,16245,5410555922
"164",138769551,15433,2640028126
"165",138769551,14661,600802672
"166",138616728,13928,5207625384
"167",138616728,13232,0947244115
"168",138616728,12570,4899881909
"169",138616728,11941,9654887813
"170",138616728,11344,8672143423
"171",138616728,10777,6238536252
"172",138616728,10238,7426609439
"173",138616728,9726,80552789671
