"","bestCostByT","temperatures"
"1",148981437,990000
"2",148721752,980100
"3",148676440,970299
"4",148956462,960596,01
"5",148677756,950990,0499
"6",148688205,941480,149401
"7",148796898,932065,34790699
"8",148699208,922744,69442792
"9",149176433,913517,247483641
"10",148683899,904382,075008804
"11",148690377,895338,254258716
"12",148767914,886384,871716129
"13",149186913,877521,022998968
"14",148273434,868745,812768978
"15",148961454,860058,354641288
"16",149367575,851457,771094875
"17",149057807,842943,193383927
"18",148733907,834513,761450087
"19",148708865,826168,623835587
"20",148696929,817906,937597231
"21",148683282,809727,868221259
"22",148888448,801630,589539046
"23",149673253,793614,283643655
"24",149192194,785678,140807219
"25",148857854,777821,359399147
"26",149305689,770043,145805155
"27",148761641,762342,714347104
"28",149082831,754719,287203633
"29",149270472,747172,094331596
"30",149111880,739700,37338828
"31",148743576,732303,369654397
"32",148680890,724980,335957853
"33",149305090,717730,532598275
"34",148742880,710553,227272292
"35",148870236,703447,694999569
"36",149179780,696413,218049573
"37",148692513,689449,085869078
"38",148738101,682554,595010387
"39",147148802,675729,049060283
"40",148870501,668971,75856968
"41",148720341,662282,040983983
"42",148697985,655659,220574143
"43",148690701,649102,628368402
"44",148840607,642611,602084718
"45",149095412,636185,486063871
"46",150087775,629823,631203232
"47",148820707,623525,3948912
"48",148699476,617290,140942288
"49",148846589,611117,239532865
"50",147978911,605006,067137536
"51",149360502,598956,006466161
"52",148693358,592966,446401499
"53",148724778,587036,781937484
"54",149103843,581166,414118109
"55",148130709,575354,749976928
"56",148619133,569601,202477159
"57",148738527,563905,190452387
"58",147947776,558266,138547863
"59",148768156,552683,477162385
"60",149039530,547156,642390761
"61",148714620,541685,075966853
"62",148685296,536268,225207185
"63",148705359,530905,542955113
"64",148649566,525596,487525562
"65",148754113,520340,522650306
"66",148153115,515137,117423803
"67",149025227,509985,746249565
"68",148757177,504885,888787069
"69",148685702,499837,029899199
"70",149795010,494838,659600207
"71",146135309,489890,273004205
"72",146135309,484991,370274163
"73",146135309,480141,456571421
"74",146135309,475340,042005707
"75",146135309,470586,64158565
"76",146135309,465880,775169793
"77",146135309,461221,967418095
"78",146135309,456609,747743914
"79",146135309,452043,650266475
"80",146135309,447523,21376381
"81",146135309,443047,981626172
"82",146135309,438617,501809911
"83",146135309,434231,326791811
"84",146135309,429889,013523893
"85",146135309,425590,123388654
"86",146135309,421334,222154768
"87",146135309,417120,87993322
"88",146135309,412949,671133888
"89",146135309,408820,174422549
"90",146135309,404731,972678324
"91",146135309,400684,65295154
"92",146135309,396677,806422025
"93",146135309,392711,028357805
"94",146135309,388783,918074227
"95",146814460,384896,078893484
"96",146814460,381047,118104549
"97",146814460,377236,646923504
"98",146814460,373464,280454269
"99",148679734,369729,637649726
"100",149487855,366032,341273229
"101",148728582,362372,017860497
"102",148539175,358748,297681892
"103",149071869,355160,814705073
"104",148929877,351609,206558022
"105",148836645,348093,114492442
"106",148799480,344612,183347517
"107",148036752,341166,061514042
"108",148577733,337754,400898902
"109",149015521,334376,856889913
"110",148981734,331033,088321014
"111",148555979,327722,757437804
"112",148707100,324445,529863426
"113",148391391,321201,074564791
"114",148830398,317989,063819143
"115",148727857,314809,173180952
"116",148710606,311661,081449142
"117",149363942,308544,470634651
"118",148303100,305459,025928305
"119",148909750,302404,435669022
"120",149066865,299380,391312331
"121",148799938,296386,587399208
"122",148755899,293422,721525216
"123",149048555,290488,494309964
"124",148308601,287583,609366864
"125",148818815,284707,773273195
"126",148838542,281860,695540463
"127",148628811,279042,088585059
"128",148782150,276251,667699208
"129",148663036,273489,151022216
"130",148712997,270754,259511994
"131",148925564,268046,716916874
"132",148851534,265366,249747705
"133",148718826,262712,587250228
"134",148623662,260085,461377726
"135",148738908,257484,606763949
"136",148848240,254909,760696309
"137",148899494,252360,663089346
"138",149348018,249837,056458453
"139",148680935,247338,685893868
"140",148936971,244865,299034929
"141",148623309,242416,64604458
"142",148772646,239992,479584134
"143",148722950,237592,554788293
"144",148685764,235216,62924041
"145",148723260,232864,462948006
"146",148952601,230535,818318526
"147",148864210,228230,460135341
"148",148847622,225948,155533987
"149",148713541,223688,673978647
"150",148411582,221451,787238861
"151",148675665,219237,269366472
"152",148721909,217044,896672808
"153",149171820,214874,447706079
"154",148190217,212725,703229019
"155",148721445,210598,446196729
"156",148895377,208492,461734761
"157",148761427,206407,537117414
"158",149017730,204343,461746239
"159",148705975,202300,027128777
"160",148689286,200277,026857489
"161",148536885,198274,256588914
"162",148479084,196291,514023025
"163",148454143,194328,598882795
"164",148068341,192385,312893967
"165",148068341,190461,459765027
"166",148068341,188556,845167377
"167",148068341,186671,276715703
"168",148068341,184804,563948546
"169",148068341,182956,518309061
"170",148712975,181126,95312597
"171",148664268,179315,683594711
"172",148789980,177522,526758763
"173",148662420,175747,301491176
"174",149028558,173989,828476264
"175",148579675,172249,930191501
"176",148675359,170527,430889586
"177",148740277,168822,15658069
"178",148715302,167133,935014884
"179",147253991,165462,595664735
"180",147253991,163807,969708087
"181",147253991,162169,890011007
"182",147253991,160548,191110896
"183",147253991,158942,709199787
"184",147253991,157353,28210779
"185",147253991,155779,749286712
"186",147253991,154221,951793845
"187",147253991,152679,732275906
"188",147253991,151152,934953147
"189",147253991,149641,405603616
"190",147253991,148144,991547579
"191",147253991,146663,541632104
"192",147253991,145196,906215783
"193",147253991,143744,937153625
"194",147253991,142307,487782088
"195",147253991,140884,412904268
"196",147253991,139475,568775225
"197",147253991,138080,813087473
"198",147253991,136700,004956598
"199",147253991,135333,004907032
"200",147253991,133979,674857962
"201",147253991,132639,878109382
"202",147253991,131313,479328288
"203",147253991,130000,344535005
"204",147253991,128700,341089655
"205",147253991,127413,337678759
"206",147253991,126139,204301971
"207",147253991,124877,812258951
"208",147253991,123629,034136362
"209",147253991,122392,743794998
"210",147253991,121168,816357048
"211",147253991,119957,128193478
"212",147253991,118757,556911543
"213",147253991,117569,981342428
"214",147253991,116394,281529003
"215",147253991,115230,338713713
"216",147253991,114078,035326576
"217",147253991,112937,25497331
"218",147385496,111807,882423577
"219",147385496,110689,803599342
"220",147456451,109582,905563348
"221",147456451,108487,076507715
"222",147456451,107402,205742637
"223",147456451,106328,183685211
"224",147456451,105264,901848359
"225",147456451,104212,252829875
"226",147456451,103170,130301577
"227",147456451,102138,428998561
"228",147456451,101117,044708575
"229",147456451,100105,87426149
"230",147456451,99104,8155188746
