"","bestCostByT","temperatures"
"1",194294664,9e+05
"2",194078113,810000
"3",194768105,729000
"4",194439360,656100
"5",193944451,590490
"6",194121785,531441
"7",194072622,478296,9
"8",194116109,430467,21
"9",193838817,387420,489
"10",194135156,348678,4401
"11",194110277,313810,59609
"12",194309851,282429,536481
"13",194347040,254186,5828329
"14",190909021,228767,92454961
"15",190909021,205891,132094649
"16",190909021,185302,018885184
"17",190909021,166771,816996666
"18",190909021,150094,635296999
"19",190909021,135085,171767299
"20",190909021,121576,654590569
"21",190909021,109418,989131512
"22",190909021,98477,0902183612
