"","bestCostByT","temperatures"
"1",196874110,9e+05
"2",197051358,810000
"3",197022558,729000
"4",196009096,656100
"5",197064387,590490
"6",197047421,531441
"7",196590802,478296,9
"8",196280582,430467,21
"9",196296559,387420,489
"10",196724808,348678,4401
"11",196474467,313810,59609
"12",196678186,282429,536481
"13",196678186,254186,5828329
"14",196565097,228767,92454961
"15",196701909,205891,132094649
"16",196664890,185302,018885184
"17",196243481,166771,816996666
"18",196243481,150094,635296999
"19",196243481,135085,171767299
"20",196243481,121576,654590569
"21",196243481,109418,989131512
"22",196243481,98477,0902183612
"23",196243481,88629,381196525
"24",195025535,79766,4430768725
"25",195025535,71789,7987691853
"26",195025535,64610,8188922668
"27",195025535,58149,7370030401
"28",195025535,52334,7633027361
"29",195025535,47101,2869724625
"30",194964128,42391,1582752162
"31",194964128,38152,0424476946
"32",194807401,34336,8382029251
"33",194807401,30903,1543826326
"34",194807401,27812,8389443694
"35",194807401,25031,5550499324
"36",194807401,22528,3995449392
"37",194807401,20275,5595904453
"38",194807401,18248,0036314007
"39",194807401,16423,2032682607
"40",194807401,14780,8829414346
"41",194807401,13302,7946472911
"42",194807401,11972,515182562
"43",194807401,10775,2636643058
"44",194807401,9697,73729787524
"45",194807401,8727,96356808772
"46",194807401,7855,16721127895
"47",194807401,7069,65049015105
"48",194807401,6362,68544113595
"49",194807401,5726,41689702235
"50",194807401,5153,77520732012
"51",194807401,4638,3976865881
"52",194807401,4174,55791792929
"53",194807401,3757,10212613637
"54",194453792,3381,39191352273
"55",194453792,3043,25272217046
"56",194453792,2738,92744995341
"57",194453792,2465,03470495807
"58",194453792,2218,53123446226
"59",194453792,1996,67811101604
"60",194453792,1797,01029991443
"61",194453792,1617,30926992299
"62",194453792,1455,57834293069
"63",194453792,1310,02050863762
"64",194453792,1179,01845777386
"65",194453792,1061,11661199647
"66",194453792,955,004950796826
