"","bestCostByT","temperatures"
"1",139582745,68773592,745
"2",142005025,68085856,81755
"3",138915407,67404998,2493745
"4",138957032,66730948,2668808
"5",139033344,66063638,784212
"6",138998821,65403002,3963698
"7",142296994,64748972,3724061
"8",145746555,64101482,6486821
"9",139185811,63460467,8221953
"10",139559797,62825863,1439733
"11",140034825,62197604,5125336
"12",140284455,61575628,4674082
"13",139869405,60959872,1827342
"14",139046465,60350273,4609068
"15",139449311,59746770,7262977
"16",138996240,59149303,0190348
"17",140369983,58557809,9888444
"18",139035387,57972231,888956
"19",139178484,57392509,5700664
"20",141568492,56818584,4743657
"21",139819615,56250398,6296221
"22",139521172,55687894,6433259
"23",140898408,55131015,6968926
"24",139840904,54579705,5399237
"25",139645022,54033908,4845244
"26",138602668,53493569,3996792
"27",140455735,52958633,7056824
"28",139641530,52429047,3686256
"29",138984448,51904756,8949393
"30",138941339,51385709,3259899
"31",139018207,50871852,23273
"32",139914082,50363133,7104027
"33",144101371,49859502,3732987
"34",140136434,49360907,3495657
"35",139927972,48867298,27607
"36",138956626,48378625,2933093
"37",139256805,47894839,0403763
"38",140132435,47415890,6499725
"39",139035523,46941731,7434728
"40",140611214,46472314,426038
"41",139449651,46007591,2817777
"42",139120965,45547515,3689599
"43",139756476,45092040,2152703
"44",140871683,44641119,8131176
"45",139231241,44194708,6149864
"46",141038933,43752761,5288365
"47",138944481,43315233,9135482
"48",139803961,42882081,5744127
"49",139068259,42453260,7586686
"50",143122974,42028728,1510819
"51",139878632,41608440,869571
"52",140609084,41192356,4608753
"53",138960509,40780432,8962666
"54",140224159,40372628,5673039
"55",138992700,39968902,2816309
"56",139022139,39569213,2588146
"57",138972336,39173521,1262264
"58",139015622,38781785,9149642
"59",139078739,38393968,0558145
"60",139400145,38010028,3752564
"61",144079978,37629928,0915038
"62",139047009,37253628,8105888
"63",139385897,36881092,5224829
"64",138972858,36512281,5972581
"65",139054630,36147158,7812855
"66",140423606,35785687,1934726
"67",138990922,35427830,3215379
"68",139173024,35073552,0183225
"69",140785803,34722816,4981393
"70",139014367,34375588,3331579
"71",140267910,34031832,4498263
"72",139398718,33691514,125328
"73",140816162,33354598,9840748
"74",139350733,33021052,994234
"75",139074628,32690842,4642917
"76",139026146,32363934,0396488
"77",139579635,32040294,6992523
"78",139837693,31719891,7522597
"79",139327047,31402692,8347371
"80",139696495,31088665,9063898
"81",141267964,30777779,2473259
"82",140014998,30470001,4548526
"83",140585598,30165301,4403041
"84",139526348,29863648,425901
"85",139720418,29565011,941642
"86",143017516,29269361,8222256
"87",138988039,28976668,2040034
"88",139255896,28686901,5219633
"89",139858400,28400032,5067437
"90",139019151,28116032,1816763
"91",140885502,27834871,8598595
"92",139438087,27556523,1412609
"93",140336874,27280957,9098483
"94",139074142,27008148,3307498
"95",139228783,26738066,8474423
"96",139876549,26470686,1789679
"97",139373962,26205979,3171782
"98",139090697,25943919,5240064
"99",139156522,25684480,3287664
"100",139074405,25427635,5254787
"101",139017770,25173359,1702239
"102",139951343,24921625,5785217
"103",141168176,24672409,3227365
"104",140384780,24425685,2295091
"105",138924269,24181428,377214
"106",140226008,23939614,0934419
"107",139242515,23700217,9525074
"108",139481814,23463215,7729824
"109",139096202,23228583,6152525
"110",139708590,22996297,7791
"111",142863962,22766334,801309
