"","bestCostByT","temperatures"
"1",197158040,9e+05
"2",196727572,810000
"3",196906186,729000
"4",196892172,656100
"5",194940736,590490
"6",196603181,531441
"7",196601028,478296,9
"8",196881698,430467,21
"9",194634572,387420,489
"10",194634572,348678,4401
"11",194634572,313810,59609
"12",194634572,282429,536481
"13",194634572,254186,5828329
"14",194634572,228767,92454961
"15",194634572,205891,132094649
"16",194634572,185302,018885184
"17",194634572,166771,816996666
"18",194634572,150094,635296999
"19",194634572,135085,171767299
"20",194634572,121576,654590569
"21",194634572,109418,989131512
"22",194634572,98477,0902183612
"23",194634572,88629,381196525
"24",194634572,79766,4430768725
"25",194634572,71789,7987691853
"26",194634572,64610,8188922668
"27",194634572,58149,7370030401
"28",194634572,52334,7633027361
"29",194634572,47101,2869724625
"30",194634572,42391,1582752162
"31",194634572,38152,0424476946
"32",194634572,34336,8382029251
"33",194634572,30903,1543826326
"34",194634572,27812,8389443694
"35",193819807,25031,5550499324
"36",193819807,22528,3995449392
"37",193819807,20275,5595904453
"38",193819807,18248,0036314007
"39",193819807,16423,2032682607
"40",193819807,14780,8829414346
"41",193819807,13302,7946472911
"42",193819807,11972,515182562
"43",193819807,10775,2636643058
"44",193819807,9697,73729787524
"45",193819807,8727,96356808772
"46",193819807,7855,16721127895
"47",193819807,7069,65049015105
"48",193819807,6362,68544113595
"49",193819807,5726,41689702235
"50",193819807,5153,77520732012
"51",193819807,4638,3976865881
"52",193819807,4174,55791792929
"53",193819807,3757,10212613637
"54",193819807,3381,39191352273
"55",193819807,3043,25272217046
"56",193819807,2738,92744995341
"57",193819807,2465,03470495807
"58",193819807,2218,53123446226
"59",193819807,1996,67811101604
"60",193819807,1797,01029991443
"61",193819807,1617,30926992299
"62",193819807,1455,57834293069
"63",193819807,1310,02050863762
"64",193819807,1179,01845777386
"65",193819807,1061,11661199647
"66",193819807,955,004950796826
