"","bestCostByT","temperatures"
"1",6708097873,990000
"2",6708097873,980100
"3",6708097873,970299
"4",6708097873,960596,01
"5",6708097873,950990,0499
"6",6708097873,941480,149401
"7",6708097873,932065,34790699
"8",6708097873,922744,69442792
"9",6708097873,913517,247483641
"10",6702311596,904382,075008804
"11",6702311596,895338,254258716
"12",6702311596,886384,871716129
"13",6670138874,877521,022998968
"14",6670138874,868745,812768978
"15",6670138874,860058,354641288
"16",6670138874,851457,771094875
"17",6670138874,842943,193383927
"18",6670138874,834513,761450087
"19",6670138874,826168,623835587
"20",6670138874,817906,937597231
"21",6670138874,809727,868221259
"22",6670138874,801630,589539046
"23",6670138874,793614,283643655
"24",6670138874,785678,140807219
"25",6670138874,777821,359399147
"26",6670138874,770043,145805155
"27",6670138874,762342,714347104
"28",6670138874,754719,287203633
"29",6670138874,747172,094331596
"30",6670138874,739700,37338828
"31",6670138874,732303,369654397
"32",6670138874,724980,335957853
"33",6670138874,717730,532598275
"34",6670138874,710553,227272292
"35",6670138874,703447,694999569
"36",6670138874,696413,218049573
"37",6670138874,689449,085869078
"38",6670138874,682554,595010387
"39",6670138874,675729,049060283
"40",6670138874,668971,75856968
"41",6628314145,662282,040983983
"42",6628314145,655659,220574143
"43",6628314145,649102,628368402
"44",6628314145,642611,602084718
"45",6628314145,636185,486063871
"46",6628314145,629823,631203232
"47",6628314145,623525,3948912
"48",6628314145,617290,140942288
"49",6628314145,611117,239532865
"50",6628314145,605006,067137536
"51",6628314145,598956,006466161
"52",6628314145,592966,446401499
"53",6628314145,587036,781937484
"54",6628314145,581166,414118109
"55",6628314145,575354,749976928
"56",6628314145,569601,202477159
"57",6628314145,563905,190452387
"58",6628314145,558266,138547863
"59",6628314145,552683,477162385
"60",6628314145,547156,642390761
"61",6628314145,541685,075966853
"62",6628314145,536268,225207185
"63",6628314145,530905,542955113
"64",6628314145,525596,487525562
"65",6628314145,520340,522650306
"66",6628314145,515137,117423803
"67",6628314145,509985,746249565
"68",6628314145,504885,888787069
"69",6628314145,499837,029899199
"70",6628314145,494838,659600207
"71",6628314145,489890,273004205
"72",6628314145,484991,370274163
"73",6628314145,480141,456571421
"74",6628314145,475340,042005707
"75",6628314145,470586,64158565
"76",6628314145,465880,775169793
"77",6628314145,461221,967418095
"78",6628314145,456609,747743914
"79",6628314145,452043,650266475
"80",6628314145,447523,21376381
"81",6628314145,443047,981626172
"82",6628314145,438617,501809911
"83",6628314145,434231,326791811
"84",6628314145,429889,013523893
