"","bestCostByT","temperatures"
"1",138949981,65994861,725
"2",138979140,62695118,63875
"3",138775621,59560362,7068125
"4",139244964,56582344,5714719
"5",139051360,53753227,3428983
"6",139402544,51065565,9757534
"7",139105670,48512287,6769657
"8",142526409,46086673,2931174
"9",139346069,43782339,6284615
"10",139133543,41593222,6470384
"11",139177659,39513561,5146865
"12",141169018,37537883,4389522
"13",140154259,35660989,2670046
"14",139348655,33877939,8036544
"15",139266747,32184042,8134716
"16",139100792,30574840,672798
"17",139055542,29046098,6391581
"18",139390326,27593793,7072002
"19",141278943,26214104,0218402
"20",139499361,24903398,8207482
"21",138952773,23658228,8797108
"22",139147507,22475317,4357253
"23",139169349,21351551,563939
"24",139118049,20283973,985742
"25",139183727,19269775,2864549
"26",140590193,18306286,5221322
"27",139186459,17390972,1960256
"28",139252811,16521423,5862243
"29",139124606,15695352,4069131
"30",140020110,14910584,7865674
"31",139025861,14165055,5472391
"32",138960140,13456802,7698771
"33",140818412,12783962,6313832
"34",138951446,12144764,4998141
"35",139255311,11537526,2748234
"36",139327669,10960649,9610822
"37",139571712,10412617,4630281
"38",140143476,9891986,58987669
"39",139833206,9397387,26038286
"40",139291551,8927517,89736371
"41",138936038,8481142,00249553
"42",139145946,8057084,90237075
"43",139045315,7654230,65725221
"44",139719382,7271519,1243896
"45",142832024,6907943,16817012
"46",139932818,6562546,00976162
"47",140591263,6234418,70927353
"48",142331724,5922697,77380986
"49",139364804,5626562,88511936
"50",142018244,5345234,7408634
"51",137944334,5077973,00382023
"52",138946317,4824074,35362921
"53",139054888,4582870,63594775
"54",139263165,4353727,10415037
"55",141127441,4136040,74894285
"56",139542373,3929238,7114957
"57",139001921,3732776,77592092
"58",139306585,3546137,93712487
"59",139189725,3368831,04026863
"60",139633193,3200389,4882552
"61",138739937,3040370,01384244
"62",138902338,2888351,51315031
"63",138474915,2743933,9374928
"64",138959143,2606737,24061816
"65",139550041,2476400,37858725
"66",139881741,2352580,35965789
"67",138992855,2234951,34167499
"68",139451827,2123203,77459124
"69",139326922,2017043,58586168
"70",139582600,1916191,4065686
"71",140692975,1820381,83624017
"72",140046491,1729362,74442816
"73",139521275,1642894,60720675
"74",139426111,1560749,87684641
"75",138984928,1482712,38300409
"76",139023020,1408576,76385389
"77",139488691,1338147,92566119
"78",139724510,1271240,52937813
"79",139167700,1207678,50290923
"80",139563599,1147294,57776377
"81",139022335,1089929,84887558
"82",140347041,1035433,3564318
"83",138985450,983661,688610208
"84",139051368,934478,604179698
"85",139871484,887754,673970713
"86",139032254,843366,940272177
"87",139083112,801198,593258568
"88",138992590,761138,66359564
"89",139104463,723081,730415858
"90",139058339,686927,643895065
"91",139488584,652581,261700312
"92",139175742,619952,198615296
"93",139060332,588954,588684531
"94",139332594,559506,859250305
"95",139138931,531531,516287789
"96",138724156,504954,9404734
"97",138993757,479707,19344973
"98",139200722,455721,833777243
"99",138950051,432935,742088381
"100",139998038,411288,954983962
"101",139019148,390724,507234764
"102",139490123,371188,281873026
"103",139052166,352628,867779374
"104",139078987,334997,424390406
"105",139390193,318247,553170885
"106",139002793,302335,175512341
"107",138946407,287218,416736724
"108",139057178,272857,495899888
"109",139088915,259214,621104893
"110",139067633,246253,890049649
"111",139220737,233941,195547166
"112",138462922,222244,135769808
"113",137672992,211131,928981318
"114",137672992,200575,332532252
"115",137672992,190546,565905639
"116",137672992,181019,237610357
"117",137672992,171968,275729839
"118",137672992,163369,861943347
"119",137672992,155201,36884618
"120",137672992,147441,300403871
"121",137672992,140069,235383677
"122",137672992,133065,773614493
"123",137672992,126412,484933769
"124",137672992,120091,86068708
"125",137672992,114087,267652726
"126",137672992,108382,90427009
"127",137672992,102963,759056585
