"","bestCostByT","temperatures"
"1",138939941,68773592,745
"2",139203860,68085856,81755
"3",141827286,67404998,2493745
"4",139332928,66730948,2668808
"5",138993137,66063638,784212
"6",139179012,65403002,3963698
"7",141401183,64748972,3724061
"8",139381831,64101482,6486821
"9",140248758,63460467,8221953
"10",138346284,62825863,1439733
"11",139023560,62197604,5125336
"12",139303407,61575628,4674082
"13",140524471,60959872,1827342
"14",139583204,60350273,4609068
"15",140382807,59746770,7262977
"16",139052161,59149303,0190348
"17",138857670,58557809,9888444
"18",142758336,57972231,888956
"19",139048903,57392509,5700664
"20",139432893,56818584,4743657
"21",139802505,56250398,6296221
"22",138981321,55687894,6433259
"23",139357060,55131015,6968926
"24",139529072,54579705,5399237
"25",139812970,54033908,4845244
"26",143779864,53493569,3996792
"27",140772384,52958633,7056824
"28",139076265,52429047,3686256
"29",139579709,51904756,8949393
"30",139332857,51385709,3259899
"31",139191800,50871852,23273
"32",139326991,50363133,7104027
"33",138806329,49859502,3732987
"34",139757438,49360907,3495657
"35",139256430,48867298,27607
"36",140309603,48378625,2933093
"37",144956187,47894839,0403763
"38",139677616,47415890,6499725
"39",139163612,46941731,7434728
"40",139090765,46472314,426038
"41",140564869,46007591,2817777
"42",139274500,45547515,3689599
"43",139510689,45092040,2152703
"44",139306999,44641119,8131176
"45",139132884,44194708,6149864
"46",140296322,43752761,5288365
"47",140625975,43315233,9135482
"48",142007948,42882081,5744127
"49",138935975,42453260,7586686
"50",138938342,42028728,1510819
"51",138855784,41608440,869571
"52",138958129,41192356,4608753
"53",141440029,40780432,8962666
"54",140712165,40372628,5673039
"55",139903802,39968902,2816309
"56",139136950,39569213,2588146
"57",141354159,39173521,1262264
"58",139929153,38781785,9149642
"59",139325781,38393968,0558145
"60",139574021,38010028,3752564
"61",143148547,37629928,0915038
"62",139408080,37253628,8105888
"63",139854222,36881092,5224829
"64",139043255,36512281,5972581
"65",138977404,36147158,7812855
"66",139118762,35785687,1934726
"67",139154320,35427830,3215379
"68",139150649,35073552,0183225
"69",140606686,34722816,4981393
"70",139179899,34375588,3331579
"71",138958288,34031832,4498263
"72",138962461,33691514,125328
"73",139324310,33354598,9840748
"74",139011103,33021052,994234
"75",140517414,32690842,4642917
"76",140764982,32363934,0396488
"77",139006933,32040294,6992523
"78",139055664,31719891,7522597
"79",138941983,31402692,8347371
"80",138943483,31088665,9063898
"81",139069609,30777779,2473259
"82",139577808,30470001,4548526
"83",138975947,30165301,4403041
"84",141388459,29863648,425901
"85",141846800,29565011,941642
"86",139990576,29269361,8222256
"87",139532541,28976668,2040034
"88",139278365,28686901,5219633
"89",139251339,28400032,5067437
"90",139352546,28116032,1816763
"91",140523470,27834871,8598595
"92",138969822,27556523,1412609
"93",140176323,27280957,9098483
"94",139392625,27008148,3307498
"95",138954821,26738066,8474423
"96",139217549,26470686,1789679
"97",138955325,26205979,3171782
"98",144270767,25943919,5240064
"99",139021765,25684480,3287664
"100",140145252,25427635,5254787
"101",139000751,25173359,1702239
"102",139378195,24921625,5785217
"103",139040039,24672409,3227365
"104",139260155,24425685,2295091
"105",141517325,24181428,377214
"106",139585749,23939614,0934419
"107",139064608,23700217,9525074
"108",139020370,23463215,7729824
"109",140201215,23228583,6152525
"110",139198623,22996297,7791
"111",139140425,22766334,801309
"112",139090217,22538671,4532959
"113",139898963,22313284,738763
"114",139953167,22090151,8913753
