"","bestCostByT","temperatures"
"1",148782804,990000
"2",149460443,980100
"3",148950949,970299
"4",150065217,960596,01
"5",148860665,950990,0499
"6",150301928,941480,149401
"7",146164683,932065,34790699
"8",146164683,922744,69442792
"9",148969853,913517,247483641
"10",148723629,904382,075008804
"11",148736073,895338,254258716
"12",148937333,886384,871716129
"13",149581461,877521,022998968
"14",145647982,868745,812768978
"15",145647982,860058,354641288
"16",145647982,851457,771094875
"17",145647982,842943,193383927
"18",145647982,834513,761450087
"19",145647982,826168,623835587
"20",145647982,817906,937597231
"21",145647982,809727,868221259
"22",145647982,801630,589539046
"23",145647982,793614,283643655
"24",145647982,785678,140807219
"25",145647982,777821,359399147
"26",145647982,770043,145805155
"27",145647982,762342,714347104
"28",145647982,754719,287203633
"29",145647982,747172,094331596
"30",145647982,739700,37338828
"31",145647982,732303,369654397
"32",145647982,724980,335957853
"33",145647982,717730,532598275
"34",145647982,710553,227272292
"35",145647982,703447,694999569
"36",146442507,696413,218049573
"37",148530690,689449,085869078
"38",148622541,682554,595010387
"39",148684011,675729,049060283
"40",148694856,668971,75856968
"41",148719244,662282,040983983
"42",148744782,655659,220574143
"43",149085343,649102,628368402
"44",150222216,642611,602084718
"45",148655817,636185,486063871
"46",151060595,629823,631203232
"47",148224233,623525,3948912
"48",148764967,617290,140942288
"49",147870869,611117,239532865
"50",147870869,605006,067137536
"51",147870869,598956,006466161
"52",147870869,592966,446401499
"53",147870869,587036,781937484
"54",148753823,581166,414118109
"55",148809593,575354,749976928
"56",149283252,569601,202477159
"57",149077796,563905,190452387
"58",149112066,558266,138547863
"59",148746773,552683,477162385
"60",149038452,547156,642390761
"61",148370715,541685,075966853
"62",149517336,536268,225207185
"63",148742880,530905,542955113
"64",148766828,525596,487525562
"65",148714087,520340,522650306
"66",149084071,515137,117423803
"67",148548568,509985,746249565
"68",148928926,504885,888787069
"69",149693589,499837,029899199
"70",148730993,494838,659600207
"71",149069932,489890,273004205
"72",148235725,484991,370274163
"73",148248230,480141,456571421
"74",149266218,475340,042005707
"75",148917194,470586,64158565
"76",149561714,465880,775169793
"77",148396223,461221,967418095
"78",148618094,456609,747743914
"79",148699218,452043,650266475
"80",148945977,447523,21376381
"81",148671130,443047,981626172
"82",148707015,438617,501809911
"83",148901318,434231,326791811
"84",148901318,429889,013523893
"85",148000957,425590,123388654
"86",148808897,421334,222154768
"87",148741624,417120,87993322
"88",149006034,412949,671133888
"89",148995799,408820,174422549
"90",148995799,404731,972678324
"91",148939230,400684,65295154
"92",148787757,396677,806422025
"93",145460034,392711,028357805
"94",145460034,388783,918074227
"95",145460034,384896,078893484
"96",145460034,381047,118104549
"97",145460034,377236,646923504
"98",145460034,373464,280454269
"99",145460034,369729,637649726
"100",145460034,366032,341273229
"101",145460034,362372,017860497
"102",145460034,358748,297681892
"103",145460034,355160,814705073
"104",145460034,351609,206558022
"105",145460034,348093,114492442
"106",145460034,344612,183347517
"107",145460034,341166,061514042
"108",145460034,337754,400898902
"109",145460034,334376,856889913
"110",145460034,331033,088321014
"111",145460034,327722,757437804
"112",145460034,324445,529863426
"113",145460034,321201,074564791
"114",145460034,317989,063819143
"115",145460034,314809,173180952
"116",145460034,311661,081449142
"117",145460034,308544,470634651
"118",145460034,305459,025928305
"119",145460034,302404,435669022
"120",145460034,299380,391312331
"121",145460034,296386,587399208
"122",145460034,293422,721525216
"123",145460034,290488,494309964
"124",145460034,287583,609366864
"125",145460034,284707,773273195
"126",145460034,281860,695540463
"127",145460034,279042,088585059
"128",145460034,276251,667699208
"129",145460034,273489,151022216
"130",145460034,270754,259511994
"131",145460034,268046,716916874
"132",145460034,265366,249747705
"133",145460034,262712,587250228
"134",145460034,260085,461377726
"135",145460034,257484,606763949
"136",145460034,254909,760696309
"137",145460034,252360,663089346
"138",145460034,249837,056458453
"139",145460034,247338,685893868
"140",145460034,244865,299034929
"141",145460034,242416,64604458
"142",145460034,239992,479584134
"143",145460034,237592,554788293
"144",145460034,235216,62924041
"145",145460034,232864,462948006
"146",145460034,230535,818318526
"147",145460034,228230,460135341
"148",145460034,225948,155533987
"149",145460034,223688,673978647
"150",145460034,221451,787238861
"151",145460034,219237,269366472
"152",145460034,217044,896672808
"153",145460034,214874,447706079
"154",145460034,212725,703229019
"155",145460034,210598,446196729
"156",145460034,208492,461734761
"157",145460034,206407,537117414
"158",145460034,204343,461746239
"159",145460034,202300,027128777
"160",145460034,200277,026857489
"161",145460034,198274,256588914
"162",145460034,196291,514023025
"163",145460034,194328,598882795
"164",145460034,192385,312893967
"165",145460034,190461,459765027
"166",145460034,188556,845167377
"167",145460034,186671,276715703
"168",145460034,184804,563948546
"169",145460034,182956,518309061
"170",145460034,181126,95312597
"171",145460034,179315,683594711
"172",145460034,177522,526758763
"173",145460034,175747,301491176
"174",145460034,173989,828476264
"175",145460034,172249,930191501
"176",145460034,170527,430889586
"177",145460034,168822,15658069
"178",145460034,167133,935014884
"179",145460034,165462,595664735
"180",145460034,163807,969708087
"181",145460034,162169,890011007
"182",145460034,160548,191110896
"183",145460034,158942,709199787
"184",145460034,157353,28210779
"185",145460034,155779,749286712
"186",145460034,154221,951793845
"187",145460034,152679,732275906
"188",145460034,151152,934953147
"189",145460034,149641,405603616
"190",145460034,148144,991547579
"191",145460034,146663,541632104
"192",145460034,145196,906215783
"193",145460034,143744,937153625
"194",145460034,142307,487782088
"195",145460034,140884,412904268
"196",145460034,139475,568775225
"197",145460034,138080,813087473
"198",145460034,136700,004956598
"199",145460034,135333,004907032
"200",145460034,133979,674857962
"201",145460034,132639,878109382
"202",145460034,131313,479328288
"203",145460034,130000,344535005
"204",145460034,128700,341089655
"205",145460034,127413,337678759
"206",145460034,126139,204301971
"207",145460034,124877,812258951
"208",145460034,123629,034136362
"209",145460034,122392,743794998
"210",145460034,121168,816357048
"211",145460034,119957,128193478
"212",145460034,118757,556911543
"213",145460034,117569,981342428
"214",145460034,116394,281529003
"215",145460034,115230,338713713
"216",145460034,114078,035326576
"217",145460034,112937,25497331
"218",145460034,111807,882423577
"219",145460034,110689,803599342
"220",145460034,109582,905563348
"221",145460034,108487,076507715
"222",145460034,107402,205742637
"223",145460034,106328,183685211
"224",145460034,105264,901848359
"225",145460034,104212,252829875
"226",145460034,103170,130301577
"227",145460034,102138,428998561
"228",145460034,101117,044708575
"229",145460034,100105,87426149
"230",145460034,99104,8155188746
