"","bestCostByT","temperatures"
"1",138979703,62521447,95
"2",139354909,56269303,155
"3",140073109,50642372,8395
"4",138985570,45578135,55555
"5",139640548,41020321,999995
"6",139739793,36918289,7999955
"7",139790727,33226460,819996
"8",141085649,29903814,7379964
"9",139110948,26913433,2641967
"10",141916463,24222089,9377771
"11",139169097,21799880,9439994
"12",139276130,19619892,8495994
"13",139012323,17657903,5646395
"14",141021558,15892113,2081755
"15",139357959,14302901,887358
"16",139164672,12872611,6986222
"17",139369727,11585350,52876
"18",140069088,10426815,475884
"19",139097390,9384133,92829557
"20",139019377,8445720,53546601
"21",139672015,7601148,48191941
"22",139085934,6841033,63372747
"23",142630168,6156930,27035472
"24",140434055,5541237,24331925
"25",139863361,4987113,51898733
"26",139535793,4488402,16708859
"27",139149416,4039561,95037973
"28",138984696,3635605,75534176
"29",139055437,3272045,17980758
"30",139054402,2944840,66182683
"31",139664704,2650356,59564414
"32",140167685,2385320,93607973
"33",139617681,2146788,84247176
"34",138968267,1932109,95822458
"35",139178681,1738898,96240212
"36",138740146,1565009,06616191
"37",139297260,1408508,15954572
"38",139116657,1267657,34359115
"39",139603127,1140891,60923203
"40",139429013,1026802,44830883
"41",140538051,924122,203477947
"42",139227106,831709,983130152
"43",139145582,748538,984817137
"44",139286634,673685,086335423
"45",138973533,606316,577701881
"46",138972780,545684,919931693
"47",140079811,491116,427938524
"48",138973315,442004,785144671
"49",138945413,397804,306630204
"50",139147999,358023,875967184
"51",138922594,322221,488370465
"52",138969202,289999,339533419
"53",139437926,260999,405580077
"54",139270943,234899,465022069
"55",138939659,211409,518519862
"56",138998133,190268,566667876
"57",139036999,171241,710001088
"58",138946160,154117,53900098
"59",139022023,138705,785100882
"60",137975102,124835,206590793
"61",137975102,112351,685931714
"62",137975102,101116,517338543
"63",137975102,91004,8656046884
"64",137975102,81904,3790442196
"65",137975102,73713,9411397977
"66",137975102,66342,5470258179
"67",137975102,59708,2923232361
"68",137975102,53737,4630909125
"69",137975102,48363,7167818212
"70",137975102,43527,3451036391
"71",137975102,39174,6105932752
"72",137975102,35257,1495339477
"73",137975102,31731,4345805529
"74",137975102,28558,2911224976
"75",137975102,25702,4620102479
"76",137975102,23132,2158092231
"77",137975102,20818,9942283008
"78",137975102,18737,0948054707
"79",137975102,16863,3853249236
"80",137975102,15177,0467924313
"81",137975102,13659,3421131881
"82",137975102,12293,4079018693
"83",137975102,11064,0671116824
"84",137975102,9957,66040051415
