"","bestCostByT","temperatures"
"1",139640621,68773592,745
"2",140241146,68085856,81755
"3",141771455,67404998,2493745
"4",139125809,66730948,2668808
"5",141437524,66063638,784212
"6",138809784,65403002,3963698
"7",139715786,64748972,3724061
"8",142345658,64101482,6486821
"9",139390166,63460467,8221953
"10",139897004,62825863,1439733
"11",138963118,62197604,5125336
"12",140389790,61575628,4674082
"13",139352587,60959872,1827342
"14",139201239,60350273,4609068
"15",139659410,59746770,7262977
"16",138919119,59149303,0190348
"17",139111905,58557809,9888444
"18",142795215,57972231,888956
"19",139064738,57392509,5700664
"20",138955451,56818584,4743657
"21",139890644,56250398,6296221
"22",138942258,55687894,6433259
"23",139135956,55131015,6968926
"24",138912995,54579705,5399237
"25",139714595,54033908,4845244
"26",139227416,53493569,3996792
"27",146905653,52958633,7056824
"28",139017675,52429047,3686256
"29",139189655,51904756,8949393
"30",137608593,51385709,3259899
"31",140982541,50871852,23273
"32",139024859,50363133,7104027
"33",138950155,49859502,3732987
"34",139447738,49360907,3495657
"35",139034342,48867298,27607
"36",139969903,48378625,2933093
"37",140829454,47894839,0403763
"38",138366278,47415890,6499725
"39",139056101,46941731,7434728
"40",139110035,46472314,426038
"41",140154489,46007591,2817777
"42",140029512,45547515,3689599
"43",139258340,45092040,2152703
"44",139014353,44641119,8131176
"45",139202099,44194708,6149864
"46",140128115,43752761,5288365
"47",139156795,43315233,9135482
"48",139246347,42882081,5744127
"49",139241516,42453260,7586686
"50",139673872,42028728,1510819
"51",139071307,41608440,869571
"52",140138485,41192356,4608753
"53",140242702,40780432,8962666
"54",139408053,40372628,5673039
"55",140490108,39968902,2816309
"56",139202637,39569213,2588146
"57",139862323,39173521,1262264
"58",139219907,38781785,9149642
"59",139001717,38393968,0558145
"60",139369026,38010028,3752564
"61",139186884,37629928,0915038
"62",141357579,37253628,8105888
"63",139339119,36881092,5224829
"64",139174383,36512281,5972581
"65",139005170,36147158,7812855
"66",139029309,35785687,1934726
"67",139067807,35427830,3215379
"68",139127210,35073552,0183225
"69",138957102,34722816,4981393
"70",139180046,34375588,3331579
"71",141067777,34031832,4498263
"72",139277881,33691514,125328
"73",139276996,33354598,9840748
"74",142663666,33021052,994234
"75",141815638,32690842,4642917
"76",138988970,32363934,0396488
"77",139038976,32040294,6992523
"78",140017377,31719891,7522597
"79",139981995,31402692,8347371
"80",141560296,31088665,9063898
"81",141859326,30777779,2473259
"82",138784432,30470001,4548526
"83",139103696,30165301,4403041
"84",138936551,29863648,425901
"85",138981371,29565011,941642
"86",139737658,29269361,8222256
"87",139143870,28976668,2040034
"88",138949989,28686901,5219633
"89",139318836,28400032,5067437
"90",139201186,28116032,1816763
"91",139498586,27834871,8598595
"92",139010767,27556523,1412609
"93",142059396,27280957,9098483
"94",138896455,27008148,3307498
"95",138966670,26738066,8474423
"96",139643665,26470686,1789679
"97",139887111,26205979,3171782
"98",141298431,25943919,5240064
"99",139322199,25684480,3287664
"100",139271989,25427635,5254787
"101",139935424,25173359,1702239
"102",140724473,24921625,5785217
"103",138294107,24672409,3227365
"104",139002325,24425685,2295091
"105",139038454,24181428,377214
"106",140863037,23939614,0934419
"107",139257546,23700217,9525074
"108",139863512,23463215,7729824
"109",139201126,23228583,6152525
"110",139237698,22996297,7791
"111",141293447,22766334,801309
"112",139175629,22538671,4532959
"113",139217216,22313284,738763
"114",138931265,22090151,8913753
"115",138967785,21869250,3724616
"116",139199168,21650557,868737
"117",141176731,21434052,2900496
"118",139627068,21219711,7671491
"119",139002151,21007514,6494776
"120",139893914,20797439,5029828
"121",141112001,20589465,107953
"122",139204143,20383570,4568735
"123",139241131,20179734,7523047
"124",139915710,19977937,4047817
"125",139485322,19778158,0307339
"126",139123070,19580376,4504265
"127",138918689,19384572,6859223
"128",139050748,19190726,959063
"129",139151565,18998819,6894724
"130",139051847,18808831,4925777
"131",140480307,18620743,1776519
"132",139090642,18434535,7458754
"133",139426555,18250190,3884166
"134",142004789,18067688,4845325
"135",143606299,17887011,5996872
"136",138965860,17708141,4836903
"137",139687002,17531060,0688534
"138",138979828,17355749,4681648
"139",138977771,17182191,9734832
"140",139135743,17010370,0537484
"141",139505747,16840266,3532109
"142",141946015,16671863,6896788
"143",139370799,16505145,052782
"144",138945413,16340093,6022542
"145",139505028,16176692,6662316
"146",139046749,16014925,7395693
"147",139088474,15854776,4821736
"148",139106765,15696228,7173519
"149",138981435,15539266,4301784
"150",139788141,15383873,7658766
"151",140019494,15230035,0282178
"152",139026996,15077734,6779356
"153",139094243,14926957,3311563
"154",140463470,14777687,7578447
"155",139214182,14629910,8802663
"156",138944378,14483611,7714636
"157",139635262,14338775,653749
"158",139214595,14195387,8972115
"159",139134650,14053434,0182394
"160",139534212,13912899,678057
"161",139095641,13773770,6812764
"162",139358868,13636032,9744636
"163",139116882,13499672,644719
"164",138889823,13364675,9182718
"165",140002973,13231029,1590891
"166",139014165,13098718,8674982
"167",140028642,12967731,6788232
"168",141495997,12838054,362035
"169",144497542,12709673,8184146
"170",139026431,12582577,0802305
"171",138994186,12456751,3094282
"172",139761362,12332183,7963339
"173",139945678,12208861,9583706
"174",139084580,12086773,3387869
"175",141099734,11965905,605399
"176",139308067,11846246,549345
"177",139151909,11727784,0838515
"178",139019491,11610506,243013
"179",138893419,11494401,1805829
"180",139058943,11379457,1687771
"181",139056902,11265662,5970893
"182",140360783,11153005,9711184
"183",139171645,11041475,9114072
"184",140344825,10931061,1522931
"185",139112684,10821750,5407702
"186",139192507,10713533,0353625
"187",139492952,10606397,7050089
"188",139075754,10500333,7279588
"189",139668207,10395330,3906792
