"","bestCostByT","temperatures"
"1",6786682708,9e+05
"2",6786682708,810000
"3",6786682708,729000
"4",6786682708,656100
"5",6321875113,590490
"6",6321875113,531441
"7",6321875113,478296,9
"8",6321875113,430467,21
"9",6321875113,387420,489
"10",6321875113,348678,4401
"11",6321875113,313810,59609
"12",6321875113,282429,536481
"13",6321875113,254186,5828329
"14",6321875113,228767,92454961
"15",6321875113,205891,132094649
"16",6321875113,185302,018885184
"17",6321875113,166771,816996666
"18",6321875113,150094,635296999
"19",6321875113,135085,171767299
"20",6321875113,121576,654590569
"21",6321875113,109418,989131512
"22",6321875113,98477,0902183612
"23",6321875113,88629,381196525
"24",6321875113,79766,4430768725
"25",6321875113,71789,7987691853
"26",6321875113,64610,8188922668
"27",6321875113,58149,7370030401
"28",6321875113,52334,7633027361
"29",6321875113,47101,2869724625
"30",6321875113,42391,1582752162
"31",6321875113,38152,0424476946
"32",6321875113,34336,8382029251
"33",6321875113,30903,1543826326
"34",6321875113,27812,8389443694
"35",6321875113,25031,5550499324
"36",6321875113,22528,3995449392
"37",6321875113,20275,5595904453
"38",6321875113,18248,0036314007
"39",6321875113,16423,2032682607
"40",6321875113,14780,8829414346
"41",6321875113,13302,7946472911
"42",6321875113,11972,515182562
"43",6321875113,10775,2636643058
"44",6321875113,9697,73729787524
