"","bestCostByT","temperatures"
"1",139000245,65994861,725
"2",139041280,62695118,63875
"3",139160959,59560362,7068125
"4",139446775,56582344,5714719
"5",139229786,53753227,3428983
"6",139769171,51065565,9757534
"7",140948551,48512287,6769657
"8",139346131,46086673,2931174
"9",143074231,43782339,6284615
"10",141512373,41593222,6470384
"11",139928330,39513561,5146865
"12",139291471,37537883,4389522
"13",139719349,35660989,2670046
"14",140058896,33877939,8036544
"15",140373922,32184042,8134716
"16",139423372,30574840,672798
"17",139116725,29046098,6391581
"18",139600181,27593793,7072002
"19",145375966,26214104,0218402
"20",138991703,24903398,8207482
"21",139231911,23658228,8797108
"22",140356718,22475317,4357253
"23",139535677,21351551,563939
"24",138976890,20283973,985742
"25",140597613,19269775,2864549
"26",141636601,18306286,5221322
"27",139395546,17390972,1960256
"28",139236598,16521423,5862243
"29",139024206,15695352,4069131
"30",139308807,14910584,7865674
"31",139267849,14165055,5472391
"32",138959034,13456802,7698771
"33",139040111,12783962,6313832
"34",142103571,12144764,4998141
"35",139043752,11537526,2748234
"36",138993315,10960649,9610822
"37",139414029,10412617,4630281
"38",140652905,9891986,58987669
"39",139232016,9397387,26038286
"40",140296351,8927517,89736371
"41",139179816,8481142,00249553
"42",139669505,8057084,90237075
"43",139874063,7654230,65725221
"44",141818460,7271519,1243896
"45",139375701,6907943,16817012
"46",140094171,6562546,00976162
"47",144701489,6234418,70927353
"48",138936268,5922697,77380986
"49",139060745,5626562,88511936
"50",139127976,5345234,7408634
"51",139217234,5077973,00382023
"52",139860862,4824074,35362921
"53",139034953,4582870,63594775
"54",139506407,4353727,10415037
"55",139637003,4136040,74894285
"56",138941898,3929238,7114957
"57",140094633,3732776,77592092
"58",140595478,3546137,93712487
"59",141424654,3368831,04026863
"60",140171475,3200389,4882552
"61",139052163,3040370,01384244
"62",140620150,2888351,51315031
"63",140243971,2743933,9374928
"64",140179975,2606737,24061816
"65",138961830,2476400,37858725
"66",142178249,2352580,35965789
"67",139625974,2234951,34167499
"68",138944089,2123203,77459124
"69",138955727,2017043,58586168
"70",139162555,1916191,4065686
"71",141218160,1820381,83624017
"72",139253775,1729362,74442816
"73",138983178,1642894,60720675
"74",139122737,1560749,87684641
"75",139088485,1482712,38300409
"76",138986300,1408576,76385389
"77",139321895,1338147,92566119
"78",139393117,1271240,52937813
"79",139443651,1207678,50290923
"80",139396996,1147294,57776377
"81",138968672,1089929,84887558
"82",138635076,1035433,3564318
"83",139546654,983661,688610208
"84",139471255,934478,604179698
"85",139021501,887754,673970713
"86",139234732,843366,940272177
"87",139122293,801198,593258568
"88",139262538,761138,66359564
"89",139157303,723081,730415858
"90",138807887,686927,643895065
"91",139829489,652581,261700312
"92",138987254,619952,198615296
"93",138937893,588954,588684531
"94",138436592,559506,859250305
"95",139023605,531531,516287789
"96",138998009,504954,9404734
"97",139031570,479707,19344973
"98",139031231,455721,833777243
"99",139049968,432935,742088381
"100",139120900,411288,954983962
"101",138988382,390724,507234764
"102",138941416,371188,281873026
"103",139371460,352628,867779374
"104",139153989,334997,424390406
"105",138859419,318247,553170885
"106",139062942,302335,175512341
"107",139069298,287218,416736724
"108",138937893,272857,495899888
"109",139232653,259214,621104893
"110",138218864,246253,890049649
"111",138948585,233941,195547166
"112",138993978,222244,135769808
"113",139020934,211131,928981318
"114",139385552,200575,332532252
"115",138957184,190546,565905639
"116",139222332,181019,237610357
"117",139015244,171968,275729839
"118",138947664,163369,861943347
"119",139143958,155201,36884618
"120",138989734,147441,300403871
"121",139020821,140069,235383677
"122",138278874,133065,773614493
"123",138278874,126412,484933769
"124",138278874,120091,86068708
"125",138278874,114087,267652726
"126",138278874,108382,90427009
"127",138278874,102963,759056585
"128",138278874,97815,5711037562
"129",138278874,92924,7925485684
"130",138278874,88278,55292114
"131",138278874,83864,625275083
"132",138278874,79671,3940113288
"133",138278874,75687,8243107624
"134",138278874,71903,4330952242
"135",138278874,68308,261440463
"136",138278874,64892,8483684399
"137",138278874,61648,2059500179
"138",138278874,58565,795652517
"139",138278874,55637,5058698911
"140",138278874,52855,6305763966
"141",138278874,50212,8490475767
"142",138278874,47702,2065951979
"143",138278874,45317,096265438
"144",138278874,43051,2414521661
"145",138278874,40898,6793795578
"146",138278874,38853,7454105799
"147",138228460,36911,0581400509
"148",138228460,35065,5052330484
"149",138228460,33312,2299713959
"150",138228460,31646,6184728261
"151",138228460,30064,2875491848
"152",138228460,28561,0731717256
"153",138228460,27133,0195131393
"154",138228460,25776,3685374823
"155",138228460,24487,5501106082
"156",138228460,23263,1726050778
"157",138228460,22100,0139748239
"158",138228460,20995,0132760827
"159",138228460,19945,2626122786
"160",138228460,18947,9994816647
"161",138228460,18000,5995075814
"162",138228460,17100,5695322023
"163",138228460,16245,5410555922
"164",138228460,15433,2640028126
"165",138228460,14661,600802672
"166",138228460,13928,5207625384
"167",138228460,13232,0947244115
"168",138228460,12570,4899881909
"169",138228460,11941,9654887813
"170",138228460,11344,8672143423
"171",138228460,10777,6238536252
"172",138228460,10238,7426609439
"173",137783550,9726,80552789671
