"","bestCostByT","temperatures"
"1",139224993,68773592,745
"2",138953316,68085856,81755
"3",140679992,67404998,2493745
"4",139225179,66730948,2668808
"5",138993738,66063638,784212
"6",138990241,65403002,3963698
"7",138985184,64748972,3724061
"8",139050882,64101482,6486821
"9",139778691,63460467,8221953
"10",138948452,62825863,1439733
"11",138950415,62197604,5125336
"12",138934607,61575628,4674082
"13",139257008,60959872,1827342
"14",140095446,60350273,4609068
"15",138981407,59746770,7262977
"16",139210417,59149303,0190348
"17",138982249,58557809,9888444
"18",140431121,57972231,888956
"19",139170856,57392509,5700664
"20",141013802,56818584,4743657
"21",139054735,56250398,6296221
"22",139403843,55687894,6433259
"23",138950149,55131015,6968926
"24",143200554,54579705,5399237
"25",139620197,54033908,4845244
"26",142110867,53493569,3996792
"27",139029446,52958633,7056824
"28",138941757,52429047,3686256
"29",140838787,51904756,8949393
"30",139560304,51385709,3259899
"31",142943432,50871852,23273
"32",138820175,50363133,7104027
"33",139709865,49859502,3732987
"34",141525254,49360907,3495657
"35",139165606,48867298,27607
"36",142466873,48378625,2933093
"37",140303455,47894839,0403763
"38",139373888,47415890,6499725
"39",139546850,46941731,7434728
"40",140141400,46472314,426038
"41",138939751,46007591,2817777
"42",139517771,45547515,3689599
"43",139403642,45092040,2152703
"44",141421415,44641119,8131176
"45",139069712,44194708,6149864
"46",140246062,43752761,5288365
"47",139435512,43315233,9135482
"48",139114239,42882081,5744127
"49",138966939,42453260,7586686
"50",138674233,42028728,1510819
"51",139546772,41608440,869571
"52",140020478,41192356,4608753
"53",139268475,40780432,8962666
"54",140602102,40372628,5673039
"55",139547703,39968902,2816309
"56",141019042,39569213,2588146
"57",140748029,39173521,1262264
"58",138812943,38781785,9149642
"59",144594399,38393968,0558145
"60",139279945,38010028,3752564
"61",138960032,37629928,0915038
"62",139023143,37253628,8105888
"63",141871673,36881092,5224829
"64",142347436,36512281,5972581
"65",139301493,36147158,7812855
"66",140105327,35785687,1934726
"67",139299413,35427830,3215379
"68",139876916,35073552,0183225
"69",139941973,34722816,4981393
"70",142390093,34375588,3331579
"71",138863545,34031832,4498263
"72",139006010,33691514,125328
"73",138909875,33354598,9840748
"74",138937507,33021052,994234
"75",139405452,32690842,4642917
"76",139153259,32363934,0396488
"77",141345674,32040294,6992523
"78",139103034,31719891,7522597
"79",139257843,31402692,8347371
"80",139784719,31088665,9063898
"81",139856367,30777779,2473259
"82",138954710,30470001,4548526
"83",140956389,30165301,4403041
"84",139339267,29863648,425901
"85",139498168,29565011,941642
"86",142526001,29269361,8222256
"87",142626391,28976668,2040034
"88",138951067,28686901,5219633
"89",138966890,28400032,5067437
"90",139061704,28116032,1816763
"91",138991240,27834871,8598595
"92",138802409,27556523,1412609
"93",142854056,27280957,9098483
"94",140414983,27008148,3307498
"95",138966677,26738066,8474423
"96",143007453,26470686,1789679
"97",139850633,26205979,3171782
"98",139117270,25943919,5240064
"99",139749304,25684480,3287664
"100",139555986,25427635,5254787
"101",138984478,25173359,1702239
"102",138940565,24921625,5785217
"103",138967963,24672409,3227365
"104",139136749,24425685,2295091
"105",143968361,24181428,377214
"106",138969152,23939614,0934419
"107",151194774,23700217,9525074
"108",141806044,23463215,7729824
"109",139319986,23228583,6152525
"110",139243186,22996297,7791
"111",139037123,22766334,801309
"112",138991867,22538671,4532959
"113",140663296,22313284,738763
"114",139456139,22090151,8913753
"115",139056818,21869250,3724616
"116",139735711,21650557,868737
"117",139307743,21434052,2900496
"118",140964489,21219711,7671491
"119",139028025,21007514,6494776
"120",139070936,20797439,5029828
"121",139333654,20589465,107953
"122",140051967,20383570,4568735
"123",142056287,20179734,7523047
"124",142525298,19977937,4047817
"125",139223466,19778158,0307339
"126",139099651,19580376,4504265
"127",139852636,19384572,6859223
"128",139312749,19190726,959063
"129",138912753,18998819,6894724
"130",140309160,18808831,4925777
"131",138905956,18620743,1776519
"132",141863879,18434535,7458754
"133",139356590,18250190,3884166
"134",139004386,18067688,4845325
"135",139916302,17887011,5996872
"136",139035505,17708141,4836903
"137",141191489,17531060,0688534
"138",140638832,17355749,4681648
"139",139159853,17182191,9734832
"140",138948018,17010370,0537484
"141",140849483,16840266,3532109
"142",139528920,16671863,6896788
"143",139380834,16505145,052782
"144",139116047,16340093,6022542
"145",140888487,16176692,6662316
"146",138969993,16014925,7395693
"147",139044790,15854776,4821736
"148",139069932,15696228,7173519
"149",140135876,15539266,4301784
"150",139842047,15383873,7658766
"151",139041283,15230035,0282178
"152",139082032,15077734,6779356
"153",139132138,14926957,3311563
"154",138972182,14777687,7578447
"155",142526950,14629910,8802663
"156",146333461,14483611,7714636
"157",139918294,14338775,653749
"158",139475373,14195387,8972115
"159",138915194,14053434,0182394
"160",138869902,13912899,678057
"161",139047855,13773770,6812764
"162",143016550,13636032,9744636
"163",139411899,13499672,644719
"164",142288933,13364675,9182718
"165",140053319,13231029,1590891
"166",140084328,13098718,8674982
"167",140221283,12967731,6788232
"168",139415360,12838054,362035
"169",138969697,12709673,8184146
"170",139031127,12582577,0802305
"171",145950894,12456751,3094282
"172",139221108,12332183,7963339
"173",139168782,12208861,9583706
"174",143139007,12086773,3387869
"175",138972677,11965905,605399
"176",139140647,11846246,549345
"177",139477875,11727784,0838515
"178",140000039,11610506,243013
"179",139553847,11494401,1805829
"180",138938344,11379457,1687771
"181",139329048,11265662,5970893
"182",139006049,11153005,9711184
"183",141872909,11041475,9114072
"184",139489307,10931061,1522931
"185",138943046,10821750,5407702
"186",139203221,10713533,0353625
"187",139033249,10606397,7050089
"188",139848647,10500333,7279588
"189",138580440,10395330,3906792
"190",139304895,10291377,0867724
"191",139776929,10188463,3159047
"192",139157743,10086578,6827457
"193",139042112,9985712,89591819
"194",139947746,9885855,76695901
"195",138948909,9786997,20928942
"196",139109911,9689127,23719653
"197",139082908,9592235,96482456
"198",139329541,9496313,60517632
"199",139421825,9401350,46912455
"200",138857370,9307336,96443331
"201",139545992,9214263,59478898
"202",140077841,9122120,95884109
"203",141712747,9030899,74925268
"204",139367776,8940590,75176015
"205",139490612,8851184,84424255
"206",139235711,8762672,99580012
"207",139040763,8675046,26584212
"208",139011333,8588295,8031837
"209",138973416,8502412,84515186
"210",139061899,8417388,71670034
"211",141725679,8333214,82953334
"212",139477687,8249882,681238
"213",138950123,8167383,85442562
"214",138268449,8085710,01588137
"215",139666039,8004852,91572255
"216",139197513,7924804,38656533
"217",139099559,7845556,34269967
"218",141690357,7767100,77927268
"219",140595735,7689429,77147995
"220",139285586,7612535,47376515
"221",140158916,7536410,1190275
"222",138993729,7461046,01783722
"223",139240004,7386435,55765885
"224",139834489,7312571,20208226
"225",138854822,7239445,49006144
"226",139813255,7167051,03516083
"227",138957023,7095380,52480922
"228",138964189,7024426,71956113
"229",139863745,6954182,45236551
"230",139442283,6884640,62784186
"231",139560340,6815794,22156344
"232",139842234,6747636,27934781
"233",139867935,6680159,91655433
"234",139038353,6613358,31738879
"235",139289611,6547224,7342149
"236",138810908,6481752,48687275
"237",140124397,6416934,96200402
"238",139354487,6352765,61238398
"239",139621959,6289237,95626014
"240",138967223,6226345,57669754
"241",140115176,6164082,12093056
"242",140328154,6102441,29972126
"243",140224026,6041416,88672404
"244",139331356,5981002,7178568
"245",140648521,5921192,69067824
"246",141433753,5861980,76377145
"247",139136355,5803360,95613374
"248",139490282,5745327,3465724
"249",139363230,5687874,07310668
"250",138950346,5630995,33237561
"251",139704892,5574685,37905185
"252",139015628,5518938,52526134
"253",139489682,5463749,14000872
"254",139275149,5409111,64860864
"255",141846076,5355020,53212255
"256",139262686,5301470,32680132
"257",139683885,5248455,62353331
"258",138980810,5195971,06729798
"259",139379638,5144011,356625
"260",139027201,5092571,24305875
"261",139428731,5041645,53062816
"262",139860924,4991229,07532188
"263",139098462,4941316,78456866
"264",139709478,4891903,61672297
"265",139929872,4842984,58055574
"266",138873155,4794554,73475019
"267",142645339,4746609,18740268
"268",141992835,4699143,09552866
"269",139320002,4652151,66457337
"270",140372562,4605630,14792764
"271",139028200,4559573,84644836
"272",138969372,4513978,10798388
"273",139243490,4468838,32690404
"274",138982076,4424149,943635
"275",139649293,4379908,44419865
"276",139579091,4336109,35975666
"277",138911909,4292748,26615909
"278",139001418,4249820,7834975
"279",140704060,4207322,57566253
"280",139056289,4165249,3499059
"281",139097093,4123596,85640684
"282",143871023,4082360,88784277
"283",138994125,4041537,27896435
"284",141322811,4001121,9061747
"285",140827120,3961110,68711295
"286",139075955,3921499,58024183
"287",141168572,3882284,58443941
"288",139005504,3843461,73859501
"289",139772588,3805027,12120906
"290",138980103,3766976,84999697
"291",138976043,3729307,081497
"292",142994936,3692014,01068203
"293",141464484,3655093,87057521
"294",138579471,3618542,93186946
"295",139335499,3582357,50255077
"296",141299144,3546533,92752526
"297",138938149,3511068,58825001
"298",139072407,3475957,90236751
"299",139042775,3441198,32334383
"300",139012715,3406786,34011039
"301",140102050,3372718,47670929
"302",141097403,3338991,2919422
"303",138936551,3305601,37902277
"304",139196229,3272545,36523254
"305",139413226,3239819,91158022
"306",139725354,3207421,71246442
"307",139609547,3175347,49533977
"308",138962780,3143594,02038638
"309",138964512,3112158,08018251
"310",139145099,3081036,49938069
"311",139147103,3050226,13438688
"312",138959022,3019723,87304301
"313",139099420,2989526,63431258
"314",139654796,2959631,36796946
"315",139550617,2930035,05428976
"316",139405759,2900734,70374686
"317",138857748,2871727,35670939
"318",139390692,2843010,0831423
"319",138948949,2814579,98231088
"320",139512848,2786434,18248777
"321",139143280,2758569,84066289
"322",139395572,2730984,14225626
"323",138957840,2703674,3008337
"324",138941837,2676637,55782536
"325",138943375,2649871,18224711
"326",140280384,2623372,47042464
"327",140255674,2597138,74572039
"328",139204829,2571167,35826319
"329",139044197,2545455,68468056
"330",138940695,2520001,12783375
"331",139139631,2494801,11655541
"332",140424865,2469853,10538986
"333",139004465,2445154,57433596
"334",139053174,2420703,0285926
"335",139096892,2396495,99830667
"336",139651995,2372531,03832361
"337",141267498,2348805,72794037
"338",141144588,2325317,67066097
"339",139207502,2302064,49395436
"340",139072141,2279043,84901481
"341",139045976,2256253,41052467
"342",139068257,2233690,87641942
"343",139201279,2211353,96765523
"344",139146891,2189240,42797867
"345",139044429,2167348,02369889
"346",139995043,2145674,5434619
"347",139355107,2124217,79802728
"348",139684324,2102975,62004701
"349",139005143,2081945,86384654
"350",139792837,2061126,40520807
"351",139076298,2040515,14115599
"352",139461863,2020109,98974443
"353",139309201,1999908,88984699
"354",139330560,1979909,80094852
"355",138938463,1960110,70293903
"356",139637797,1940509,59590964
"357",139189617,1921104,49995054
"358",139816365,1901893,45495104
"359",138971141,1882874,52040153
"360",139080701,1864045,77519751
"361",139291187,1845405,31744554
"362",139507532,1826951,26427108
"363",139170389,1808681,75162837
"364",139100027,1790594,93411209
"365",139225567,1772688,98477097
"366",139933698,1754962,09492326
"367",139250244,1737412,47397402
"368",139246106,1720038,34923428
"369",139628277,1702837,96574194
"370",139060807,1685809,58608452
"371",139328956,1668951,49022368
"372",139548354,1652261,97532144
"373",139516923,1635739,35556822
"374",142344433,1619381,96201254
"375",140232948,1603188,14239242
"376",139028477,1587156,26096849
"377",139171882,1571284,69835881
"378",139018368,1555571,85137522
"379",140036639,1540016,13286147
"380",140171311,1524615,97153285
"381",139121552,1509369,81181752
"382",138969486,1494276,11369935
"383",139235547,1479333,35256236
"384",139535692,1464540,01903673
"385",139055385,1449894,61884637
"386",139218243,1435395,6726579
"387",139662623,1421041,71593132
"388",139165646,1406831,29877201
"389",140801118,1392762,98578429
"390",138953212,1378835,35592645
"391",139029484,1365047,00236718
"392",140522900,1351396,53234351
"393",138965081,1337882,56702007
"394",139257349,1324503,74134987
"395",139108532,1311258,70393637
"396",139041528,1298146,11689701
"397",139108522,1285164,65572804
"398",138964802,1272313,00917076
"399",139464060,1259589,87907905
"400",139242074,1246993,98028826
"401",139542921,1234524,04048538
"402",138964655,1222178,80008053
"403",140562287,1209957,01207972
"404",139184087,1197857,44195892
"405",139745260,1185878,86753933
"406",141227771,1174020,07886394
"407",139192544,1162279,8780753
"408",138873574,1150657,07929455
"409",140104822,1139150,5085016
"410",140391499,1127759,00341659
"411",139010152,1116481,41338242
"412",138967191,1105316,5992486
"413",139520002,1094263,43325611
"414",140070277,1083320,79892355
"415",140014503,1072487,59093431
"416",138953849,1061762,71502497
"417",139015285,1051145,08787472
"418",139432269,1040633,63699597
"419",139165157,1030227,30062601
"420",139017495,1019925,02761975
"421",139827068,1009725,77734356
"422",138945286,999628,51957012
"423",138972686,989632,234374419
"424",139871053,979735,912030675
"425",139201944,969938,552910368
"426",139440128,960239,167381265
"427",137792415,950636,775707452
"428",139237017,941130,407950377
"429",139290781,931719,103870874
"430",139628001,922401,912832165
"431",139297978,913177,893703843
"432",138962213,904046,114766805
"433",139117859,895005,653619137
"434",139048022,886055,597082945
"435",139204941,877195,041112116
"436",139150893,868423,090700995
"437",139125855,859738,859793985
"438",138996761,851141,471196045
"439",140202531,842630,056484085
"440",139127281,834203,755919244
"441",139572910,825861,718360051
"442",139055959,817603,101176451
"443",139516756,809427,070164686
"444",138955385,801332,799463039
"445",139443804,793319,471468409
"446",139234616,785386,276753725
"447",139598116,777532,413986188
"448",137542046,769757,089846326
"449",139770865,762059,518947862
"450",139487275,754438,923758384
"451",139062520,746894,5345208
"452",139019463,739425,589175592
"453",138982645,732031,333283836
"454",139034892,724711,019950998
"455",139164617,717463,909751488
"456",138964733,710289,270653973
"457",139354023,703186,377947433
"458",139162545,696154,514167959
"459",139148690,689192,969026279
"460",139013311,682301,039336016
"461",139248113,675478,028942656
"462",139266717,668723,24865323
"463",139187048,662036,016166697
"464",139262038,655415,65600503
"465",139042577,648861,49944498
"466",139169911,642372,88445053
"467",137165990,635949,155606025
"468",137165990,629589,664049965
"469",139294497,623293,767409465
"470",138979447,617060,82973537
"471",138975472,610890,221438017
"472",139016792,604781,319223636
"473",139821785,598733,5060314
"474",138954981,592746,170971086
"475",139121826,586818,709261375
"476",138983540,580950,522168761
"477",139123513,575141,016947074
"478",139058346,569389,606777603
"479",139006445,563695,710709827
"480",139258021,558058,753602729
"481",138944579,552478,166066701
"482",138917276,546953,384406034
"483",139038856,541483,850561974
"484",139222826,536069,012056354
"485",139151445,530708,321935791
"486",138163171,525401,238716433
"487",138979685,520147,226329268
"488",139453432,514945,754065976
"489",138769102,509796,296525316
"490",139000584,504698,333560063
"491",139380272,499651,350224462
"492",139294615,494654,836722218
"493",139987795,489708,288354995
"494",139263776,484811,205471445
"495",139139970,479963,093416731
"496",138947547,475163,462482564
"497",138943872,470411,827857738
"498",139033725,465707,709579161
"499",139153595,461050,632483369
"500",139217071,456440,126158535
"501",137766845,451875,72489695
"502",137766845,447356,96764798
"503",137766845,442883,397971501
"504",137766845,438454,563991786
"505",139314223,434070,018351868
"506",138898803,429729,318168349
"507",138948911,425432,024986666
"508",139354699,421177,704736799
"509",138956333,416965,927689431
"510",138974531,412796,268412537
"511",139031170,408668,305728411
"512",139005614,404581,622671127
"513",138057210,400535,806444416
"514",138868242,396530,448379972
"515",138877067,392565,143896172
"516",139511445,388639,49245721
"517",138653171,384753,097532638
"518",139243462,380905,566557312
"519",139904562,377096,510891739
"520",139311053,373325,545782821
"521",139114478,369592,290324993
"522",138941759,365896,367421743
"523",139051462,362237,403747526
"524",139127846,358615,029710051
"525",139223278,355028,87941295
"526",138755646,351478,590618821
"527",139089368,347963,804712632
"528",139329376,344484,166665506
"529",138950699,341039,324998851
"530",138153852,337628,931748862
"531",138153852,334252,642431374
"532",139296657,330910,11600706
"533",138927018,327601,014846989
"534",138961597,324325,00469852
"535",138559216,321081,754651534
"536",138974224,317870,937105019
"537",139390875,314692,227733969
"538",139045150,311545,305456629
"539",139074639,308429,852402063
"540",138981326,305345,553878042
"541",138840761,302292,098339262
"542",138940320,299269,177355869
"543",139070771,296276,485582311
"544",138877280,293313,720726487
"545",139012196,290380,583519223
"546",139066805,287476,77768403
"547",139397678,284602,00990719
"548",138967330,281755,989808118
"549",138942294,278938,429910037
"550",139019635,276149,045610937
"551",139291543,273387,555154827
"552",138631780,270653,679603279
"553",139003329,267947,142807246
"554",138974561,265267,671379174
"555",138938630,262614,994665382
"556",138992320,259988,844718728
"557",139024512,257388,956271541
"558",138984592,254815,066708825
"559",139104543,252266,916041737
"560",139140991,249744,24688132
"561",138993757,247246,804412507
"562",139096043,244774,336368382
"563",139037057,242326,593004698
"564",139015787,239903,327074651
"565",139016423,237504,293803904
"566",138974693,235129,250865865
"567",138958387,232777,958357207
"568",139039086,230450,178773634
"569",138939941,228145,676985898
"570",139009082,225864,220216039
"571",138943337,223605,578013879
"572",139098406,221369,52223374
"573",139640882,219155,827011403
"574",138946721,216964,268741289
"575",139096668,214794,626053876
"576",138944135,212646,679793337
"577",138953913,210520,212995404
"578",139050359,208415,010865449
"579",138997131,206330,860756795
"580",138946968,204267,552149227
"581",138978022,202224,876627735
"582",139034593,200202,627861457
"583",138430013,198200,601582843
"584",139108898,196218,595567014
"585",138980801,194256,409611344
"586",138968721,192313,845515231
"587",138602373,190390,707060079
"588",139004687,188486,799989478
"589",138952950,186601,931989583
"590",139032516,184735,912669687
"591",139169262,182888,55354299
"592",138469387,181059,66800756
"593",139057814,179249,071327485
"594",139056241,177456,58061421
"595",139146898,175682,014808068
"596",139108081,173925,194659987
"597",138995325,172185,942713387
"598",139056881,170464,083286253
"599",138395834,168759,442453391
"600",137970678,167071,848028857
"601",137970678,165401,129548568
"602",137970678,163747,118253083
"603",137970678,162109,647070552
"604",137970678,160488,550599846
"605",137970678,158883,665093848
"606",137970678,157294,828442909
"607",137970678,155721,88015848
"608",137970678,154164,661356895
"609",137970678,152623,014743326
"610",137970678,151096,784595893
"611",137970678,149585,816749934
"612",137970678,148089,958582435
"613",137970678,146609,058996611
"614",137970678,145142,968406645
"615",137970678,143691,538722578
"616",138351678,142254,623335352
"617",138473691,140832,077101999
"618",138473691,139423,756330979
"619",138473691,138029,518767669
"620",138473691,136649,223579992
"621",139011865,135282,731344192
"622",138981143,133929,90403075
"623",138928164,132590,604990443
"624",138936551,131264,698940539
"625",139012332,129952,051951133
"626",138650859,128652,531431622
"627",138445917,127366,006117306
"628",138445917,126092,346056133
"629",138445917,124831,422595571
"630",138445917,123583,108369615
"631",138445917,122347,277285919
"632",138445917,121123,80451306
"633",138445917,119912,56646793
"634",138445917,118713,44080325
"635",138445917,117526,306395218
"636",138445917,116351,043331266
"637",138445917,115187,532897953
"638",138445917,114035,657568973
"639",138075931,112895,300993284
"640",138075931,111766,347983351
"641",138075931,110648,684503517
"642",138075931,109542,197658482
"643",138075931,108446,775681897
"644",138075931,107362,307925078
"645",138075931,106288,684845828
"646",138075931,105225,797997369
"647",138075931,104173,540017396
"648",138075931,103131,804617222
"649",138075931,102100,486571049
"650",138075931,101079,481705339
"651",138075931,100068,686888285
"652",138075931,99068,0000194026
"653",138075931,98077,3200192086
"654",138075931,97096,5468190165
"655",138075931,96125,5813508263
"656",138075931,95164,3255373181
"657",138075931,94212,6822819449
"658",138075931,93270,5554591254
"659",138075931,92337,8499045342
"660",138075931,91414,4714054888
"661",138075931,90500,3266914339
"662",138075931,89595,3234245196
"663",138075931,88699,3701902744
"664",138075931,87812,3764883717
"665",138075931,86934,252723488
"666",138075931,86064,9101962531
"667",138075931,85204,2610942905
"668",138075931,84352,2184833476
"669",138075931,83508,6962985142
"670",138075931,82673,609335529
"671",138075931,81846,8732421737
"672",138075931,81028,404509752
"673",138075931,80218,1204646545
"674",138075931,79415,9392600079
"675",138075931,78621,7798674079
"676",138075931,77835,5620687338
"677",138075931,77057,2064480464
"678",138075931,76286,634383566
"679",138075931,75523,7680397303
"680",138075931,74768,530359333
"681",138075931,74020,8450557397
"682",138075931,73280,6366051823
"683",138075931,72547,8302391304
"684",138075931,71822,3519367391
"685",138075931,71104,1284173717
"686",138075931,70393,087133198
"687",138075931,69689,1562618661
"688",138075931,68992,2646992474
"689",138075931,68302,3420522549
"690",138075931,67619,3186317324
"691",138075931,66943,125445415
"692",138075931,66273,6941909609
"693",138075931,65610,9572490513
"694",138075931,64954,8476765608
"695",138075931,64305,2991997952
"696",137817142,63662,2462077972
"697",137817142,63025,6237457192
"698",137817142,62395,367508262
"699",137817142,61771,4138331794
"700",137817142,61153,6996948476
"701",137817142,60542,1626978991
"702",137817142,59936,7410709202
"703",137817142,59337,373660211
"704",137817142,58743,9999236088
"705",137817142,58156,5599243728
"706",137817142,57574,994325129
"707",137817142,56999,2443818777
"708",137817142,56429,251938059
"709",137817142,55864,9594186784
"710",137817142,55306,3098244916
"711",137817142,54753,2467262467
"712",137817142,54205,7142589842
"713",137817142,53663,6571163943
"714",137817142,53127,0205452304
"715",137817142,52595,7503397781
"716",137817142,52069,7928363803
"717",137817142,51549,0949080165
"718",137817142,51033,6039589363
"719",137817142,50523,267919347
"720",137817142,50018,0352401535
"721",137817142,49517,854887752
"722",137817142,49022,6763388745
"723",137817142,48532,4495754857
"724",137817142,48047,1250797309
"725",137817142,47566,6538289335
"726",137817142,47090,9872906442
"727",137817142,46620,0774177378
"728",137817142,46153,8766435604
"729",137817142,45692,3378771248
"730",137817142,45235,4144983535
