"","bestCostByT","temperatures"
"1",139015621,62521447,95
"2",139462233,56269303,155
"3",139229731,50642372,8395
"4",138987188,45578135,55555
"5",139325140,41020321,999995
"6",139171521,36918289,7999955
"7",138991655,33226460,819996
"8",143555147,29903814,7379964
"9",138947123,26913433,2641967
"10",139061439,24222089,9377771
"11",139003601,21799880,9439994
"12",138951221,19619892,8495994
"13",139144012,17657903,5646395
"14",139685892,15892113,2081755
"15",141013778,14302901,887358
"16",139452947,12872611,6986222
"17",139086372,11585350,52876
"18",139013985,10426815,475884
"19",139748857,9384133,92829557
"20",139046599,8445720,53546601
"21",142030457,7601148,48191941
"22",139461941,6841033,63372747
"23",142202208,6156930,27035472
"24",139248575,5541237,24331925
"25",141470940,4987113,51898733
"26",139637037,4488402,16708859
"27",139929567,4039561,95037973
"28",145367103,3635605,75534176
"29",139028671,3272045,17980758
"30",138968831,2944840,66182683
"31",139150616,2650356,59564414
"32",139372536,2385320,93607973
"33",140016209,2146788,84247176
"34",138669253,1932109,95822458
"35",139047549,1738898,96240212
"36",140072075,1565009,06616191
"37",141103882,1408508,15954572
"38",140357026,1267657,34359115
"39",138944501,1140891,60923203
"40",140411007,1026802,44830883
"41",139108455,924122,203477947
"42",139494231,831709,983130152
"43",140115833,748538,984817137
"44",138959491,673685,086335423
"45",138935801,606316,577701881
"46",138981051,545684,919931693
"47",139155425,491116,427938524
"48",138946902,442004,785144671
"49",138956891,397804,306630204
"50",139256060,358023,875967184
"51",139002955,322221,488370465
"52",139455069,289999,339533419
"53",139090586,260999,405580077
"54",139085982,234899,465022069
"55",138970753,211409,518519862
"56",139187930,190268,566667876
"57",139243715,171241,710001088
"58",138974666,154117,53900098
"59",138501632,138705,785100882
"60",138501632,124835,206590793
"61",138501632,112351,685931714
"62",138501632,101116,517338543
"63",138484920,91004,8656046884
"64",138484920,81904,3790442196
"65",138484920,73713,9411397977
"66",138484920,66342,5470258179
"67",138484920,59708,2923232361
"68",138504741,53737,4630909125
"69",138504741,48363,7167818212
"70",138504741,43527,3451036391
"71",138938198,39174,6105932752
"72",138312664,35257,1495339477
"73",138312664,31731,4345805529
"74",137890046,28558,2911224976
"75",137890046,25702,4620102479
"76",137890046,23132,2158092231
"77",137890046,20818,9942283008
"78",137890046,18737,0948054707
"79",137890046,16863,3853249236
"80",137890046,15177,0467924313
"81",137890046,13659,3421131881
"82",137890046,12293,4079018693
"83",137890046,11064,0671116824
"84",137890046,9957,66040051415
"85",137890046,8961,89436046274
"86",137890046,8065,70492441646
"87",137890046,7259,13443197482
"88",137890046,6533,22098877734
"89",137890046,5879,8988898996
"90",137890046,5291,90900090964
"91",137890046,4762,71810081868
"92",137890046,4286,44629073681
"93",137890046,3857,80166166313
"94",137890046,3472,02149549682
"95",137890046,3124,81934594714
"96",137890046,2812,33741135242
"97",137890046,2531,10367021718
"98",137890046,2277,99330319546
"99",137890046,2050,19397287592
"100",137890046,1845,17457558832
"101",137890046,1660,65711802949
"102",137890046,1494,59140622654
"103",137890046,1345,13226560389
"104",137890046,1210,6190390435
"105",137890046,1089,55713513915
"106",137890046,980,601421625234
"107",137890046,882,541279462711
"108",137890046,794,28715151644
"109",137890046,714,858436364796
"110",137890046,643,372592728316
"111",137890046,579,035333455485
"112",137890046,521,131800109936
"113",137890046,469,018620098943
"114",137890046,422,116758089048
"115",137890046,379,905082280144
"116",137890046,341,914574052129
"117",137890046,307,723116646916
"118",137890046,276,950804982225
"119",137890046,249,255724484002
"120",137890046,224,330152035602
"121",137890046,201,897136832042
"122",137890046,181,707423148838
"123",137890046,163,536680833954
"124",137890046,147,183012750558
"125",137890046,132,464711475503
"126",137890046,119,218240327952
"127",137890046,107,296416295157
"128",137890046,96,5667746656414
"129",137890046,86,9100971990773
"130",137890046,78,2190874791696
"131",137890046,70,3971787312526
"132",137890046,63,3574608581273
"133",137890046,57,0217147723146
"134",137890046,51,3195432950832
"135",137890046,46,1875889655748
"136",137890046,41,5688300690174
"137",137890046,37,4119470621156
"138",137890046,33,6707523559041
"139",137890046,30,3036771203137
"140",137890046,27,2733094082823
"141",137890046,24,5459784674541
"142",137890046,22,0913806207087
"143",137890046,19,8822425586378
"144",137890046,17,894018302774
"145",137890046,16,1046164724966
"146",137890046,14,494154825247
"147",137890046,13,0447393427223
"148",137890046,11,74026540845
"149",137890046,10,566238867605
"150",137890046,9,50961498084453
