"","bestCostByT","temperatures"
"1",138973906,65994861,725
"2",139536343,62695118,63875
"3",139082977,59560362,7068125
"4",141444954,56582344,5714719
"5",139622687,53753227,3428983
"6",139200817,51065565,9757534
"7",140954972,48512287,6769657
"8",140352665,46086673,2931174
"9",139039537,43782339,6284615
"10",139036707,41593222,6470384
"11",139072974,39513561,5146865
"12",138945095,37537883,4389522
"13",139341571,35660989,2670046
"14",140087730,33877939,8036544
"15",138944521,32184042,8134716
"16",140779024,30574840,672798
"17",139576668,29046098,6391581
"18",139398292,27593793,7072002
"19",139608357,26214104,0218402
"20",139365105,24903398,8207482
"21",140456613,23658228,8797108
"22",139208624,22475317,4357253
"23",139025943,21351551,563939
"24",139123344,20283973,985742
"25",139122666,19269775,2864549
"26",138999960,18306286,5221322
"27",139568431,17390972,1960256
"28",139089506,16521423,5862243
"29",139677038,15695352,4069131
"30",138945387,14910584,7865674
"31",139086066,14165055,5472391
"32",138968006,13456802,7698771
"33",139140371,12783962,6313832
"34",139032267,12144764,4998141
"35",139893119,11537526,2748234
"36",147910934,10960649,9610822
"37",139214453,10412617,4630281
"38",138959506,9891986,58987669
"39",139288044,9397387,26038286
"40",138998137,8927517,89736371
"41",138931265,8481142,00249553
"42",142974126,8057084,90237075
"43",139369808,7654230,65725221
"44",141170830,7271519,1243896
"45",138968613,6907943,16817012
"46",139059116,6562546,00976162
"47",139350372,6234418,70927353
"48",138950451,5922697,77380986
"49",138811250,5626562,88511936
"50",138943820,5345234,7408634
"51",138936551,5077973,00382023
"52",139419107,4824074,35362921
"53",139134632,4582870,63594775
"54",139306687,4353727,10415037
"55",140739877,4136040,74894285
"56",138951216,3929238,7114957
"57",139611733,3732776,77592092
"58",139205428,3546137,93712487
"59",139301366,3368831,04026863
"60",139779649,3200389,4882552
"61",139655397,3040370,01384244
"62",140265769,2888351,51315031
"63",139473932,2743933,9374928
"64",139957708,2606737,24061816
"65",139856441,2476400,37858725
"66",143310035,2352580,35965789
"67",139135112,2234951,34167499
"68",139106698,2123203,77459124
"69",140516375,2017043,58586168
"70",139093423,1916191,4065686
"71",139693146,1820381,83624017
"72",139338928,1729362,74442816
"73",138979025,1642894,60720675
"74",138108039,1560749,87684641
"75",138888461,1482712,38300409
"76",141815568,1408576,76385389
"77",138965845,1338147,92566119
"78",140005185,1271240,52937813
"79",139063795,1207678,50290923
"80",139051454,1147294,57776377
"81",140126056,1089929,84887558
"82",138936551,1035433,3564318
"83",141035930,983661,688610208
"84",139498223,934478,604179698
"85",140187843,887754,673970713
"86",139318149,843366,940272177
"87",139460676,801198,593258568
"88",139401700,761138,66359564
"89",139015107,723081,730415858
"90",140483590,686927,643895065
"91",138998379,652581,261700312
"92",139142719,619952,198615296
"93",139152967,588954,588684531
"94",138924893,559506,859250305
"95",138983879,531531,516287789
"96",138604131,504954,9404734
"97",139278467,479707,19344973
"98",139026212,455721,833777243
"99",139504709,432935,742088381
"100",139051302,411288,954983962
"101",138977756,390724,507234764
"102",138971542,371188,281873026
"103",138967335,352628,867779374
"104",138700825,334997,424390406
"105",138855591,318247,553170885
"106",139431572,302335,175512341
"107",138993872,287218,416736724
"108",139100951,272857,495899888
"109",138837363,259214,621104893
"110",139119232,246253,890049649
"111",138979604,233941,195547166
"112",139094621,222244,135769808
"113",138964683,211131,928981318
"114",139117181,200575,332532252
"115",138937528,190546,565905639
"116",139091926,181019,237610357
"117",139052950,171968,275729839
"118",138952303,163369,861943347
"119",139544611,155201,36884618
"120",139027828,147441,300403871
"121",139098809,140069,235383677
"122",138976937,133065,773614493
"123",138982495,126412,484933769
"124",138941983,120091,86068708
"125",138268993,114087,267652726
"126",138268993,108382,90427009
"127",138268993,102963,759056585
"128",138268993,97815,5711037562
"129",138268993,92924,7925485684
"130",138268993,88278,55292114
"131",138268993,83864,625275083
"132",138268993,79671,3940113288
"133",138268993,75687,8243107624
"134",138268993,71903,4330952242
"135",138268993,68308,261440463
"136",138268993,64892,8483684399
"137",138268993,61648,2059500179
"138",138268993,58565,795652517
"139",138268993,55637,5058698911
"140",138268993,52855,6305763966
"141",138268993,50212,8490475767
"142",138268993,47702,2065951979
"143",138268993,45317,096265438
"144",138268993,43051,2414521661
"145",138268993,40898,6793795578
"146",138268993,38853,7454105799
"147",138268993,36911,0581400509
"148",138268993,35065,5052330484
"149",138268993,33312,2299713959
"150",138268993,31646,6184728261
"151",138268993,30064,2875491848
"152",138268993,28561,0731717256
"153",138268993,27133,0195131393
"154",138268993,25776,3685374823
"155",138268993,24487,5501106082
"156",138268993,23263,1726050778
"157",138268993,22100,0139748239
"158",138268993,20995,0132760827
"159",138268993,19945,2626122786
"160",138268993,18947,9994816647
"161",138268993,18000,5995075814
"162",138268993,17100,5695322023
"163",138268993,16245,5410555922
"164",138268993,15433,2640028126
"165",138268993,14661,600802672
"166",138268993,13928,5207625384
"167",138268993,13232,0947244115
"168",138268993,12570,4899881909
"169",138268993,11941,9654887813
"170",137864950,11344,8672143423
"171",137864950,10777,6238536252
"172",137864950,10238,7426609439
"173",137864950,9726,80552789671
"174",137864950,9240,46525150188
"175",137864950,8778,44198892678
"176",137864950,8339,51988948044
"177",137864950,7922,54389500642
"178",137864950,7526,4167002561
"179",137864950,7150,09586524329
"180",137864950,6792,59107198113
"181",137864950,6452,96151838207
"182",137864950,6130,31344246297
"183",137864950,5823,79777033982
"184",137864950,5532,60788182283
"185",137864950,5255,97748773169
"186",137864950,4993,1786133451
"187",137864950,4743,51968267785
"188",137864950,4506,34369854395
