"","bestCostByT","temperatures"
"1",139058545,65994861,725
"2",139286809,62695118,63875
"3",140308345,59560362,7068125
"4",139463730,56582344,5714719
"5",140393196,53753227,3428983
"6",139643786,51065565,9757534
"7",139164229,48512287,6769657
"8",141798227,46086673,2931174
"9",138989583,43782339,6284615
"10",138973553,41593222,6470384
"11",139427425,39513561,5146865
"12",138505286,37537883,4389522
"13",140611111,35660989,2670046
"14",139081466,33877939,8036544
"15",139429205,32184042,8134716
"16",139645458,30574840,672798
"17",139760258,29046098,6391581
"18",138628369,27593793,7072002
"19",138814154,26214104,0218402
"20",140017572,24903398,8207482
"21",139087840,23658228,8797108
"22",139695814,22475317,4357253
"23",139341149,21351551,563939
"24",139220599,20283973,985742
"25",138978472,19269775,2864549
"26",142794489,18306286,5221322
"27",141275160,17390972,1960256
"28",139099804,16521423,5862243
"29",139781434,15695352,4069131
"30",139805205,14910584,7865674
"31",141544826,14165055,5472391
"32",139250042,13456802,7698771
"33",143351050,12783962,6313832
"34",140329260,12144764,4998141
"35",139032129,11537526,2748234
"36",139048069,10960649,9610822
"37",139043186,10412617,4630281
"38",139254902,9891986,58987669
"39",139004199,9397387,26038286
"40",139036054,8927517,89736371
"41",139643975,8481142,00249553
"42",138971513,8057084,90237075
"43",140138618,7654230,65725221
"44",139933672,7271519,1243896
"45",139242142,6907943,16817012
"46",139100187,6562546,00976162
"47",139858897,6234418,70927353
"48",139541292,5922697,77380986
"49",139735652,5626562,88511936
"50",139423148,5345234,7408634
"51",139567413,5077973,00382023
"52",138429438,4824074,35362921
"53",141617175,4582870,63594775
"54",139493759,4353727,10415037
"55",139114751,4136040,74894285
"56",139711247,3929238,7114957
"57",139682425,3732776,77592092
"58",138961488,3546137,93712487
"59",139115433,3368831,04026863
"60",139008690,3200389,4882552
"61",140407784,3040370,01384244
"62",139203039,2888351,51315031
"63",138386937,2743933,9374928
"64",138920329,2606737,24061816
"65",138944705,2476400,37858725
"66",139003394,2352580,35965789
"67",139116444,2234951,34167499
"68",139086645,2123203,77459124
"69",139640032,2017043,58586168
"70",140406215,1916191,4065686
"71",140361057,1820381,83624017
"72",139195523,1729362,74442816
"73",139148377,1642894,60720675
"74",138436705,1560749,87684641
"75",139081089,1482712,38300409
"76",139661938,1408576,76385389
"77",139098168,1338147,92566119
"78",140363224,1271240,52937813
"79",139127029,1207678,50290923
"80",139038027,1147294,57776377
"81",138973721,1089929,84887558
"82",139149846,1035433,3564318
"83",138995627,983661,688610208
"84",139314765,934478,604179698
"85",139595965,887754,673970713
"86",139006355,843366,940272177
"87",139041835,801198,593258568
"88",140688309,761138,66359564
"89",139802489,723081,730415858
"90",139747119,686927,643895065
"91",138981030,652581,261700312
"92",139441839,619952,198615296
"93",138969188,588954,588684531
"94",140132695,559506,859250305
"95",139024226,531531,516287789
"96",138194962,504954,9404734
"97",139018419,479707,19344973
"98",138995196,455721,833777243
"99",139220255,432935,742088381
"100",138575674,411288,954983962
"101",138678926,390724,507234764
"102",139829811,371188,281873026
"103",138978457,352628,867779374
"104",138990423,334997,424390406
"105",138951340,318247,553170885
"106",138950699,302335,175512341
"107",139109579,287218,416736724
"108",138677736,272857,495899888
"109",139030811,259214,621104893
"110",138640299,246253,890049649
"111",139078644,233941,195547166
"112",138893405,222244,135769808
"113",138758109,211131,928981318
"114",138942982,200575,332532252
"115",139061140,190546,565905639
"116",139103776,181019,237610357
"117",138945257,171968,275729839
"118",138183469,163369,861943347
"119",138183469,155201,36884618
"120",138183469,147441,300403871
"121",138183469,140069,235383677
"122",138183469,133065,773614493
"123",138183469,126412,484933769
"124",138183469,120091,86068708
"125",138183469,114087,267652726
"126",138183469,108382,90427009
"127",138183469,102963,759056585
"128",138183469,97815,5711037562
"129",138183469,92924,7925485684
"130",138183469,88278,55292114
"131",138183469,83864,625275083
"132",138183469,79671,3940113288
"133",138183469,75687,8243107624
"134",137878136,71903,4330952242
"135",137878136,68308,261440463
"136",137878136,64892,8483684399
"137",137878136,61648,2059500179
"138",137878136,58565,795652517
"139",137878136,55637,5058698911
"140",137878136,52855,6305763966
"141",137878136,50212,8490475767
"142",137878136,47702,2065951979
"143",137878136,45317,096265438
"144",137878136,43051,2414521661
"145",137878136,40898,6793795578
"146",137878136,38853,7454105799
"147",137878136,36911,0581400509
"148",137878136,35065,5052330484
"149",137878136,33312,2299713959
"150",137878136,31646,6184728261
"151",137878136,30064,2875491848
"152",137878136,28561,0731717256
"153",137878136,27133,0195131393
"154",137878136,25776,3685374823
"155",137878136,24487,5501106082
"156",137878136,23263,1726050778
"157",137878136,22100,0139748239
"158",137878136,20995,0132760827
"159",137878136,19945,2626122786
"160",137878136,18947,9994816647
"161",137878136,18000,5995075814
"162",137878136,17100,5695322023
"163",137878136,16245,5410555922
"164",137878136,15433,2640028126
"165",137878136,14661,600802672
"166",137878136,13928,5207625384
"167",137878136,13232,0947244115
"168",137878136,12570,4899881909
"169",137878136,11941,9654887813
"170",137878136,11344,8672143423
"171",137878136,10777,6238536252
"172",137878136,10238,7426609439
"173",137878136,9726,80552789671
