"","bestCostByT","temperatures"
"1",6708097873,9e+05
"2",6708097873,810000
"3",6708097873,729000
"4",6685555497,656100
"5",6497151345,590490
"6",6497151345,531441
"7",6497151345,478296,9
"8",6497151345,430467,21
"9",6497151345,387420,489
"10",6497151345,348678,4401
"11",6497151345,313810,59609
"12",6497151345,282429,536481
"13",6497151345,254186,5828329
"14",6497151345,228767,92454961
"15",6497151345,205891,132094649
"16",6497151345,185302,018885184
"17",6497151345,166771,816996666
"18",6497151345,150094,635296999
"19",6497151345,135085,171767299
"20",6497151345,121576,654590569
"21",6497151345,109418,989131512
"22",6497151345,98477,0902183612
"23",6497151345,88629,381196525
"24",6497151345,79766,4430768725
"25",6497151345,71789,7987691853
"26",6497151345,64610,8188922668
"27",6497151345,58149,7370030401
"28",6497151345,52334,7633027361
"29",6497151345,47101,2869724625
"30",6497151345,42391,1582752162
"31",6497151345,38152,0424476946
"32",6497151345,34336,8382029251
"33",6497151345,30903,1543826326
"34",6497151345,27812,8389443694
"35",6497151345,25031,5550499324
"36",6497151345,22528,3995449392
"37",6497151345,20275,5595904453
"38",6497151345,18248,0036314007
"39",6497151345,16423,2032682607
"40",6497151345,14780,8829414346
"41",6497151345,13302,7946472911
"42",6497151345,11972,515182562
"43",6497151345,10775,2636643058
"44",6497151345,9697,73729787524
"45",6497151345,8727,96356808772
"46",6497151345,7855,16721127895
"47",6497151345,7069,65049015105
"48",6497151345,6362,68544113595
"49",6497151345,5726,41689702235
"50",6497151345,5153,77520732012
"51",6497151345,4638,3976865881
"52",6497151345,4174,55791792929
"53",6497151345,3757,10212613637
"54",6497151345,3381,39191352273
"55",6497151345,3043,25272217046
"56",6497151345,2738,92744995341
"57",6497151345,2465,03470495807
"58",6497151345,2218,53123446226
"59",6497151345,1996,67811101604
"60",6497151345,1797,01029991443
"61",6497151345,1617,30926992299
"62",6497151345,1455,57834293069
"63",6497151345,1310,02050863762
"64",6497151345,1179,01845777386
"65",6497151345,1061,11661199647
"66",6497151345,955,004950796826
