"","bestCostByT","temperatures"
"1",196860532,9e+05
"2",196723030,810000
"3",196613580,729000
"4",196464889,656100
"5",196595973,590490
"6",196900360,531441
"7",196682841,478296,9
"8",196866472,430467,21
"9",196604456,387420,489
"10",196811656,348678,4401
"11",197590246,313810,59609
"12",196624115,282429,536481
"13",197314055,254186,5828329
"14",196575284,228767,92454961
"15",195986779,205891,132094649
"16",195986779,185302,018885184
"17",195895309,166771,816996666
"18",195895309,150094,635296999
"19",195895309,135085,171767299
"20",195895309,121576,654590569
"21",195895309,109418,989131512
"22",195895309,98477,0902183612
"23",195895309,88629,381196525
"24",195341585,79766,4430768725
"25",195341585,71789,7987691853
"26",195341585,64610,8188922668
"27",195341585,58149,7370030401
"28",195341585,52334,7633027361
"29",195341585,47101,2869724625
"30",195341585,42391,1582752162
"31",195341585,38152,0424476946
"32",195341585,34336,8382029251
"33",195341585,30903,1543826326
"34",195341585,27812,8389443694
"35",195341585,25031,5550499324
"36",195341585,22528,3995449392
"37",195341585,20275,5595904453
"38",195341585,18248,0036314007
"39",195341585,16423,2032682607
"40",195341585,14780,8829414346
"41",195341585,13302,7946472911
"42",195341585,11972,515182562
"43",195341585,10775,2636643058
"44",195341585,9697,73729787524
