"","bestCostByT","temperatures"
"1",196492472,990000
"2",196610068,980100
"3",196647175,970299
"4",197274407,960596,01
"5",196646654,950990,0499
"6",196775010,941480,149401
"7",196611582,932065,34790699
"8",196591490,922744,69442792
"9",196595948,913517,247483641
"10",196637619,904382,075008804
"11",194371630,895338,254258716
"12",194371630,886384,871716129
"13",196818361,877521,022998968
"14",196684032,868745,812768978
"15",196676824,860058,354641288
"16",197197855,851457,771094875
"17",196683557,842943,193383927
"18",196613178,834513,761450087
"19",196870423,826168,623835587
"20",196725866,817906,937597231
"21",197511697,809727,868221259
"22",196590704,801630,589539046
"23",196965797,793614,283643655
"24",196400951,785678,140807219
"25",196592848,777821,359399147
"26",196679041,770043,145805155
"27",196723334,762342,714347104
"28",196719172,754719,287203633
"29",196551790,747172,094331596
"30",192728804,739700,37338828
"31",192728804,732303,369654397
"32",192728804,724980,335957853
"33",192728804,717730,532598275
"34",192728804,710553,227272292
"35",192728804,703447,694999569
"36",192728804,696413,218049573
"37",192728804,689449,085869078
"38",192728804,682554,595010387
"39",192728804,675729,049060283
"40",192728804,668971,75856968
"41",192728804,662282,040983983
"42",192728804,655659,220574143
"43",192728804,649102,628368402
"44",192728804,642611,602084718
"45",192728804,636185,486063871
"46",192728804,629823,631203232
"47",192728804,623525,3948912
"48",192728804,617290,140942288
"49",192728804,611117,239532865
"50",192728804,605006,067137536
"51",192728804,598956,006466161
"52",192728804,592966,446401499
"53",192728804,587036,781937484
"54",192728804,581166,414118109
"55",192728804,575354,749976928
"56",192728804,569601,202477159
"57",192728804,563905,190452387
"58",192728804,558266,138547863
"59",192728804,552683,477162385
"60",192728804,547156,642390761
"61",192728804,541685,075966853
"62",192728804,536268,225207185
"63",192728804,530905,542955113
"64",192728804,525596,487525562
"65",192728804,520340,522650306
"66",192728804,515137,117423803
"67",192728804,509985,746249565
"68",192728804,504885,888787069
"69",192728804,499837,029899199
"70",192728804,494838,659600207
"71",192728804,489890,273004205
"72",192728804,484991,370274163
"73",192728804,480141,456571421
"74",192728804,475340,042005707
"75",192728804,470586,64158565
"76",192728804,465880,775169793
"77",192728804,461221,967418095
"78",192728804,456609,747743914
"79",192728804,452043,650266475
"80",192728804,447523,21376381
"81",192728804,443047,981626172
"82",192728804,438617,501809911
"83",192728804,434231,326791811
"84",192728804,429889,013523893
"85",192728804,425590,123388654
"86",192728804,421334,222154768
"87",192728804,417120,87993322
"88",192728804,412949,671133888
"89",192728804,408820,174422549
"90",192728804,404731,972678324
"91",192728804,400684,65295154
"92",192728804,396677,806422025
"93",192728804,392711,028357805
"94",192728804,388783,918074227
"95",192728804,384896,078893484
"96",192728804,381047,118104549
"97",192728804,377236,646923504
"98",192728804,373464,280454269
"99",192728804,369729,637649726
"100",192728804,366032,341273229
"101",192728804,362372,017860497
"102",192728804,358748,297681892
"103",192728804,355160,814705073
"104",192728804,351609,206558022
"105",192728804,348093,114492442
"106",192728804,344612,183347517
"107",192728804,341166,061514042
"108",192728804,337754,400898902
"109",192728804,334376,856889913
"110",192728804,331033,088321014
"111",192728804,327722,757437804
"112",192728804,324445,529863426
"113",192728804,321201,074564791
"114",192728804,317989,063819143
"115",192728804,314809,173180952
"116",192728804,311661,081449142
"117",192728804,308544,470634651
"118",192728804,305459,025928305
"119",192728804,302404,435669022
"120",192728804,299380,391312331
"121",192728804,296386,587399208
"122",192728804,293422,721525216
"123",192728804,290488,494309964
"124",192728804,287583,609366864
"125",192728804,284707,773273195
"126",192728804,281860,695540463
"127",192728804,279042,088585059
"128",192728804,276251,667699208
"129",192728804,273489,151022216
"130",192728804,270754,259511994
"131",192728804,268046,716916874
"132",192728804,265366,249747705
"133",192728804,262712,587250228
"134",192728804,260085,461377726
"135",192728804,257484,606763949
"136",192728804,254909,760696309
"137",192728804,252360,663089346
"138",192728804,249837,056458453
"139",192728804,247338,685893868
"140",192728804,244865,299034929
"141",192728804,242416,64604458
"142",192728804,239992,479584134
"143",192728804,237592,554788293
"144",192728804,235216,62924041
"145",192728804,232864,462948006
"146",192728804,230535,818318526
"147",192728804,228230,460135341
"148",192728804,225948,155533987
"149",192728804,223688,673978647
"150",192728804,221451,787238861
"151",192728804,219237,269366472
"152",192728804,217044,896672808
"153",192728804,214874,447706079
"154",192728804,212725,703229019
"155",192728804,210598,446196729
"156",192728804,208492,461734761
"157",192728804,206407,537117414
"158",192728804,204343,461746239
"159",192728804,202300,027128777
"160",192728804,200277,026857489
"161",192728804,198274,256588914
"162",192728804,196291,514023025
"163",192728804,194328,598882795
"164",192728804,192385,312893967
"165",192728804,190461,459765027
"166",192728804,188556,845167377
"167",192728804,186671,276715703
"168",192728804,184804,563948546
"169",192728804,182956,518309061
"170",192728804,181126,95312597
"171",192728804,179315,683594711
"172",192728804,177522,526758763
"173",192728804,175747,301491176
"174",192728804,173989,828476264
"175",192728804,172249,930191501
"176",192728804,170527,430889586
"177",192728804,168822,15658069
"178",192728804,167133,935014884
"179",192728804,165462,595664735
"180",192728804,163807,969708087
"181",192728804,162169,890011007
"182",192728804,160548,191110896
"183",192728804,158942,709199787
"184",192728804,157353,28210779
"185",192728804,155779,749286712
"186",192728804,154221,951793845
"187",192728804,152679,732275906
"188",192728804,151152,934953147
"189",192728804,149641,405603616
"190",192728804,148144,991547579
"191",192728804,146663,541632104
"192",192728804,145196,906215783
"193",192728804,143744,937153625
"194",192728804,142307,487782088
"195",192728804,140884,412904268
"196",192728804,139475,568775225
"197",192728804,138080,813087473
"198",192728804,136700,004956598
"199",192728804,135333,004907032
"200",192728804,133979,674857962
"201",192728804,132639,878109382
"202",192728804,131313,479328288
"203",192728804,130000,344535005
"204",192728804,128700,341089655
"205",192728804,127413,337678759
"206",192728804,126139,204301971
"207",192728804,124877,812258951
"208",192728804,123629,034136362
"209",192728804,122392,743794998
"210",192728804,121168,816357048
"211",192728804,119957,128193478
"212",192728804,118757,556911543
"213",192728804,117569,981342428
"214",192728804,116394,281529003
"215",192728804,115230,338713713
"216",192728804,114078,035326576
"217",192728804,112937,25497331
"218",192728804,111807,882423577
"219",192728804,110689,803599342
"220",192728804,109582,905563348
"221",192728804,108487,076507715
"222",192728804,107402,205742637
"223",192728804,106328,183685211
"224",192728804,105264,901848359
"225",192728804,104212,252829875
"226",192728804,103170,130301577
"227",192728804,102138,428998561
"228",192728804,101117,044708575
"229",192728804,100105,87426149
"230",192728804,99104,8155188746
