"","bestCostByT","temperatures"
"1",140664847,65994861,725
"2",139090282,62695118,63875
"3",138500890,59560362,7068125
"4",141581769,56582344,5714719
"5",139962317,53753227,3428983
"6",139720541,51065565,9757534
"7",138995205,48512287,6769657
"8",141104674,46086673,2931174
"9",139888635,43782339,6284615
"10",139156051,41593222,6470384
"11",139068548,39513561,5146865
"12",141535604,37537883,4389522
"13",141121720,35660989,2670046
"14",142273135,33877939,8036544
"15",139529799,32184042,8134716
"16",141290494,30574840,672798
"17",139067063,29046098,6391581
"18",139631114,27593793,7072002
"19",139045447,26214104,0218402
"20",139003617,24903398,8207482
"21",138989975,23658228,8797108
"22",139416712,22475317,4357253
"23",139362331,21351551,563939
"24",139062478,20283973,985742
"25",139348251,19269775,2864549
"26",139106347,18306286,5221322
"27",139057593,17390972,1960256
"28",139659458,16521423,5862243
"29",139362933,15695352,4069131
"30",139184148,14910584,7865674
"31",139207218,14165055,5472391
"32",139387639,13456802,7698771
"33",139196869,12783962,6313832
"34",139833329,12144764,4998141
"35",140577850,11537526,2748234
"36",138959143,10960649,9610822
"37",138538567,10412617,4630281
"38",140695649,9891986,58987669
"39",139313710,9397387,26038286
"40",140186524,8927517,89736371
"41",140678089,8481142,00249553
"42",139581877,8057084,90237075
"43",139005475,7654230,65725221
"44",139265741,7271519,1243896
"45",139078559,6907943,16817012
"46",140198870,6562546,00976162
"47",139475022,6234418,70927353
"48",141770634,5922697,77380986
"49",139135529,5626562,88511936
"50",139176343,5345234,7408634
"51",139251834,5077973,00382023
"52",139549569,4824074,35362921
"53",139388143,4582870,63594775
"54",139292653,4353727,10415037
"55",140081527,4136040,74894285
"56",139500360,3929238,7114957
"57",139938241,3732776,77592092
"58",139391323,3546137,93712487
"59",139400764,3368831,04026863
"60",138794720,3200389,4882552
"61",140051611,3040370,01384244
"62",139721476,2888351,51315031
"63",139064635,2743933,9374928
"64",139576415,2606737,24061816
"65",138956112,2476400,37858725
"66",139102853,2352580,35965789
"67",139074497,2234951,34167499
"68",138936551,2123203,77459124
"69",139458120,2017043,58586168
"70",140853493,1916191,4065686
"71",140473997,1820381,83624017
"72",141200054,1729362,74442816
"73",138976271,1642894,60720675
"74",140646801,1560749,87684641
"75",138948297,1482712,38300409
"76",139378899,1408576,76385389
"77",138974711,1338147,92566119
"78",139023794,1271240,52937813
"79",139515091,1207678,50290923
"80",139088942,1147294,57776377
"81",139287004,1089929,84887558
"82",138998609,1035433,3564318
"83",139449604,983661,688610208
"84",139266990,934478,604179698
"85",139348635,887754,673970713
"86",138281914,843366,940272177
"87",138954400,801198,593258568
"88",139171314,761138,66359564
"89",138858493,723081,730415858
"90",139457716,686927,643895065
"91",139320778,652581,261700312
"92",138967255,619952,198615296
"93",138992687,588954,588684531
"94",138776287,559506,859250305
"95",139015395,531531,516287789
"96",138973195,504954,9404734
"97",139371085,479707,19344973
"98",138907151,455721,833777243
"99",138985024,432935,742088381
"100",139258767,411288,954983962
"101",139250784,390724,507234764
"102",140228720,371188,281873026
"103",138943503,352628,867779374
"104",139006734,334997,424390406
"105",139952172,318247,553170885
"106",138991262,302335,175512341
"107",138964506,287218,416736724
"108",139271469,272857,495899888
"109",138988451,259214,621104893
"110",138958801,246253,890049649
"111",139024119,233941,195547166
"112",138944623,222244,135769808
"113",138792587,211131,928981318
"114",138754020,200575,332532252
"115",138988865,190546,565905639
"116",138775721,181019,237610357
"117",138564364,171968,275729839
"118",138564364,163369,861943347
"119",138924269,155201,36884618
"120",139127725,147441,300403871
"121",138945489,140069,235383677
"122",138707680,133065,773614493
"123",138994871,126412,484933769
"124",139344633,120091,86068708
"125",139113278,114087,267652726
"126",139222485,108382,90427009
"127",138422588,102963,759056585
"128",138422588,97815,5711037562
"129",138422588,92924,7925485684
"130",138422588,88278,55292114
"131",138422588,83864,625275083
"132",138422588,79671,3940113288
"133",138422588,75687,8243107624
"134",138422588,71903,4330952242
"135",138422588,68308,261440463
"136",138422588,64892,8483684399
"137",138422588,61648,2059500179
"138",138422588,58565,795652517
"139",138422588,55637,5058698911
"140",138422588,52855,6305763966
"141",138422588,50212,8490475767
"142",138422588,47702,2065951979
"143",138422588,45317,096265438
"144",138422588,43051,2414521661
"145",138422588,40898,6793795578
"146",138422588,38853,7454105799
"147",138422588,36911,0581400509
"148",138422588,35065,5052330484
"149",138422588,33312,2299713959
"150",138422588,31646,6184728261
"151",138422588,30064,2875491848
"152",138422588,28561,0731717256
"153",138422588,27133,0195131393
"154",138422588,25776,3685374823
"155",138422588,24487,5501106082
"156",138422588,23263,1726050778
"157",138422588,22100,0139748239
"158",138422588,20995,0132760827
"159",138422588,19945,2626122786
"160",138422588,18947,9994816647
"161",138422588,18000,5995075814
"162",138422588,17100,5695322023
"163",138080971,16245,5410555922
"164",138080971,15433,2640028126
"165",138080971,14661,600802672
"166",138080971,13928,5207625384
"167",138080971,13232,0947244115
"168",138080971,12570,4899881909
"169",138080971,11941,9654887813
"170",138080971,11344,8672143423
"171",138080971,10777,6238536252
"172",138080971,10238,7426609439
"173",138080971,9726,80552789671
