"","bestCostByT","temperatures"
"1",197973245,990000
"2",197314222,980100
"3",196725004,970299
"4",197117888,960596,01
"5",198404145,950990,0499
"6",196684619,941480,149401
"7",198089272,932065,34790699
"8",196629361,922744,69442792
"9",196589884,913517,247483641
"10",196601182,904382,075008804
"11",196588392,895338,254258716
"12",196719407,886384,871716129
"13",196625976,877521,022998968
"14",196589857,868745,812768978
"15",197152911,860058,354641288
"16",196896571,851457,771094875
"17",196588655,842943,193383927
"18",196607261,834513,761450087
"19",196781698,826168,623835587
"20",196559972,817906,937597231
"21",196741338,809727,868221259
"22",196632217,801630,589539046
"23",196628632,793614,283643655
"24",196595357,785678,140807219
"25",196984606,777821,359399147
"26",196820407,770043,145805155
"27",196717559,762342,714347104
"28",196989380,754719,287203633
"29",197079276,747172,094331596
"30",196654266,739700,37338828
"31",196665396,732303,369654397
"32",196695826,724980,335957853
"33",196612752,717730,532598275
"34",196671033,710553,227272292
"35",196588485,703447,694999569
"36",196803878,696413,218049573
"37",196301562,689449,085869078
"38",196673110,682554,595010387
"39",197446663,675729,049060283
"40",196705198,668971,75856968
"41",196666650,662282,040983983
"42",196824801,655659,220574143
"43",196582330,649102,628368402
"44",196670429,642611,602084718
"45",196593714,636185,486063871
"46",196707680,629823,631203232
"47",196677302,623525,3948912
"48",196639873,617290,140942288
"49",197024450,611117,239532865
"50",197147684,605006,067137536
"51",196606764,598956,006466161
"52",196606465,592966,446401499
"53",193153044,587036,781937484
"54",193153044,581166,414118109
"55",193153044,575354,749976928
"56",193153044,569601,202477159
"57",193153044,563905,190452387
"58",193153044,558266,138547863
"59",193153044,552683,477162385
"60",193153044,547156,642390761
"61",193153044,541685,075966853
"62",193153044,536268,225207185
"63",193153044,530905,542955113
"64",193153044,525596,487525562
"65",193153044,520340,522650306
"66",193153044,515137,117423803
"67",193153044,509985,746249565
"68",193153044,504885,888787069
"69",193153044,499837,029899199
"70",193153044,494838,659600207
"71",193153044,489890,273004205
"72",193153044,484991,370274163
"73",193153044,480141,456571421
"74",193153044,475340,042005707
"75",193153044,470586,64158565
"76",193153044,465880,775169793
"77",193153044,461221,967418095
"78",193153044,456609,747743914
"79",193153044,452043,650266475
"80",193153044,447523,21376381
"81",193153044,443047,981626172
