"","bestCostByT","temperatures"
"1",149056244,990000
"2",148848794,980100
"3",148587035,970299
"4",148698981,960596,01
"5",148753260,950990,0499
"6",149097105,941480,149401
"7",148716917,932065,34790699
"8",149923959,922744,69442792
"9",148680412,913517,247483641
"10",148947105,904382,075008804
"11",148739754,895338,254258716
"12",148730817,886384,871716129
"13",148815392,877521,022998968
"14",149130197,868745,812768978
"15",148799617,860058,354641288
"16",148672402,851457,771094875
"17",150366860,842943,193383927
"18",148737149,834513,761450087
"19",148643034,826168,623835587
"20",149479816,817906,937597231
"21",148724167,809727,868221259
"22",149049153,801630,589539046
"23",148556721,793614,283643655
"24",148762456,785678,140807219
"25",148724248,777821,359399147
"26",149213227,770043,145805155
"27",148964680,762342,714347104
"28",148700688,754719,287203633
"29",148858899,747172,094331596
"30",148709913,739700,37338828
"31",148693221,732303,369654397
"32",148756585,724980,335957853
"33",149131888,717730,532598275
"34",149525725,710553,227272292
"35",148964961,703447,694999569
"36",149032996,696413,218049573
"37",148707693,689449,085869078
"38",149994452,682554,595010387
"39",148741939,675729,049060283
"40",148599185,668971,75856968
"41",148736877,662282,040983983
"42",148923660,655659,220574143
"43",148743218,649102,628368402
"44",149228403,642611,602084718
"45",148299534,636185,486063871
"46",148788390,629823,631203232
"47",148676230,623525,3948912
"48",149130410,617290,140942288
"49",149064549,611117,239532865
"50",148747449,605006,067137536
"51",148708595,598956,006466161
"52",148722660,592966,446401499
"53",148381215,587036,781937484
"54",150075939,581166,414118109
"55",149542851,575354,749976928
"56",148695435,569601,202477159
"57",148688122,563905,190452387
"58",149352425,558266,138547863
"59",148789925,552683,477162385
"60",148831915,547156,642390761
"61",148328027,541685,075966853
"62",148582387,536268,225207185
"63",148677587,530905,542955113
"64",148696270,525596,487525562
"65",148716984,520340,522650306
"66",148963954,515137,117423803
"67",148933209,509985,746249565
"68",148766260,504885,888787069
"69",148715525,499837,029899199
"70",148678039,494838,659600207
"71",148957837,489890,273004205
"72",148678173,484991,370274163
"73",148719697,480141,456571421
"74",148762736,475340,042005707
"75",148811032,470586,64158565
"76",149049128,465880,775169793
"77",148873026,461221,967418095
"78",148803396,456609,747743914
"79",148689593,452043,650266475
"80",149147004,447523,21376381
"81",148689238,443047,981626172
"82",148902348,438617,501809911
"83",148210025,434231,326791811
"84",148210025,429889,013523893
"85",148696193,425590,123388654
"86",147499948,421334,222154768
"87",147499948,417120,87993322
"88",149749808,412949,671133888
"89",148479882,408820,174422549
"90",149004660,404731,972678324
"91",148944574,400684,65295154
"92",148681713,396677,806422025
"93",148760814,392711,028357805
"94",148898441,388783,918074227
"95",146542235,384896,078893484
"96",146542235,381047,118104549
"97",146542235,377236,646923504
"98",146542235,373464,280454269
"99",146542235,369729,637649726
"100",146542235,366032,341273229
"101",146542235,362372,017860497
"102",146542235,358748,297681892
"103",146542235,355160,814705073
"104",146542235,351609,206558022
"105",146542235,348093,114492442
"106",146542235,344612,183347517
"107",146542235,341166,061514042
"108",146542235,337754,400898902
"109",146542235,334376,856889913
"110",146542235,331033,088321014
"111",146542235,327722,757437804
"112",146542235,324445,529863426
"113",146542235,321201,074564791
"114",146542235,317989,063819143
"115",146542235,314809,173180952
"116",146542235,311661,081449142
"117",146542235,308544,470634651
"118",146542235,305459,025928305
"119",146542235,302404,435669022
"120",146542235,299380,391312331
"121",146542235,296386,587399208
"122",146542235,293422,721525216
"123",146542235,290488,494309964
"124",146542235,287583,609366864
"125",146542235,284707,773273195
"126",146542235,281860,695540463
"127",146542235,279042,088585059
"128",146542235,276251,667699208
"129",146542235,273489,151022216
"130",146542235,270754,259511994
"131",146542235,268046,716916874
"132",146542235,265366,249747705
"133",146542235,262712,587250228
"134",146542235,260085,461377726
"135",146542235,257484,606763949
"136",146542235,254909,760696309
"137",146542235,252360,663089346
"138",146542235,249837,056458453
"139",146542235,247338,685893868
"140",146542235,244865,299034929
"141",146542235,242416,64604458
"142",146542235,239992,479584134
"143",146542235,237592,554788293
"144",146542235,235216,62924041
"145",146542235,232864,462948006
"146",146542235,230535,818318526
"147",146542235,228230,460135341
"148",146542235,225948,155533987
"149",146542235,223688,673978647
"150",146542235,221451,787238861
"151",146542235,219237,269366472
"152",146542235,217044,896672808
"153",146542235,214874,447706079
"154",146542235,212725,703229019
"155",146542235,210598,446196729
"156",146542235,208492,461734761
"157",146542235,206407,537117414
"158",146542235,204343,461746239
"159",146542235,202300,027128777
"160",146542235,200277,026857489
"161",146542235,198274,256588914
"162",146542235,196291,514023025
"163",146542235,194328,598882795
"164",146542235,192385,312893967
"165",146542235,190461,459765027
"166",146542235,188556,845167377
"167",146542235,186671,276715703
"168",146542235,184804,563948546
"169",146542235,182956,518309061
"170",146542235,181126,95312597
"171",146542235,179315,683594711
"172",146542235,177522,526758763
"173",146542235,175747,301491176
"174",146542235,173989,828476264
"175",146542235,172249,930191501
"176",146542235,170527,430889586
"177",146542235,168822,15658069
"178",146542235,167133,935014884
"179",146542235,165462,595664735
"180",146542235,163807,969708087
"181",146542235,162169,890011007
"182",146542235,160548,191110896
"183",146542235,158942,709199787
"184",146542235,157353,28210779
"185",146542235,155779,749286712
"186",146542235,154221,951793845
"187",146542235,152679,732275906
"188",146542235,151152,934953147
"189",146542235,149641,405603616
"190",146542235,148144,991547579
"191",146542235,146663,541632104
"192",146542235,145196,906215783
"193",146542235,143744,937153625
"194",146542235,142307,487782088
"195",146542235,140884,412904268
"196",146542235,139475,568775225
"197",146542235,138080,813087473
"198",146542235,136700,004956598
"199",146542235,135333,004907032
"200",146542235,133979,674857962
"201",146542235,132639,878109382
"202",146542235,131313,479328288
"203",146542235,130000,344535005
"204",146542235,128700,341089655
"205",146542235,127413,337678759
"206",146542235,126139,204301971
"207",146542235,124877,812258951
"208",146542235,123629,034136362
"209",146542235,122392,743794998
"210",146542235,121168,816357048
"211",146542235,119957,128193478
"212",146542235,118757,556911543
"213",146542235,117569,981342428
"214",146542235,116394,281529003
"215",146542235,115230,338713713
"216",146542235,114078,035326576
"217",146542235,112937,25497331
"218",146542235,111807,882423577
"219",146542235,110689,803599342
"220",146542235,109582,905563348
"221",146542235,108487,076507715
"222",146542235,107402,205742637
"223",146542235,106328,183685211
"224",146542235,105264,901848359
"225",146542235,104212,252829875
"226",146542235,103170,130301577
"227",146542235,102138,428998561
"228",146542235,101117,044708575
"229",146542235,100105,87426149
"230",146542235,99104,8155188746
