"","bestCostByT","temperatures"
"1",196542404,9e+05
"2",196688162,810000
"3",195213516,729000
"4",193459525,656100
"5",193459525,590490
"6",193459525,531441
"7",193459525,478296,9
"8",193459525,430467,21
"9",193459525,387420,489
"10",193459525,348678,4401
"11",193303193,313810,59609
"12",193303193,282429,536481
"13",193303193,254186,5828329
"14",193303193,228767,92454961
"15",193303193,205891,132094649
"16",193303193,185302,018885184
"17",193303193,166771,816996666
"18",193303193,150094,635296999
"19",193303193,135085,171767299
"20",193303193,121576,654590569
"21",193303193,109418,989131512
"22",193303193,98477,0902183612
"23",193303193,88629,381196525
"24",193303193,79766,4430768725
"25",193303193,71789,7987691853
"26",193303193,64610,8188922668
"27",193303193,58149,7370030401
"28",193303193,52334,7633027361
"29",193303193,47101,2869724625
"30",193303193,42391,1582752162
"31",193303193,38152,0424476946
"32",193303193,34336,8382029251
"33",193303193,30903,1543826326
"34",193303193,27812,8389443694
"35",193303193,25031,5550499324
"36",193303193,22528,3995449392
"37",193303193,20275,5595904453
"38",193303193,18248,0036314007
"39",193303193,16423,2032682607
"40",193303193,14780,8829414346
"41",193303193,13302,7946472911
"42",193303193,11972,515182562
"43",193303193,10775,2636643058
"44",193303193,9697,73729787524
