"","bestCostByT","temperatures"
"1",148846785,9e+05
"2",149278757,810000
"3",148679025,729000
"4",149039513,656100
"5",148662543,590490
"6",148682062,531441
"7",148741147,478296,9
"8",148875092,430467,21
"9",149044841,387420,489
"10",149456787,348678,4401
"11",148678199,313810,59609
"12",148501037,282429,536481
"13",147942847,254186,5828329
"14",147942847,228767,92454961
"15",147942847,205891,132094649
"16",147942847,185302,018885184
"17",147942847,166771,816996666
"18",147942847,150094,635296999
"19",148663348,135085,171767299
"20",148643214,121576,654590569
"21",148521026,109418,989131512
"22",148521026,98477,0902183612
