"","bestCostByT","temperatures"
"1",149054482,9e+05
"2",148654773,810000
"3",147185373,729000
"4",148709199,656100
"5",148882417,590490
"6",148784781,531441
"7",150278981,478296,9
"8",148681928,430467,21
"9",149065737,387420,489
"10",148939938,348678,4401
"11",148851845,313810,59609
"12",148978193,282429,536481
"13",148968996,254186,5828329
"14",148315485,228767,92454961
"15",148629702,205891,132094649
"16",148720047,185302,018885184
"17",148684092,166771,816996666
"18",148698575,150094,635296999
"19",148695169,135085,171767299
"20",148537916,121576,654590569
"21",148525077,109418,989131512
"22",148769245,98477,0902183612
