"","bestCostByT","temperatures"
"1",138981983,62521447,95
"2",138844142,56269303,155
"3",139128008,50642372,8395
"4",139007171,45578135,55555
"5",138979666,41020321,999995
"6",140135736,36918289,7999955
"7",139879881,33226460,819996
"8",139372043,29903814,7379964
"9",139318244,26913433,2641967
"10",139383476,24222089,9377771
"11",139060766,21799880,9439994
"12",139405479,19619892,8495994
"13",139086434,17657903,5646395
"14",139670213,15892113,2081755
"15",139661819,14302901,887358
"16",139540363,12872611,6986222
"17",139999958,11585350,52876
"18",140265962,10426815,475884
"19",140098939,9384133,92829557
"20",139388528,8445720,53546601
"21",139073243,7601148,48191941
"22",140915679,6841033,63372747
"23",139239421,6156930,27035472
"24",139382962,5541237,24331925
"25",138944955,4987113,51898733
"26",138998363,4488402,16708859
"27",140821767,4039561,95037973
"28",139258988,3635605,75534176
"29",140321103,3272045,17980758
"30",139808793,2944840,66182683
"31",138975931,2650356,59564414
"32",138953199,2385320,93607973
"33",139478746,2146788,84247176
"34",139003258,1932109,95822458
"35",139057172,1738898,96240212
"36",138929451,1565009,06616191
"37",139138979,1408508,15954572
"38",139390479,1267657,34359115
"39",139261170,1140891,60923203
"40",139276319,1026802,44830883
"41",139022924,924122,203477947
"42",139364296,831709,983130152
"43",138936119,748538,984817137
"44",139786939,673685,086335423
"45",139127159,606316,577701881
"46",138944367,545684,919931693
"47",139121938,491116,427938524
"48",138775651,442004,785144671
"49",139678013,397804,306630204
"50",139256444,358023,875967184
"51",138943956,322221,488370465
"52",139051397,289999,339533419
"53",139060857,260999,405580077
"54",138748658,234899,465022069
"55",139084244,211409,518519862
"56",139154434,190268,566667876
"57",138560222,171241,710001088
"58",138560222,154117,53900098
"59",138560222,138705,785100882
"60",138920255,124835,206590793
"61",139282051,112351,685931714
"62",138981328,101116,517338543
"63",138966119,91004,8656046884
"64",138984263,81904,3790442196
"65",139028492,73713,9411397977
"66",139053820,66342,5470258179
"67",138993486,59708,2923232361
"68",138993486,53737,4630909125
"69",138937107,48363,7167818212
"70",138798357,43527,3451036391
"71",138341050,39174,6105932752
"72",138341050,35257,1495339477
"73",138341050,31731,4345805529
"74",138341050,28558,2911224976
"75",138341050,25702,4620102479
"76",138341050,23132,2158092231
"77",138341050,20818,9942283008
"78",138341050,18737,0948054707
"79",138341050,16863,3853249236
"80",138341050,15177,0467924313
"81",138341050,13659,3421131881
"82",137765233,12293,4079018693
"83",137765233,11064,0671116824
"84",137765233,9957,66040051415
