"","bestCostByT","temperatures"
"1",139885172,62521447,95
"2",139591013,56269303,155
"3",141082533,50642372,8395
"4",141555850,45578135,55555
"5",139570416,41020321,999995
"6",140523053,36918289,7999955
"7",138609668,33226460,819996
"8",139763544,29903814,7379964
"9",140351605,26913433,2641967
"10",139405371,24222089,9377771
"11",141309336,21799880,9439994
"12",139109399,19619892,8495994
"13",140374735,17657903,5646395
"14",139107057,15892113,2081755
"15",139348312,14302901,887358
"16",138958348,12872611,6986222
"17",139452777,11585350,52876
"18",139819320,10426815,475884
"19",139035994,9384133,92829557
"20",139579656,8445720,53546601
"21",139254686,7601148,48191941
"22",139579411,6841033,63372747
"23",139516677,6156930,27035472
"24",139354702,5541237,24331925
"25",139108136,4987113,51898733
"26",138999762,4488402,16708859
"27",140126330,4039561,95037973
"28",139635293,3635605,75534176
"29",141346957,3272045,17980758
"30",140327539,2944840,66182683
"31",140762327,2650356,59564414
"32",139022583,2385320,93607973
"33",139948318,2146788,84247176
"34",139253776,1932109,95822458
"35",139047543,1738898,96240212
"36",139342574,1565009,06616191
"37",139297965,1408508,15954572
"38",138950237,1267657,34359115
"39",138941479,1140891,60923203
"40",139765561,1026802,44830883
"41",139304163,924122,203477947
"42",139149330,831709,983130152
"43",139663637,748538,984817137
"44",138948909,673685,086335423
"45",141193815,606316,577701881
"46",139225157,545684,919931693
"47",139541600,491116,427938524
"48",139119808,442004,785144671
"49",138954479,397804,306630204
"50",138114600,358023,875967184
"51",138672897,322221,488370465
"52",139035695,289999,339533419
"53",139062401,260999,405580077
"54",138978756,234899,465022069
"55",138943340,211409,518519862
"56",138961304,190268,566667876
"57",139119924,171241,710001088
"58",138964472,154117,53900098
"59",139244296,138705,785100882
"60",138943375,124835,206590793
"61",138980139,112351,685931714
"62",138721288,101116,517338543
"63",138908489,91004,8656046884
"64",138936799,81904,3790442196
"65",138951875,73713,9411397977
"66",138917273,66342,5470258179
"67",138860442,59708,2923232361
"68",139006999,53737,4630909125
"69",138833878,48363,7167818212
"70",138814329,43527,3451036391
"71",138961134,39174,6105932752
"72",138913775,35257,1495339477
"73",138906701,31731,4345805529
"74",138906701,28558,2911224976
"75",138969954,25702,4620102479
"76",138634017,23132,2158092231
"77",138634017,20818,9942283008
"78",138587646,18737,0948054707
"79",138587646,16863,3853249236
"80",138587646,15177,0467924313
"81",138587646,13659,3421131881
"82",138587646,12293,4079018693
"83",138587646,11064,0671116824
"84",138369142,9957,66040051415
"85",138369142,8961,89436046274
"86",138369142,8065,70492441646
"87",138369142,7259,13443197482
"88",138369142,6533,22098877734
"89",138369142,5879,8988898996
"90",138369142,5291,90900090964
"91",138369142,4762,71810081868
"92",138369142,4286,44629073681
"93",138369142,3857,80166166313
"94",138369142,3472,02149549682
"95",138369142,3124,81934594714
"96",138369142,2812,33741135242
"97",138369142,2531,10367021718
"98",138369142,2277,99330319546
"99",138369142,2050,19397287592
"100",138369142,1845,17457558832
"101",138369142,1660,65711802949
"102",138369142,1494,59140622654
"103",138369142,1345,13226560389
"104",138369142,1210,6190390435
"105",138369142,1089,55713513915
"106",138369142,980,601421625234
