"","bestCostByT","temperatures"
"1",139171201,68773592,745
"2",139796780,68085856,81755
"3",139937300,67404998,2493745
"4",139113066,66730948,2668808
"5",138682406,66063638,784212
"6",138957023,65403002,3963698
"7",139061014,64748972,3724061
"8",140497117,64101482,6486821
"9",139199918,63460467,8221953
"10",138950273,62825863,1439733
"11",139249804,62197604,5125336
"12",138985714,61575628,4674082
"13",140368190,60959872,1827342
"14",139190445,60350273,4609068
"15",139935607,59746770,7262977
"16",138913436,59149303,0190348
"17",139033634,58557809,9888444
"18",142672210,57972231,888956
"19",138936551,57392509,5700664
"20",138949660,56818584,4743657
"21",140565475,56250398,6296221
"22",140000725,55687894,6433259
"23",139390786,55131015,6968926
"24",139244617,54579705,5399237
"25",139593111,54033908,4845244
"26",139902802,53493569,3996792
"27",139108828,52958633,7056824
"28",139361520,52429047,3686256
"29",139503690,51904756,8949393
"30",139016823,51385709,3259899
"31",139503257,50871852,23273
"32",138980325,50363133,7104027
"33",140179754,49859502,3732987
"34",139580733,49360907,3495657
"35",139002308,48867298,27607
"36",139683827,48378625,2933093
"37",139022402,47894839,0403763
"38",139133153,47415890,6499725
"39",138950673,46941731,7434728
"40",138943542,46472314,426038
"41",138977450,46007591,2817777
"42",139156257,45547515,3689599
"43",139627048,45092040,2152703
"44",140647006,44641119,8131176
"45",139465315,44194708,6149864
"46",138953873,43752761,5288365
"47",140888644,43315233,9135482
"48",140513766,42882081,5744127
"49",139583852,42453260,7586686
"50",139073897,42028728,1510819
"51",139144416,41608440,869571
"52",141204105,41192356,4608753
"53",138966091,40780432,8962666
"54",140094528,40372628,5673039
"55",139446889,39968902,2816309
"56",138946807,39569213,2588146
"57",140140049,39173521,1262264
"58",140033126,38781785,9149642
"59",139261327,38393968,0558145
"60",141252381,38010028,3752564
"61",140479915,37629928,0915038
"62",138947590,37253628,8105888
"63",138967751,36881092,5224829
"64",139387230,36512281,5972581
"65",139214393,36147158,7812855
"66",139228859,35785687,1934726
"67",139183921,35427830,3215379
"68",139067061,35073552,0183225
"69",141880315,34722816,4981393
"70",141145877,34375588,3331579
"71",140035406,34031832,4498263
"72",139130808,33691514,125328
"73",140015503,33354598,9840748
"74",138978502,33021052,994234
"75",139299560,32690842,4642917
"76",139499317,32363934,0396488
"77",138961343,32040294,6992523
"78",140479936,31719891,7522597
"79",139071510,31402692,8347371
"80",139752377,31088665,9063898
"81",139057952,30777779,2473259
"82",139571737,30470001,4548526
"83",139722512,30165301,4403041
"84",140927576,29863648,425901
"85",139271837,29565011,941642
"86",140936281,29269361,8222256
"87",138958641,28976668,2040034
"88",139670970,28686901,5219633
"89",139704037,28400032,5067437
"90",140011698,28116032,1816763
"91",139199767,27834871,8598595
"92",139028943,27556523,1412609
"93",142702489,27280957,9098483
"94",139019082,27008148,3307498
"95",138967387,26738066,8474423
"96",139000454,26470686,1789679
