"","bestCostByT","temperatures"
"1",139224729,62521447,95
"2",139681899,56269303,155
"3",139237079,50642372,8395
"4",139371385,45578135,55555
"5",139696231,41020321,999995
"6",140564776,36918289,7999955
"7",138947345,33226460,819996
"8",140281283,29903814,7379964
"9",138965940,26913433,2641967
"10",139133639,24222089,9377771
"11",141393816,21799880,9439994
"12",140385431,19619892,8495994
"13",139179187,17657903,5646395
"14",139127843,15892113,2081755
"15",139036812,14302901,887358
"16",139580323,12872611,6986222
"17",139104137,11585350,52876
"18",138967615,10426815,475884
"19",138957231,9384133,92829557
"20",139047175,8445720,53546601
"21",139889089,7601148,48191941
"22",139052099,6841033,63372747
"23",138983389,6156930,27035472
"24",139087235,5541237,24331925
"25",139075638,4987113,51898733
"26",139050108,4488402,16708859
"27",138672449,4039561,95037973
"28",139290859,3635605,75534176
"29",139803270,3272045,17980758
"30",138941653,2944840,66182683
"31",140072367,2650356,59564414
"32",139004609,2385320,93607973
"33",139461456,2146788,84247176
"34",138931676,1932109,95822458
"35",138854851,1738898,96240212
"36",139448416,1565009,06616191
"37",138961835,1408508,15954572
"38",139807905,1267657,34359115
"39",138954597,1140891,60923203
"40",140726314,1026802,44830883
"41",139943884,924122,203477947
"42",139071170,831709,983130152
"43",139365645,748538,984817137
"44",139428778,673685,086335423
"45",139015186,606316,577701881
"46",139264967,545684,919931693
"47",139213168,491116,427938524
"48",140879024,442004,785144671
"49",138753630,397804,306630204
"50",139176589,358023,875967184
"51",139740053,322221,488370465
"52",138972904,289999,339533419
"53",138989403,260999,405580077
"54",138659198,234899,465022069
"55",138938463,211409,518519862
"56",138959683,190268,566667876
"57",138644573,171241,710001088
"58",139299787,154117,53900098
"59",139032695,138705,785100882
"60",138941919,124835,206590793
"61",138564145,112351,685931714
"62",139004256,101116,517338543
"63",138574511,91004,8656046884
"64",138574511,81904,3790442196
"65",138574511,73713,9411397977
"66",138651673,66342,5470258179
"67",138642441,59708,2923232361
"68",138642441,53737,4630909125
"69",138642441,48363,7167818212
"70",138642441,43527,3451036391
"71",138333249,39174,6105932752
"72",138333249,35257,1495339477
"73",138333249,31731,4345805529
"74",138333249,28558,2911224976
"75",138333249,25702,4620102479
"76",138333249,23132,2158092231
"77",138333249,20818,9942283008
"78",138333249,18737,0948054707
"79",138333249,16863,3853249236
"80",138333249,15177,0467924313
"81",138333249,13659,3421131881
"82",138333249,12293,4079018693
"83",138333249,11064,0671116824
"84",138333249,9957,66040051415
"85",138214117,8961,89436046274
"86",138214117,8065,70492441646
"87",138214117,7259,13443197482
"88",138214117,6533,22098877734
"89",138214117,5879,8988898996
"90",138214117,5291,90900090964
"91",138214117,4762,71810081868
"92",138214117,4286,44629073681
"93",138214117,3857,80166166313
"94",138214117,3472,02149549682
"95",138214117,3124,81934594714
"96",138214117,2812,33741135242
"97",138214117,2531,10367021718
"98",138214117,2277,99330319546
"99",138214117,2050,19397287592
"100",138214117,1845,17457558832
"101",138214117,1660,65711802949
"102",138214117,1494,59140622654
"103",138214117,1345,13226560389
"104",138214117,1210,6190390435
"105",138214117,1089,55713513915
"106",138214117,980,601421625234
"107",138214117,882,541279462711
"108",138214117,794,28715151644
"109",138075870,714,858436364796
"110",138075870,643,372592728316
"111",138075870,579,035333455485
"112",138075870,521,131800109936
"113",138075870,469,018620098943
"114",138075870,422,116758089048
"115",138075870,379,905082280144
"116",138075870,341,914574052129
"117",138075870,307,723116646916
"118",138075870,276,950804982225
"119",138075870,249,255724484002
"120",138075870,224,330152035602
"121",138075870,201,897136832042
"122",138075870,181,707423148838
"123",138075870,163,536680833954
"124",138075870,147,183012750558
"125",138075870,132,464711475503
"126",138075870,119,218240327952
"127",138075870,107,296416295157
"128",138075870,96,5667746656414
