"","bestCostByT","temperatures"
"1",139994712,62521447,95
"2",139306875,56269303,155
"3",139539205,50642372,8395
"4",143050328,45578135,55555
"5",138962284,41020321,999995
"6",139881174,36918289,7999955
"7",142022583,33226460,819996
"8",139062721,29903814,7379964
"9",138989567,26913433,2641967
"10",141426921,24222089,9377771
"11",139805753,21799880,9439994
"12",140233245,19619892,8495994
"13",138979172,17657903,5646395
"14",139855337,15892113,2081755
"15",140442374,14302901,887358
"16",139117164,12872611,6986222
"17",140030015,11585350,52876
"18",139810015,10426815,475884
"19",138991890,9384133,92829557
"20",139573064,8445720,53546601
"21",139135609,7601148,48191941
"22",139914868,6841033,63372747
"23",138967777,6156930,27035472
"24",140538337,5541237,24331925
"25",138946321,4987113,51898733
"26",141396873,4488402,16708859
"27",139005777,4039561,95037973
"28",139294017,3635605,75534176
"29",139186707,3272045,17980758
"30",139278951,2944840,66182683
"31",138961100,2650356,59564414
"32",139161500,2385320,93607973
"33",139373912,2146788,84247176
"34",138949843,1932109,95822458
"35",139311665,1738898,96240212
"36",138973329,1565009,06616191
"37",140154218,1408508,15954572
"38",139058872,1267657,34359115
"39",139421328,1140891,60923203
"40",139313701,1026802,44830883
"41",139366160,924122,203477947
"42",139185859,831709,983130152
"43",139057079,748538,984817137
"44",139428693,673685,086335423
"45",139748178,606316,577701881
"46",139021150,545684,919931693
"47",139005765,491116,427938524
"48",139009565,442004,785144671
"49",139454046,397804,306630204
"50",139370282,358023,875967184
"51",138956891,322221,488370465
"52",139604640,289999,339533419
"53",138657393,260999,405580077
"54",139198774,234899,465022069
"55",139020622,211409,518519862
"56",139510486,190268,566667876
"57",138723205,171241,710001088
"58",138851993,154117,53900098
"59",139196449,138705,785100882
"60",139018796,124835,206590793
"61",139039442,112351,685931714
"62",138971246,101116,517338543
"63",138916849,91004,8656046884
"64",139037443,81904,3790442196
"65",138473660,73713,9411397977
"66",138473660,66342,5470258179
"67",138473660,59708,2923232361
"68",138473660,53737,4630909125
"69",138473660,48363,7167818212
"70",138473660,43527,3451036391
"71",138473660,39174,6105932752
"72",138473660,35257,1495339477
"73",138473660,31731,4345805529
"74",138473660,28558,2911224976
"75",138473660,25702,4620102479
"76",138473660,23132,2158092231
"77",138473660,20818,9942283008
"78",138473660,18737,0948054707
"79",138473660,16863,3853249236
"80",138385378,15177,0467924313
"81",138385378,13659,3421131881
"82",138385378,12293,4079018693
"83",137892864,11064,0671116824
"84",137563150,9957,66040051415
"85",137563150,8961,89436046274
"86",137563150,8065,70492441646
"87",137563150,7259,13443197482
"88",137563150,6533,22098877734
"89",137563150,5879,8988898996
"90",137563150,5291,90900090964
"91",137563150,4762,71810081868
"92",137563150,4286,44629073681
"93",137563150,3857,80166166313
"94",137563150,3472,02149549682
"95",137563150,3124,81934594714
"96",137563150,2812,33741135242
"97",137563150,2531,10367021718
"98",137563150,2277,99330319546
"99",137563150,2050,19397287592
"100",137563150,1845,17457558832
"101",137563150,1660,65711802949
"102",137563150,1494,59140622654
"103",137563150,1345,13226560389
"104",137563150,1210,6190390435
"105",137563150,1089,55713513915
"106",137563150,980,601421625234
"107",137563150,882,541279462711
"108",137563150,794,28715151644
"109",137563150,714,858436364796
"110",137563150,643,372592728316
"111",137563150,579,035333455485
"112",137563150,521,131800109936
"113",137563150,469,018620098943
"114",137563150,422,116758089048
"115",137563150,379,905082280144
"116",137563150,341,914574052129
"117",137563150,307,723116646916
"118",137563150,276,950804982225
"119",137563150,249,255724484002
"120",137563150,224,330152035602
"121",137563150,201,897136832042
"122",137563150,181,707423148838
"123",137563150,163,536680833954
"124",137563150,147,183012750558
"125",137563150,132,464711475503
"126",137563150,119,218240327952
"127",137563150,107,296416295157
"128",137563150,96,5667746656414
"129",137563150,86,9100971990773
"130",137563150,78,2190874791696
"131",137563150,70,3971787312526
"132",137563150,63,3574608581273
"133",137563150,57,0217147723146
"134",137563150,51,3195432950832
"135",137563150,46,1875889655748
"136",137563150,41,5688300690174
"137",137563150,37,4119470621156
"138",137563150,33,6707523559041
"139",137563150,30,3036771203137
"140",137563150,27,2733094082823
"141",137563150,24,5459784674541
"142",137563150,22,0913806207087
"143",137563150,19,8822425586378
"144",137563150,17,894018302774
"145",137563150,16,1046164724966
"146",137563150,14,494154825247
"147",137563150,13,0447393427223
"148",137563150,11,74026540845
"149",137563150,10,566238867605
"150",137563150,9,50961498084453
