"","bestCostByT","temperatures"
"1",139681440,62521447,95
"2",139065061,56269303,155
"3",140085358,50642372,8395
"4",139086821,45578135,55555
"5",140127060,41020321,999995
"6",140115677,36918289,7999955
"7",139102266,33226460,819996
"8",139297286,29903814,7379964
"9",139017396,26913433,2641967
"10",140592974,24222089,9377771
"11",139054435,21799880,9439994
"12",138957216,19619892,8495994
"13",139445844,17657903,5646395
"14",138944135,15892113,2081755
"15",139111364,14302901,887358
"16",140715540,12872611,6986222
"17",140601805,11585350,52876
"18",139385505,10426815,475884
"19",139182904,9384133,92829557
"20",139596382,8445720,53546601
"21",142817351,7601148,48191941
"22",140653582,6841033,63372747
"23",139066074,6156930,27035472
"24",139787671,5541237,24331925
"25",138940295,4987113,51898733
"26",139198923,4488402,16708859
"27",138958889,4039561,95037973
"28",139260852,3635605,75534176
"29",138996805,3272045,17980758
"30",140561767,2944840,66182683
"31",139897952,2650356,59564414
"32",139396023,2385320,93607973
"33",139256044,2146788,84247176
"34",139230187,1932109,95822458
"35",139202307,1738898,96240212
"36",139108295,1565009,06616191
"37",139286453,1408508,15954572
"38",138943271,1267657,34359115
"39",139166997,1140891,60923203
"40",139033839,1026802,44830883
"41",139329095,924122,203477947
"42",139949539,831709,983130152
"43",138979180,748538,984817137
"44",139029825,673685,086335423
"45",138329464,606316,577701881
"46",139347296,545684,919931693
"47",138999275,491116,427938524
"48",139031247,442004,785144671
"49",138926187,397804,306630204
"50",138953501,358023,875967184
"51",139002313,322221,488370465
"52",139842911,289999,339533419
"53",139061383,260999,405580077
"54",138972525,234899,465022069
"55",139322815,211409,518519862
"56",139043118,190268,566667876
"57",139058443,171241,710001088
"58",138282165,154117,53900098
"59",138282165,138705,785100882
"60",138282165,124835,206590793
"61",138282165,112351,685931714
"62",138282165,101116,517338543
"63",138282165,91004,8656046884
"64",138282165,81904,3790442196
"65",138282165,73713,9411397977
"66",138282165,66342,5470258179
"67",138282165,59708,2923232361
"68",138282165,53737,4630909125
"69",138282165,48363,7167818212
"70",138282165,43527,3451036391
"71",138282165,39174,6105932752
"72",138282165,35257,1495339477
"73",138282165,31731,4345805529
"74",138282165,28558,2911224976
"75",138282165,25702,4620102479
"76",138282165,23132,2158092231
"77",138127609,20818,9942283008
"78",138127609,18737,0948054707
"79",138127609,16863,3853249236
"80",138127609,15177,0467924313
"81",138127609,13659,3421131881
"82",138127609,12293,4079018693
"83",138127609,11064,0671116824
"84",138127609,9957,66040051415
"85",138127609,8961,89436046274
"86",138127609,8065,70492441646
"87",138127609,7259,13443197482
"88",138127609,6533,22098877734
"89",138127609,5879,8988898996
"90",138127609,5291,90900090964
"91",138127609,4762,71810081868
"92",138127609,4286,44629073681
"93",138127609,3857,80166166313
"94",138127609,3472,02149549682
"95",137805500,3124,81934594714
"96",137805500,2812,33741135242
"97",137805500,2531,10367021718
"98",137805500,2277,99330319546
"99",137805500,2050,19397287592
"100",137805500,1845,17457558832
"101",137805500,1660,65711802949
"102",137805500,1494,59140622654
"103",137805500,1345,13226560389
"104",137805500,1210,6190390435
"105",137805500,1089,55713513915
"106",137805500,980,601421625234
"107",137805500,882,541279462711
"108",137805500,794,28715151644
"109",137805500,714,858436364796
"110",137805500,643,372592728316
"111",137805500,579,035333455485
"112",137805500,521,131800109936
"113",137805500,469,018620098943
"114",137805500,422,116758089048
"115",137805500,379,905082280144
"116",137805500,341,914574052129
"117",137805500,307,723116646916
"118",137805500,276,950804982225
"119",137805500,249,255724484002
"120",137805500,224,330152035602
"121",137805500,201,897136832042
"122",137805500,181,707423148838
"123",137805500,163,536680833954
"124",137805500,147,183012750558
"125",137805500,132,464711475503
"126",137805500,119,218240327952
"127",137805500,107,296416295157
"128",137805500,96,5667746656414
"129",137805500,86,9100971990773
"130",137805500,78,2190874791696
"131",137805500,70,3971787312526
"132",137805500,63,3574608581273
"133",137805500,57,0217147723146
"134",137805500,51,3195432950832
"135",137805500,46,1875889655748
"136",137805500,41,5688300690174
"137",137805500,37,4119470621156
"138",137805500,33,6707523559041
"139",137605953,30,3036771203137
"140",137605953,27,2733094082823
"141",137605953,24,5459784674541
"142",137605953,22,0913806207087
"143",137605953,19,8822425586378
"144",137605953,17,894018302774
"145",137605953,16,1046164724966
"146",137605953,14,494154825247
"147",137605953,13,0447393427223
"148",137605953,11,74026540845
"149",137605953,10,566238867605
"150",137605953,9,50961498084453
