"","bestCostByT","temperatures"
"1",140112901,65994861,725
"2",139436381,62695118,63875
"3",140093408,59560362,7068125
"4",139356459,56582344,5714719
"5",139011781,53753227,3428983
"6",140751232,51065565,9757534
"7",140522780,48512287,6769657
"8",145154414,46086673,2931174
"9",139150679,43782339,6284615
"10",138968308,41593222,6470384
"11",139199074,39513561,5146865
"12",139003426,37537883,4389522
"13",139902816,35660989,2670046
"14",141842245,33877939,8036544
"15",139426700,32184042,8134716
"16",139027944,30574840,672798
"17",139303225,29046098,6391581
"18",140025439,27593793,7072002
"19",139516222,26214104,0218402
"20",138970894,24903398,8207482
"21",145309550,23658228,8797108
"22",145436075,22475317,4357253
"23",140069407,21351551,563939
"24",139338296,20283973,985742
"25",140011313,19269775,2864549
"26",139524841,18306286,5221322
"27",139972716,17390972,1960256
"28",139210436,16521423,5862243
"29",140081922,15695352,4069131
"30",139083498,14910584,7865674
"31",139169870,14165055,5472391
"32",141802615,13456802,7698771
"33",138978649,12783962,6313832
"34",139583041,12144764,4998141
"35",139741865,11537526,2748234
"36",142317051,10960649,9610822
"37",139002425,10412617,4630281
"38",138836407,9891986,58987669
"39",139443898,9397387,26038286
"40",139353247,8927517,89736371
"41",139181876,8481142,00249553
"42",139744491,8057084,90237075
"43",139601437,7654230,65725221
"44",143381249,7271519,1243896
"45",142063035,6907943,16817012
"46",139766984,6562546,00976162
"47",138959845,6234418,70927353
"48",139592990,5922697,77380986
"49",138980237,5626562,88511936
"50",139212231,5345234,7408634
"51",138640216,5077973,00382023
"52",138415491,4824074,35362921
"53",139494273,4582870,63594775
"54",139261982,4353727,10415037
"55",139058502,4136040,74894285
"56",139106810,3929238,7114957
"57",138941623,3732776,77592092
"58",138995858,3546137,93712487
"59",140029183,3368831,04026863
"60",139950772,3200389,4882552
"61",139475057,3040370,01384244
"62",139563922,2888351,51315031
"63",139356925,2743933,9374928
"64",138990289,2606737,24061816
"65",138979087,2476400,37858725
"66",138926486,2352580,35965789
"67",139963386,2234951,34167499
"68",139090281,2123203,77459124
"69",139929779,2017043,58586168
"70",139072425,1916191,4065686
"71",139151821,1820381,83624017
"72",139547362,1729362,74442816
"73",141024804,1642894,60720675
"74",139584828,1560749,87684641
"75",139156412,1482712,38300409
"76",139030559,1408576,76385389
"77",139056128,1338147,92566119
"78",138436398,1271240,52937813
"79",139074493,1207678,50290923
"80",138951104,1147294,57776377
"81",138971518,1089929,84887558
"82",139255638,1035433,3564318
"83",139706450,983661,688610208
"84",138742145,934478,604179698
"85",139019687,887754,673970713
"86",139001564,843366,940272177
"87",138964462,801198,593258568
"88",139223742,761138,66359564
"89",138959051,723081,730415858
"90",138934391,686927,643895065
"91",139148405,652581,261700312
"92",138989742,619952,198615296
"93",140054901,588954,588684531
"94",139185367,559506,859250305
"95",138422370,531531,516287789
"96",138954516,504954,9404734
"97",139628033,479707,19344973
"98",138937985,455721,833777243
"99",139290397,432935,742088381
"100",138970268,411288,954983962
"101",138981769,390724,507234764
"102",138945148,371188,281873026
"103",139088363,352628,867779374
"104",139258926,334997,424390406
"105",138772522,318247,553170885
"106",138999744,302335,175512341
"107",138977615,287218,416736724
"108",139037440,272857,495899888
"109",139069485,259214,621104893
"110",139177635,246253,890049649
"111",138984132,233941,195547166
"112",138940911,222244,135769808
"113",138980333,211131,928981318
"114",138888288,200575,332532252
"115",138992815,190546,565905639
"116",139360089,181019,237610357
"117",139061679,171968,275729839
"118",139237056,163369,861943347
"119",138960008,155201,36884618
"120",138717388,147441,300403871
"121",138994921,140069,235383677
"122",138513032,133065,773614493
"123",138513032,126412,484933769
"124",138513032,120091,86068708
"125",138513032,114087,267652726
"126",138513032,108382,90427009
"127",138513032,102963,759056585
"128",138513032,97815,5711037562
"129",138335442,92924,7925485684
"130",138335442,88278,55292114
"131",138335442,83864,625275083
"132",138021983,79671,3940113288
"133",138021983,75687,8243107624
"134",138021983,71903,4330952242
"135",138021983,68308,261440463
"136",138021983,64892,8483684399
"137",138021983,61648,2059500179
"138",138021983,58565,795652517
"139",138021983,55637,5058698911
"140",138021983,52855,6305763966
"141",138021983,50212,8490475767
"142",138021983,47702,2065951979
"143",138021983,45317,096265438
"144",138021983,43051,2414521661
"145",138021983,40898,6793795578
"146",138021983,38853,7454105799
"147",138021983,36911,0581400509
"148",138021983,35065,5052330484
"149",138021983,33312,2299713959
"150",138021983,31646,6184728261
"151",138021983,30064,2875491848
"152",138021983,28561,0731717256
"153",138021983,27133,0195131393
"154",138021983,25776,3685374823
"155",138021983,24487,5501106082
"156",138021983,23263,1726050778
"157",138021983,22100,0139748239
"158",138021983,20995,0132760827
"159",138021983,19945,2626122786
"160",138021983,18947,9994816647
"161",138021983,18000,5995075814
"162",138021983,17100,5695322023
