"","bestCostByT","temperatures"
"1",139030988,65994861,725
"2",140827983,62695118,63875
"3",139404716,59560362,7068125
"4",139190432,56582344,5714719
"5",140919629,53753227,3428983
"6",139338819,51065565,9757534
"7",138951713,48512287,6769657
"8",139023215,46086673,2931174
"9",139165096,43782339,6284615
"10",138969944,41593222,6470384
"11",139075053,39513561,5146865
"12",139765983,37537883,4389522
"13",139104271,35660989,2670046
"14",138962981,33877939,8036544
"15",141114932,32184042,8134716
"16",138857978,30574840,672798
"17",140800810,29046098,6391581
"18",140110579,27593793,7072002
"19",139123474,26214104,0218402
"20",139374670,24903398,8207482
"21",138972539,23658228,8797108
"22",139395982,22475317,4357253
"23",139793774,21351551,563939
"24",138951473,20283973,985742
"25",141213750,19269775,2864549
"26",138766884,18306286,5221322
"27",139291298,17390972,1960256
"28",139128103,16521423,5862243
"29",139093248,15695352,4069131
"30",138964561,14910584,7865674
"31",142643390,14165055,5472391
"32",139117621,13456802,7698771
"33",139815457,12783962,6313832
"34",139484252,12144764,4998141
"35",139843520,11537526,2748234
"36",138983430,10960649,9610822
"37",140428048,10412617,4630281
"38",138905956,9891986,58987669
"39",139568025,9397387,26038286
"40",138974931,8927517,89736371
"41",139114497,8481142,00249553
"42",138973142,8057084,90237075
"43",139435791,7654230,65725221
"44",139971240,7271519,1243896
"45",139531794,6907943,16817012
"46",139001861,6562546,00976162
"47",139423007,6234418,70927353
"48",139743434,5922697,77380986
"49",142371013,5626562,88511936
"50",138748800,5345234,7408634
"51",139102927,5077973,00382023
"52",139612932,4824074,35362921
"53",139383611,4582870,63594775
"54",139419846,4353727,10415037
"55",139875212,4136040,74894285
"56",139138517,3929238,7114957
"57",138978870,3732776,77592092
"58",139058907,3546137,93712487
"59",140455377,3368831,04026863
"60",141186532,3200389,4882552
"61",138971515,3040370,01384244
"62",139304856,2888351,51315031
"63",139035396,2743933,9374928
"64",139550428,2606737,24061816
"65",139732281,2476400,37858725
"66",139939194,2352580,35965789
"67",139566545,2234951,34167499
"68",139059833,2123203,77459124
"69",139091057,2017043,58586168
"70",140642393,1916191,4065686
"71",139336830,1820381,83624017
"72",138870080,1729362,74442816
"73",138969287,1642894,60720675
"74",143637258,1560749,87684641
"75",140892537,1482712,38300409
"76",138748445,1408576,76385389
"77",139136762,1338147,92566119
"78",139226173,1271240,52937813
"79",138947123,1207678,50290923
"80",138950238,1147294,57776377
"81",139136725,1089929,84887558
"82",139026266,1035433,3564318
"83",139401187,983661,688610208
"84",139192993,934478,604179698
"85",138980289,887754,673970713
"86",139310373,843366,940272177
"87",139004224,801198,593258568
"88",138976651,761138,66359564
"89",139225817,723081,730415858
"90",139485559,686927,643895065
"91",139181813,652581,261700312
"92",138891900,619952,198615296
"93",138954713,588954,588684531
"94",139063715,559506,859250305
"95",139669335,531531,516287789
"96",138953905,504954,9404734
"97",138174029,479707,19344973
"98",138822798,455721,833777243
"99",139341835,432935,742088381
"100",139151396,411288,954983962
"101",139170214,390724,507234764
"102",138937528,371188,281873026
"103",139047228,352628,867779374
"104",138947355,334997,424390406
"105",139018952,318247,553170885
"106",138959839,302335,175512341
"107",139048175,287218,416736724
"108",138981582,272857,495899888
"109",139223302,259214,621104893
"110",138957991,246253,890049649
"111",139084226,233941,195547166
"112",138943503,222244,135769808
"113",138972206,211131,928981318
"114",138794877,200575,332532252
"115",138510809,190546,565905639
"116",139040161,181019,237610357
"117",138974649,171968,275729839
"118",139132567,163369,861943347
"119",138890388,155201,36884618
"120",139025994,147441,300403871
"121",139163013,140069,235383677
"122",138977209,133065,773614493
"123",139007777,126412,484933769
"124",138955727,120091,86068708
"125",139005484,114087,267652726
"126",138552369,108382,90427009
"127",138552369,102963,759056585
"128",138552369,97815,5711037562
"129",138944673,92924,7925485684
"130",138801480,88278,55292114
"131",138801480,83864,625275083
"132",138801480,79671,3940113288
"133",138801480,75687,8243107624
"134",138469701,71903,4330952242
"135",138469701,68308,261440463
"136",138469701,64892,8483684399
"137",138469701,61648,2059500179
"138",138469701,58565,795652517
"139",138469701,55637,5058698911
"140",138469701,52855,6305763966
"141",138469701,50212,8490475767
"142",138469701,47702,2065951979
"143",138469701,45317,096265438
"144",138469701,43051,2414521661
"145",138469701,40898,6793795578
"146",138469701,38853,7454105799
"147",138469701,36911,0581400509
"148",138469701,35065,5052330484
"149",138469701,33312,2299713959
"150",138469701,31646,6184728261
"151",138469701,30064,2875491848
"152",138469701,28561,0731717256
"153",138469701,27133,0195131393
"154",138469701,25776,3685374823
"155",138469701,24487,5501106082
"156",138469701,23263,1726050778
"157",138469701,22100,0139748239
"158",138469701,20995,0132760827
"159",138469701,19945,2626122786
"160",138469701,18947,9994816647
"161",138469701,18000,5995075814
"162",138469701,17100,5695322023
"163",138469701,16245,5410555922
"164",138469701,15433,2640028126
"165",138469701,14661,600802672
"166",138469701,13928,5207625384
"167",138469701,13232,0947244115
"168",138426852,12570,4899881909
"169",138426852,11941,9654887813
"170",138426852,11344,8672143423
"171",138426852,10777,6238536252
"172",138426852,10238,7426609439
"173",138426852,9726,80552789671
"174",138426852,9240,46525150188
"175",138426852,8778,44198892678
"176",138426852,8339,51988948044
"177",138426852,7922,54389500642
