"","bestCostByT","temperatures"
"1",142158229,65994861,725
"2",141510126,62695118,63875
"3",139102361,59560362,7068125
"4",139458790,56582344,5714719
"5",139892669,53753227,3428983
"6",139269635,51065565,9757534
"7",138942679,48512287,6769657
"8",139615554,46086673,2931174
"9",139042323,43782339,6284615
"10",139501757,41593222,6470384
"11",141340427,39513561,5146865
"12",139161156,37537883,4389522
"13",138971311,35660989,2670046
"14",139285812,33877939,8036544
"15",139388222,32184042,8134716
"16",139752727,30574840,672798
"17",140260918,29046098,6391581
"18",141011762,27593793,7072002
"19",138901337,26214104,0218402
"20",139726984,24903398,8207482
"21",140770279,23658228,8797108
"22",138941837,22475317,4357253
"23",139005847,21351551,563939
"24",139151072,20283973,985742
"25",140444005,19269775,2864549
"26",138916231,18306286,5221322
"27",139440137,17390972,1960256
"28",138731544,16521423,5862243
"29",141585060,15695352,4069131
"30",139361507,14910584,7865674
"31",140563052,14165055,5472391
"32",139041613,13456802,7698771
"33",139110035,12783962,6313832
"34",140485591,12144764,4998141
"35",139396210,11537526,2748234
"36",139799110,10960649,9610822
"37",138969583,10412617,4630281
"38",139816076,9891986,58987669
"39",138855922,9397387,26038286
"40",139500187,8927517,89736371
"41",139064587,8481142,00249553
"42",139723469,8057084,90237075
"43",144347987,7654230,65725221
"44",139255050,7271519,1243896
"45",140921445,6907943,16817012
"46",140094595,6562546,00976162
"47",139664473,6234418,70927353
"48",139203667,5922697,77380986
"49",141542095,5626562,88511936
"50",139888280,5345234,7408634
"51",139068773,5077973,00382023
"52",138945155,4824074,35362921
"53",137493518,4582870,63594775
"54",139018113,4353727,10415037
"55",139233775,4136040,74894285
"56",138931265,3929238,7114957
"57",139684201,3732776,77592092
"58",139413748,3546137,93712487
"59",140522479,3368831,04026863
"60",139868460,3200389,4882552
"61",139223238,3040370,01384244
"62",139045203,2888351,51315031
"63",138976719,2743933,9374928
"64",140010266,2606737,24061816
"65",139015624,2476400,37858725
"66",139160293,2352580,35965789
"67",138956830,2234951,34167499
"68",139103797,2123203,77459124
"69",139361341,2017043,58586168
"70",138971109,1916191,4065686
"71",139090749,1820381,83624017
"72",139928977,1729362,74442816
"73",139710870,1642894,60720675
"74",140043445,1560749,87684641
"75",139108285,1482712,38300409
"76",139201141,1408576,76385389
"77",139620631,1338147,92566119
"78",139969715,1271240,52937813
"79",139535289,1207678,50290923
"80",139309815,1147294,57776377
"81",138985499,1089929,84887558
"82",139326692,1035433,3564318
"83",139208904,983661,688610208
"84",139397432,934478,604179698
"85",138948629,887754,673970713
"86",139186556,843366,940272177
"87",139602737,801198,593258568
"88",138994887,761138,66359564
"89",139032601,723081,730415858
"90",139179437,686927,643895065
"91",139003766,652581,261700312
"92",138917750,619952,198615296
"93",140073577,588954,588684531
"94",139023478,559506,859250305
"95",138957558,531531,516287789
"96",139705562,504954,9404734
"97",139156965,479707,19344973
"98",139150527,455721,833777243
"99",139417476,432935,742088381
"100",138988775,411288,954983962
"101",139093763,390724,507234764
"102",138950232,371188,281873026
"103",138899873,352628,867779374
"104",139188548,334997,424390406
"105",139001217,318247,553170885
"106",138986059,302335,175512341
"107",139330018,287218,416736724
"108",139005518,272857,495899888
"109",138947123,259214,621104893
"110",139124395,246253,890049649
"111",138984244,233941,195547166
"112",139082715,222244,135769808
"113",138680744,211131,928981318
"114",139068975,200575,332532252
"115",139100073,190546,565905639
"116",139088144,181019,237610357
"117",138985061,171968,275729839
"118",138223225,163369,861943347
"119",138277575,155201,36884618
"120",138277575,147441,300403871
"121",138277575,140069,235383677
"122",138277575,133065,773614493
"123",138277575,126412,484933769
"124",138277575,120091,86068708
"125",138277575,114087,267652726
"126",138300440,108382,90427009
"127",138300440,102963,759056585
"128",138300440,97815,5711037562
"129",138300440,92924,7925485684
"130",138300440,88278,55292114
"131",138300440,83864,625275083
"132",138300440,79671,3940113288
"133",138300440,75687,8243107624
"134",138300440,71903,4330952242
"135",138300440,68308,261440463
"136",138300440,64892,8483684399
"137",138300440,61648,2059500179
"138",138300440,58565,795652517
"139",138300440,55637,5058698911
"140",138300440,52855,6305763966
"141",138300440,50212,8490475767
"142",138300440,47702,2065951979
"143",138300440,45317,096265438
"144",138300440,43051,2414521661
"145",138300440,40898,6793795578
"146",138300440,38853,7454105799
"147",138300440,36911,0581400509
"148",138300440,35065,5052330484
"149",138300440,33312,2299713959
"150",138300440,31646,6184728261
"151",138300440,30064,2875491848
"152",138300440,28561,0731717256
"153",138300440,27133,0195131393
"154",138300440,25776,3685374823
"155",138300440,24487,5501106082
"156",138300440,23263,1726050778
