"","bestCostByT","temperatures"
"1",138961689,68773592,745
"2",139256340,68085856,81755
"3",139189607,67404998,2493745
"4",139207573,66730948,2668808
"5",138954572,66063638,784212
"6",141755989,65403002,3963698
"7",139189352,64748972,3724061
"8",138992815,64101482,6486821
"9",139059068,63460467,8221953
"10",140130035,62825863,1439733
"11",138848352,62197604,5125336
"12",140080915,61575628,4674082
"13",138936551,60959872,1827342
"14",138991267,60350273,4609068
"15",139117684,59746770,7262977
"16",139452900,59149303,0190348
"17",139544469,58557809,9888444
"18",139448008,57972231,888956
"19",141051237,57392509,5700664
"20",138977862,56818584,4743657
"21",138918606,56250398,6296221
"22",141025844,55687894,6433259
"23",139449523,55131015,6968926
"24",141439781,54579705,5399237
"25",139608033,54033908,4845244
"26",138957068,53493569,3996792
"27",139400131,52958633,7056824
"28",139001778,52429047,3686256
"29",139125057,51904756,8949393
"30",138974250,51385709,3259899
"31",139552938,50871852,23273
"32",140483763,50363133,7104027
"33",139262015,49859502,3732987
"34",139209792,49360907,3495657
"35",140861879,48867298,27607
"36",139057038,48378625,2933093
"37",139071298,47894839,0403763
"38",139036339,47415890,6499725
"39",140626517,46941731,7434728
"40",138984314,46472314,426038
"41",138955821,46007591,2817777
"42",139322250,45547515,3689599
"43",141766205,45092040,2152703
"44",139006219,44641119,8131176
"45",139302047,44194708,6149864
"46",142981994,43752761,5288365
"47",139702338,43315233,9135482
"48",139850583,42882081,5744127
"49",142796875,42453260,7586686
"50",139098135,42028728,1510819
"51",139091723,41608440,869571
"52",138950883,41192356,4608753
"53",140578395,40780432,8962666
"54",139861374,40372628,5673039
"55",139058645,39968902,2816309
"56",139635392,39569213,2588146
"57",144423900,39173521,1262264
"58",139074659,38781785,9149642
"59",138173901,38393968,0558145
"60",139928262,38010028,3752564
"61",138979545,37629928,0915038
"62",139114577,37253628,8105888
"63",138979268,36881092,5224829
"64",139136096,36512281,5972581
"65",139208494,36147158,7812855
"66",139096699,35785687,1934726
"67",139000155,35427830,3215379
"68",139129596,35073552,0183225
"69",138961415,34722816,4981393
"70",139315481,34375588,3331579
"71",139820617,34031832,4498263
"72",139038346,33691514,125328
"73",139367911,33354598,9840748
"74",138997137,33021052,994234
"75",139026927,32690842,4642917
"76",139135574,32363934,0396488
"77",138601671,32040294,6992523
"78",140787248,31719891,7522597
"79",145274266,31402692,8347371
"80",139459767,31088665,9063898
"81",139039915,30777779,2473259
"82",140904707,30470001,4548526
"83",139268882,30165301,4403041
"84",140186411,29863648,425901
"85",138989152,29565011,941642
"86",138981569,29269361,8222256
"87",139004396,28976668,2040034
"88",139180989,28686901,5219633
"89",139095886,28400032,5067437
"90",138947123,28116032,1816763
"91",139747112,27834871,8598595
"92",139315652,27556523,1412609
"93",139951328,27280957,9098483
"94",140356470,27008148,3307498
"95",139517311,26738066,8474423
"96",141002251,26470686,1789679
"97",139491063,26205979,3171782
"98",139044621,25943919,5240064
"99",139186602,25684480,3287664
"100",139781727,25427635,5254787
"101",141831851,25173359,1702239
"102",139204106,24921625,5785217
"103",138943625,24672409,3227365
"104",138942026,24425685,2295091
"105",139275187,24181428,377214
"106",139005962,23939614,0934419
