"","bestCostByT","temperatures"
"1",140024831,62521447,95
"2",139729535,56269303,155
"3",138999560,50642372,8395
"4",139084565,45578135,55555
"5",139707581,41020321,999995
"6",141432376,36918289,7999955
"7",139562669,33226460,819996
"8",139386237,29903814,7379964
"9",139386893,26913433,2641967
"10",139156927,24222089,9377771
"11",140973563,21799880,9439994
"12",139044397,19619892,8495994
"13",141252201,17657903,5646395
"14",139021815,15892113,2081755
"15",142388878,14302901,887358
"16",139017151,12872611,6986222
"17",139165015,11585350,52876
"18",140145781,10426815,475884
"19",141356643,9384133,92829557
"20",140004502,8445720,53546601
"21",138924096,7601148,48191941
"22",139253539,6841033,63372747
"23",139143540,6156930,27035472
"24",140808586,5541237,24331925
"25",138942750,4987113,51898733
"26",139490638,4488402,16708859
"27",139432331,4039561,95037973
"28",141073604,3635605,75534176
"29",139213307,3272045,17980758
"30",139099157,2944840,66182683
"31",140294343,2650356,59564414
"32",139429407,2385320,93607973
"33",139469056,2146788,84247176
"34",139047072,1932109,95822458
"35",139705051,1738898,96240212
"36",139095587,1565009,06616191
"37",139377572,1408508,15954572
"38",139410075,1267657,34359115
"39",138938630,1140891,60923203
"40",138946009,1026802,44830883
"41",139197197,924122,203477947
"42",139224723,831709,983130152
"43",139159086,748538,984817137
"44",138990871,673685,086335423
"45",138295605,606316,577701881
"46",138611389,545684,919931693
"47",138639187,491116,427938524
"48",138953709,442004,785144671
"49",139050041,397804,306630204
"50",138668574,358023,875967184
"51",138938111,322221,488370465
"52",138123951,289999,339533419
"53",138123951,260999,405580077
"54",138123951,234899,465022069
"55",138123951,211409,518519862
"56",138123951,190268,566667876
"57",138123951,171241,710001088
"58",138123951,154117,53900098
"59",138123951,138705,785100882
"60",138123951,124835,206590793
"61",138123951,112351,685931714
"62",138123951,101116,517338543
"63",138123951,91004,8656046884
"64",138123951,81904,3790442196
"65",138123951,73713,9411397977
"66",138123951,66342,5470258179
"67",138123951,59708,2923232361
"68",138123951,53737,4630909125
"69",138123951,48363,7167818212
"70",138123951,43527,3451036391
"71",138123951,39174,6105932752
"72",138123951,35257,1495339477
"73",138123951,31731,4345805529
"74",138123951,28558,2911224976
"75",138123951,25702,4620102479
"76",138123951,23132,2158092231
"77",138101301,20818,9942283008
"78",138101301,18737,0948054707
"79",138101301,16863,3853249236
"80",138101301,15177,0467924313
"81",138101301,13659,3421131881
"82",138101301,12293,4079018693
"83",138101301,11064,0671116824
"84",138101301,9957,66040051415
"85",138101301,8961,89436046274
"86",138101301,8065,70492441646
"87",138101301,7259,13443197482
"88",138101301,6533,22098877734
"89",138101301,5879,8988898996
"90",138101301,5291,90900090964
"91",138101301,4762,71810081868
"92",138101301,4286,44629073681
"93",138101301,3857,80166166313
"94",138101301,3472,02149549682
"95",138101301,3124,81934594714
"96",138101301,2812,33741135242
"97",138101301,2531,10367021718
"98",138101301,2277,99330319546
"99",138101301,2050,19397287592
"100",138101301,1845,17457558832
"101",138101301,1660,65711802949
"102",138101301,1494,59140622654
"103",138101301,1345,13226560389
"104",138101301,1210,6190390435
"105",138101301,1089,55713513915
"106",138101301,980,601421625234
"107",137704334,882,541279462711
"108",137704334,794,28715151644
"109",137704334,714,858436364796
"110",137704334,643,372592728316
"111",137704334,579,035333455485
"112",137704334,521,131800109936
"113",137704334,469,018620098943
"114",137704334,422,116758089048
"115",137704334,379,905082280144
"116",137704334,341,914574052129
"117",137704334,307,723116646916
"118",137704334,276,950804982225
"119",137704334,249,255724484002
"120",137704334,224,330152035602
"121",137704334,201,897136832042
"122",137704334,181,707423148838
"123",137704334,163,536680833954
"124",137704334,147,183012750558
"125",137704334,132,464711475503
"126",137704334,119,218240327952
"127",137704334,107,296416295157
"128",137704334,96,5667746656414
"129",137704334,86,9100971990773
"130",137704334,78,2190874791696
"131",137704334,70,3971787312526
"132",137631349,63,3574608581273
"133",137631349,57,0217147723146
"134",137631349,51,3195432950832
"135",137631349,46,1875889655748
"136",137631349,41,5688300690174
"137",137631349,37,4119470621156
"138",137631349,33,6707523559041
"139",137631349,30,3036771203137
"140",137631349,27,2733094082823
"141",137631349,24,5459784674541
"142",137631349,22,0913806207087
"143",137631349,19,8822425586378
"144",137631349,17,894018302774
"145",137631349,16,1046164724966
"146",137631349,14,494154825247
"147",137631349,13,0447393427223
"148",137631349,11,74026540845
"149",137631349,10,566238867605
"150",137631349,9,50961498084453
