"","bestCostByT","temperatures"
"1",139181906,62521447,95
"2",139620875,56269303,155
"3",139055454,50642372,8395
"4",140716449,45578135,55555
"5",138965559,41020321,999995
"6",139399635,36918289,7999955
"7",139150166,33226460,819996
"8",143690399,29903814,7379964
"9",139089477,26913433,2641967
"10",139911728,24222089,9377771
"11",139497276,21799880,9439994
"12",138972174,19619892,8495994
"13",138856004,17657903,5646395
"14",139042297,15892113,2081755
"15",139654160,14302901,887358
"16",141541906,12872611,6986222
"17",139426574,11585350,52876
"18",139151914,10426815,475884
"19",146359043,9384133,92829557
"20",139090652,8445720,53546601
"21",139040086,7601148,48191941
"22",140066980,6841033,63372747
"23",139028705,6156930,27035472
"24",139289013,5541237,24331925
"25",138991977,4987113,51898733
"26",139086893,4488402,16708859
"27",139085784,4039561,95037973
"28",139137556,3635605,75534176
"29",138929859,3272045,17980758
"30",139508126,2944840,66182683
"31",140447249,2650356,59564414
"32",138936551,2385320,93607973
"33",140571305,2146788,84247176
"34",138921822,1932109,95822458
"35",138938151,1738898,96240212
"36",139150016,1565009,06616191
"37",140331488,1408508,15954572
"38",141557074,1267657,34359115
"39",140266600,1140891,60923203
"40",140714070,1026802,44830883
"41",138994460,924122,203477947
"42",138994460,831709,983130152
"43",139108461,748538,984817137
"44",139542316,673685,086335423
"45",139273079,606316,577701881
"46",139081943,545684,919931693
"47",139551329,491116,427938524
"48",139042348,442004,785144671
"49",139193937,397804,306630204
"50",139140285,358023,875967184
"51",139139970,322221,488370465
"52",139055380,289999,339533419
"53",139252714,260999,405580077
"54",138784370,234899,465022069
"55",138784370,211409,518519862
"56",138950699,190268,566667876
"57",138950699,171241,710001088
"58",138936551,154117,53900098
"59",138979247,138705,785100882
"60",138947664,124835,206590793
"61",138947664,112351,685931714
"62",139054071,101116,517338543
"63",138693501,91004,8656046884
"64",138693501,81904,3790442196
"65",138693501,73713,9411397977
"66",138693501,66342,5470258179
"67",138693501,59708,2923232361
"68",138693501,53737,4630909125
"69",138693501,48363,7167818212
"70",138693501,43527,3451036391
"71",138693501,39174,6105932752
"72",138693501,35257,1495339477
"73",138698672,31731,4345805529
"74",138698672,28558,2911224976
"75",138698672,25702,4620102479
"76",138698672,23132,2158092231
"77",138698672,20818,9942283008
"78",138698672,18737,0948054707
"79",138390015,16863,3853249236
"80",138390015,15177,0467924313
"81",138390015,13659,3421131881
"82",138390015,12293,4079018693
"83",138390015,11064,0671116824
"84",138390015,9957,66040051415
"85",138390015,8961,89436046274
"86",138390015,8065,70492441646
"87",138390015,7259,13443197482
"88",138390015,6533,22098877734
"89",138390015,5879,8988898996
"90",138390015,5291,90900090964
"91",138390015,4762,71810081868
"92",138390015,4286,44629073681
"93",138390015,3857,80166166313
"94",138390015,3472,02149549682
"95",138172500,3124,81934594714
"96",138172500,2812,33741135242
"97",138172500,2531,10367021718
"98",138172500,2277,99330319546
"99",138172500,2050,19397287592
"100",138172500,1845,17457558832
"101",138172500,1660,65711802949
"102",138172500,1494,59140622654
"103",138172500,1345,13226560389
"104",138172500,1210,6190390435
"105",138172500,1089,55713513915
"106",138172500,980,601421625234
