"","bestCostByT","temperatures"
"1",139756629,68773592,745
"2",139267434,68085856,81755
"3",139021064,67404998,2493745
"4",139742553,66730948,2668808
"5",139986655,66063638,784212
"6",140152296,65403002,3963698
"7",139013610,64748972,3724061
"8",139095357,64101482,6486821
"9",139396639,63460467,8221953
"10",139161453,62825863,1439733
"11",138891938,62197604,5125336
"12",140246786,61575628,4674082
"13",140299485,60959872,1827342
"14",140322576,60350273,4609068
"15",138997076,59746770,7262977
"16",139368689,59149303,0190348
"17",141132266,58557809,9888444
"18",139035833,57972231,888956
"19",139620940,57392509,5700664
"20",139827876,56818584,4743657
"21",139545263,56250398,6296221
"22",139287682,55687894,6433259
"23",138994671,55131015,6968926
"24",141608816,54579705,5399237
"25",140264696,54033908,4845244
"26",141637559,53493569,3996792
"27",140212859,52958633,7056824
"28",140299354,52429047,3686256
"29",138973861,51904756,8949393
"30",139370431,51385709,3259899
"31",141664901,50871852,23273
"32",142481928,50363133,7104027
"33",138929783,49859502,3732987
"34",140410681,49360907,3495657
"35",140845381,48867298,27607
"36",141337408,48378625,2933093
"37",138975776,47894839,0403763
"38",139015435,47415890,6499725
"39",139442883,46941731,7434728
"40",141340807,46472314,426038
"41",140445027,46007591,2817777
"42",139239234,45547515,3689599
"43",141786263,45092040,2152703
"44",139572777,44641119,8131176
"45",139088020,44194708,6149864
"46",139378346,43752761,5288365
"47",140816019,43315233,9135482
"48",141828024,42882081,5744127
"49",139052543,42453260,7586686
"50",139335015,42028728,1510819
"51",139080021,41608440,869571
"52",140052744,41192356,4608753
"53",138997752,40780432,8962666
"54",141398819,40372628,5673039
"55",142879672,39968902,2816309
"56",141005811,39569213,2588146
"57",139030343,39173521,1262264
"58",139881153,38781785,9149642
"59",140062459,38393968,0558145
"60",139216308,38010028,3752564
"61",139181577,37629928,0915038
"62",139785717,37253628,8105888
"63",138989798,36881092,5224829
"64",139403259,36512281,5972581
"65",139253355,36147158,7812855
"66",138993343,35785687,1934726
"67",139548538,35427830,3215379
"68",139171572,35073552,0183225
"69",138967199,34722816,4981393
"70",138985491,34375588,3331579
"71",140141927,34031832,4498263
"72",139246894,33691514,125328
"73",138978041,33354598,9840748
