"","bestCostByT","temperatures"
"1",6639159928,9e+05
"2",6588859571,810000
"3",6588859571,729000
"4",6251884927,656100
"5",6251884927,590490
"6",6251884927,531441
"7",6251884927,478296,9
"8",6251884927,430467,21
"9",6251884927,387420,489
"10",6251884927,348678,4401
"11",6251884927,313810,59609
"12",6251884927,282429,536481
"13",6251884927,254186,5828329
"14",6251884927,228767,92454961
"15",6251884927,205891,132094649
"16",6251884927,185302,018885184
"17",6251884927,166771,816996666
"18",6251884927,150094,635296999
"19",6251884927,135085,171767299
"20",6251884927,121576,654590569
"21",6251884927,109418,989131512
"22",6251884927,98477,0902183612
"23",6251884927,88629,381196525
"24",6251884927,79766,4430768725
"25",6251884927,71789,7987691853
"26",6251884927,64610,8188922668
"27",6251884927,58149,7370030401
"28",6251884927,52334,7633027361
"29",6251884927,47101,2869724625
"30",6251884927,42391,1582752162
"31",6251884927,38152,0424476946
"32",6251884927,34336,8382029251
"33",6251884927,30903,1543826326
"34",6251884927,27812,8389443694
"35",6251884927,25031,5550499324
"36",6251884927,22528,3995449392
"37",6251884927,20275,5595904453
"38",6251884927,18248,0036314007
"39",6251884927,16423,2032682607
"40",6251884927,14780,8829414346
"41",6251884927,13302,7946472911
"42",6251884927,11972,515182562
"43",6251884927,10775,2636643058
"44",6251884927,9697,73729787524
