"","bestCostByT","temperatures"
"1",138954880,62521447,95
"2",138995609,56269303,155
"3",140621621,50642372,8395
"4",138872256,45578135,55555
"5",139354292,41020321,999995
"6",139059705,36918289,7999955
"7",139559949,33226460,819996
"8",139347495,29903814,7379964
"9",141104395,26913433,2641967
"10",140753113,24222089,9377771
"11",138946407,21799880,9439994
"12",139250165,19619892,8495994
"13",139301280,17657903,5646395
"14",140715634,15892113,2081755
"15",140263135,14302901,887358
"16",139673362,12872611,6986222
"17",139103971,11585350,52876
"18",139089930,10426815,475884
"19",140281639,9384133,92829557
"20",139980152,8445720,53546601
"21",140037478,7601148,48191941
"22",137556229,6841033,63372747
"23",140597513,6156930,27035472
"24",139140840,5541237,24331925
"25",139166320,4987113,51898733
"26",141066829,4488402,16708859
"27",139091900,4039561,95037973
"28",140131308,3635605,75534176
"29",138979791,3272045,17980758
"30",138985167,2944840,66182683
"31",139207866,2650356,59564414
"32",140500142,2385320,93607973
"33",139182081,2146788,84247176
"34",139331428,1932109,95822458
"35",139397191,1738898,96240212
"36",138967085,1565009,06616191
"37",139610557,1408508,15954572
"38",139148264,1267657,34359115
"39",139131355,1140891,60923203
"40",140837493,1026802,44830883
"41",140146774,924122,203477947
"42",139474837,831709,983130152
"43",139417908,748538,984817137
"44",139314038,673685,086335423
"45",139106078,606316,577701881
"46",138897754,545684,919931693
"47",139273806,491116,427938524
"48",138789258,442004,785144671
"49",139041023,397804,306630204
"50",139038428,358023,875967184
"51",139041634,322221,488370465
"52",139227981,289999,339533419
"53",139230906,260999,405580077
"54",139117976,234899,465022069
"55",138960034,211409,518519862
"56",138414827,190268,566667876
"57",138414827,171241,710001088
"58",138414827,154117,53900098
"59",138414827,138705,785100882
"60",138414827,124835,206590793
"61",138414827,112351,685931714
"62",138414827,101116,517338543
"63",138414827,91004,8656046884
"64",138414827,81904,3790442196
"65",138414827,73713,9411397977
"66",138414827,66342,5470258179
"67",138414827,59708,2923232361
"68",138414827,53737,4630909125
"69",138414827,48363,7167818212
"70",138414827,43527,3451036391
"71",138414827,39174,6105932752
"72",138414827,35257,1495339477
"73",138414827,31731,4345805529
"74",138383946,28558,2911224976
"75",138383946,25702,4620102479
"76",138383946,23132,2158092231
"77",138383946,20818,9942283008
"78",138383946,18737,0948054707
"79",138383946,16863,3853249236
"80",138383946,15177,0467924313
"81",138383946,13659,3421131881
"82",138383946,12293,4079018693
"83",138383946,11064,0671116824
"84",138383946,9957,66040051415
"85",138383946,8961,89436046274
"86",138383946,8065,70492441646
"87",138383946,7259,13443197482
"88",138383946,6533,22098877734
"89",138383946,5879,8988898996
"90",138383946,5291,90900090964
"91",138383946,4762,71810081868
"92",138383946,4286,44629073681
"93",138383946,3857,80166166313
"94",138383946,3472,02149549682
"95",138383946,3124,81934594714
"96",138383946,2812,33741135242
"97",138383946,2531,10367021718
"98",138383946,2277,99330319546
"99",138383946,2050,19397287592
"100",138383946,1845,17457558832
"101",138383946,1660,65711802949
"102",138383946,1494,59140622654
"103",138383946,1345,13226560389
"104",138383946,1210,6190390435
"105",138383946,1089,55713513915
"106",138383946,980,601421625234
"107",138383946,882,541279462711
"108",138383946,794,28715151644
"109",138383946,714,858436364796
"110",138383946,643,372592728316
"111",138383946,579,035333455485
"112",138383946,521,131800109936
"113",138383946,469,018620098943
"114",138383946,422,116758089048
"115",138383946,379,905082280144
"116",138383946,341,914574052129
"117",138383946,307,723116646916
"118",138383946,276,950804982225
"119",138383946,249,255724484002
"120",138383946,224,330152035602
"121",138383946,201,897136832042
"122",138383946,181,707423148838
"123",138383946,163,536680833954
"124",138383946,147,183012750558
"125",138383946,132,464711475503
"126",138383946,119,218240327952
"127",138383946,107,296416295157
"128",138383946,96,5667746656414
