"","bestCostByT","temperatures"
"1",149426938,9e+05
"2",149202948,810000
"3",148872102,729000
"4",149009038,656100
"5",149518960,590490
"6",146401995,531441
"7",146401995,478296,9
"8",146401995,430467,21
"9",146401995,387420,489
"10",146401995,348678,4401
"11",146401995,313810,59609
"12",146401995,282429,536481
"13",146401995,254186,5828329
"14",146401995,228767,92454961
"15",146401995,205891,132094649
"16",146401995,185302,018885184
"17",146401995,166771,816996666
"18",146401995,150094,635296999
"19",146401995,135085,171767299
"20",146401995,121576,654590569
"21",146401995,109418,989131512
"22",146401995,98477,0902183612
"23",146401995,88629,381196525
"24",146401995,79766,4430768725
"25",146401995,71789,7987691853
"26",146401995,64610,8188922668
"27",146401995,58149,7370030401
"28",146401995,52334,7633027361
"29",146401995,47101,2869724625
"30",146401995,42391,1582752162
"31",146401995,38152,0424476946
"32",146401995,34336,8382029251
"33",146401995,30903,1543826326
"34",146401995,27812,8389443694
"35",146401995,25031,5550499324
"36",146401995,22528,3995449392
"37",146401995,20275,5595904453
"38",146401995,18248,0036314007
"39",146401995,16423,2032682607
"40",146401995,14780,8829414346
"41",146401995,13302,7946472911
"42",146401995,11972,515182562
"43",146401995,10775,2636643058
"44",146401995,9697,73729787524
