"","bestCostByT","temperatures"
"1",2640135037,9e+05
"2",2640135037,810000
"3",2539210915,729000
"4",2490244076,656100
"5",2490244076,590490
"6",2490244076,531441
"7",2490244076,478296,9
"8",2490244076,430467,21
"9",2490244076,387420,489
"10",2490244076,348678,4401
"11",2490244076,313810,59609
"12",2490244076,282429,536481
"13",2490244076,254186,5828329
"14",2490244076,228767,92454961
"15",2490244076,205891,132094649
"16",2490244076,185302,018885184
"17",2490244076,166771,816996666
"18",2490244076,150094,635296999
"19",2490244076,135085,171767299
"20",2490244076,121576,654590569
"21",2490244076,109418,989131512
"22",2490244076,98477,0902183612
