"","costs","x"
"1",149429233,1
"2",149647897,2
"3",149090648,3
"4",149407171,4
"5",148807830,5
"6",152275281,6
"7",151285099,7
"8",148706686,8
"9",148706686,9
"10",148730607,10
"11",151545553,11
"12",150881435,12
"13",148923754,13
"14",151462567,14
"15",149356611,15
"16",148941810,16
"17",151833655,17
"18",151310983,18
"19",148413413,19
"20",149382670,20
"21",149679967,21
"22",150444529,22
"23",148684869,23
"24",149236219,24
"25",150448509,25
"26",149073324,26
"27",148762786,27
"28",151400045,28
"29",148677832,29
"30",149163815,30
"31",148998109,31
"32",151648306,32
"33",148690150,33
"34",149461547,34
"35",149461547,35
"36",148907881,36
"37",149025120,37
"38",148796094,38
"39",149279127,39
"40",148866639,40
"41",150085563,41
"42",148780121,42
"43",148984748,43
"44",148812005,44
"45",148814953,45
"46",149529860,46
"47",148699517,47
"48",148918696,48
"49",151307021,49
"50",148842858,50
"51",147585434,51
"52",148836073,52
"53",148954316,53
"54",148991771,54
"55",148848435,55
"56",148819899,56
"57",148287345,57
"58",149801223,58
"59",149801223,59
"60",148634534,60
"61",150290042,61
"62",148752584,62
"63",157846257,63
"64",150940792,64
"65",149715963,65
"66",152360374,66
"67",150655291,67
"68",148637769,68
"69",148546473,69
"70",148546473,70
"71",148723433,71
"72",149867799,72
"73",150016235,73
"74",150207853,74
"75",149509029,75
"76",149308971,76
"77",149231975,77
"78",148820235,78
"79",148996421,79
"80",150660332,80
"81",149320452,81
"82",148765068,82
"83",149019525,83
"84",148746196,84
"85",148746196,85
"86",148893389,86
"87",148675665,87
"88",148708321,88
"89",149087943,89
"90",148803370,90
"91",148724363,91
"92",148959993,92
"93",148917736,93
"94",149326469,94
"95",149412922,95
"96",148729042,96
"97",148729042,97
"98",148677371,98
"99",148712523,99
"100",148745946,100
"101",148745946,101
"102",149062555,102
"103",149062555,103
"104",150139378,104
"105",150298302,105
"106",148752166,106
"107",148752166,107
"108",149281950,108
"109",149281950,109
"110",148971822,110
"111",149080492,111
"112",148828699,112
"113",148828699,113
"114",149011009,114
"115",149011009,115
"116",148762197,116
"117",148762197,117
"118",150176595,118
"119",147938369,119
"120",148947100,120
"121",148947100,121
"122",148947100,122
"123",148947100,123
"124",150073507,124
"125",149895198,125
"126",149556325,126
"127",148721625,127
"128",150437304,128
"129",148785345,129
"130",149217310,130
"131",150027425,131
"132",150027425,132
"133",148999886,133
"134",148678173,134
"135",148675665,135
"136",149161115,136
"137",149404760,137
"138",149132240,138
"139",148804073,139
"140",149986356,140
"141",148722658,141
"142",149348861,142
"143",148638792,143
"144",148397471,144
"145",148915412,145
"146",148861401,146
"147",148692103,147
"148",149925545,148
"149",149925545,149
"150",148813467,150
"151",148813467,151
"152",149112489,152
"153",148999057,153
"154",150308481,154
"155",148691672,155
"156",148789091,156
"157",149257596,157
"158",149588523,158
"159",148649069,159
"160",148715453,160
"161",148706843,161
"162",148731370,162
"163",148580891,163
"164",148580891,164
"165",148952079,165
"166",148952079,166
"167",149986081,167
"168",149284009,168
"169",150188960,169
"170",150188960,170
"171",148775265,171
"172",148775265,172
"173",150394462,173
"174",148670367,174
"175",148806545,175
"176",148806545,176
"177",148806545,177
"178",148873567,178
"179",149888670,179
"180",148895167,180
"181",148895167,181
"182",148706487,182
"183",149350552,183
"184",148814136,184
"185",148814136,185
"186",148946088,186
"187",148807487,187
"188",148888663,188
"189",148877235,189
"190",148877235,190
"191",148877235,191
"192",148877235,192
"193",148877235,193
"194",148703192,194
"195",148703192,195
"196",148790162,196
"197",148813561,197
"198",149413178,198
"199",148646006,199
"200",148646006,200
"201",148646006,201
"202",148646006,202
"203",148646006,203
"204",148646006,204
"205",149359574,205
"206",149598327,206
"207",148678393,207
"208",148678393,208
"209",148874804,209
"210",148683884,210
"211",149321854,211
"212",149321854,212
"213",150226532,213
"214",149133883,214
"215",148631830,215
"216",148759747,216
"217",148915386,217
"218",148915386,218
"219",148915386,219
"220",148915386,220
"221",148915386,221
"222",148698000,222
"223",148793783,223
"224",148793783,224
"225",149429621,225
"226",148691596,226
"227",148691596,227
"228",148691596,228
"229",149009527,229
"230",148831351,230
"231",148831351,231
"232",148831351,232
"233",148723425,233
"234",148745472,234
"235",148775213,235
"236",148937505,236
"237",148758771,237
"238",148758771,238
"239",148758771,239
"240",148927154,240
"241",149160257,241
"242",148792380,242
"243",148857074,243
"244",148857074,244
"245",148751534,245
"246",148751534,246
"247",148751534,247
"248",148751534,248
"249",148751534,249
"250",148751534,250
"251",148751534,251
"252",148748505,252
"253",148748505,253
"254",148748505,254
"255",148690034,255
"256",148684826,256
"257",148758878,257
"258",148758878,258
"259",148758878,259
"260",148758878,260
"261",148758878,261
"262",148758878,262
"263",148839712,263
"264",148839712,264
"265",148839712,265
"266",148597781,266
"267",148597781,267
"268",148899656,268
"269",148899656,269
"270",148899656,270
"271",148699824,271
"272",148699824,272
"273",148699824,273
"274",148699824,274
"275",148832616,275
"276",148832616,276
"277",148832616,277
"278",148991588,278
"279",149004568,279
"280",149004568,280
"281",148918482,281
"282",149167313,282
"283",148700769,283
"284",148630890,284
"285",148630890,285
"286",148630890,286
"287",149183006,287
"288",149183006,288
"289",148931509,289
"290",148931509,290
"291",148853376,291
"292",148718522,292
"293",148692733,293
"294",148815668,294
"295",148815668,295
"296",148652986,296
"297",148652986,297
"298",148652986,298
"299",148652986,299
"300",148652986,300
"301",148652986,301
"302",148652986,302
"303",148645660,303
"304",148708199,304
"305",148708199,305
"306",148708199,306
"307",148688686,307
"308",148688686,308
"309",148688686,309
"310",148678173,310
"311",148745950,311
"312",148745950,312
"313",148745950,313
"314",148745950,314
"315",148766607,315
"316",148766607,316
"317",148892755,317
"318",148892755,318
"319",148827210,319
"320",148825396,320
"321",148708214,321
"322",148796889,322
"323",148796889,323
"324",148796889,324
"325",148796889,325
"326",148800208,326
"327",148800208,327
"328",148800208,328
"329",148800208,329
"330",148958877,330
