"","bestCostByT","temperatures"
"1",138962775,68773592,745
"2",138992320,68085856,81755
"3",139273127,67404998,2493745
"4",139067246,66730948,2668808
"5",139526209,66063638,784212
"6",144667924,65403002,3963698
"7",139460800,64748972,3724061
"8",139162122,64101482,6486821
"9",138945505,63460467,8221953
"10",139308308,62825863,1439733
"11",139824525,62197604,5125336
"12",139484887,61575628,4674082
"13",139393576,60959872,1827342
"14",139861219,60350273,4609068
"15",138881856,59746770,7262977
"16",139359294,59149303,0190348
"17",139048892,58557809,9888444
"18",141865013,57972231,888956
"19",143234762,57392509,5700664
"20",139046546,56818584,4743657
"21",138996650,56250398,6296221
"22",139274958,55687894,6433259
"23",138936551,55131015,6968926
"24",140731002,54579705,5399237
"25",139008526,54033908,4845244
"26",139929795,53493569,3996792
"27",139698112,52958633,7056824
"28",139756261,52429047,3686256
"29",139553963,51904756,8949393
"30",140666681,51385709,3259899
"31",139104900,50871852,23273
"32",139407484,50363133,7104027
"33",139144821,49859502,3732987
"34",139364383,49360907,3495657
"35",140812513,48867298,27607
"36",139630924,48378625,2933093
"37",144461517,47894839,0403763
"38",140454727,47415890,6499725
"39",139103244,46941731,7434728
"40",139416092,46472314,426038
"41",139098559,46007591,2817777
"42",139291307,45547515,3689599
"43",139096936,45092040,2152703
"44",139659854,44641119,8131176
"45",139393848,44194708,6149864
"46",139094195,43752761,5288365
"47",139018675,43315233,9135482
"48",142020828,42882081,5744127
"49",142793843,42453260,7586686
"50",138999458,42028728,1510819
"51",139198877,41608440,869571
"52",139606355,41192356,4608753
"53",138949654,40780432,8962666
"54",144632972,40372628,5673039
"55",140672293,39968902,2816309
"56",138963695,39569213,2588146
"57",139181043,39173521,1262264
"58",140238309,38781785,9149642
"59",139656746,38393968,0558145
"60",139662356,38010028,3752564
"61",139135667,37629928,0915038
"62",139574806,37253628,8105888
"63",139188323,36881092,5224829
"64",139092012,36512281,5972581
"65",139624878,36147158,7812855
"66",138914604,35785687,1934726
"67",139432284,35427830,3215379
"68",138953893,35073552,0183225
"69",139112870,34722816,4981393
"70",139508269,34375588,3331579
"71",139064859,34031832,4498263
"72",140752040,33691514,125328
"73",151970462,33354598,9840748
"74",138965167,33021052,994234
"75",140427870,32690842,4642917
"76",142719861,32363934,0396488
"77",138994709,32040294,6992523
"78",142432725,31719891,7522597
"79",139044150,31402692,8347371
"80",140132670,31088665,9063898
"81",140672932,30777779,2473259
"82",139688995,30470001,4548526
"83",139624568,30165301,4403041
"84",139588341,29863648,425901
"85",139182806,29565011,941642
"86",140316042,29269361,8222256
"87",139059239,28976668,2040034
"88",138968605,28686901,5219633
"89",139151618,28400032,5067437
"90",139427223,28116032,1816763
"91",138918295,27834871,8598595
"92",139932770,27556523,1412609
"93",140084345,27280957,9098483
"94",139520418,27008148,3307498
"95",140222861,26738066,8474423
"96",139429661,26470686,1789679
"97",139568281,26205979,3171782
"98",138960639,25943919,5240064
"99",141869411,25684480,3287664
"100",139915387,25427635,5254787
"101",139092657,25173359,1702239
"102",140844769,24921625,5785217
"103",138745359,24672409,3227365
"104",140138061,24425685,2295091
"105",139415870,24181428,377214
"106",145405021,23939614,0934419
"107",139681554,23700217,9525074
"108",139730023,23463215,7729824
"109",139871137,23228583,6152525
"110",141295355,22996297,7791
"111",139320124,22766334,801309
"112",139672826,22538671,4532959
"113",138990782,22313284,738763
"114",140469686,22090151,8913753
"115",142714843,21869250,3724616
"116",140876929,21650557,868737
"117",139045943,21434052,2900496
"118",139666175,21219711,7671491
"119",140196490,21007514,6494776
"120",138955243,20797439,5029828
"121",139478633,20589465,107953
"122",139646131,20383570,4568735
"123",139116579,20179734,7523047
"124",140092031,19977937,4047817
"125",140304599,19778158,0307339
"126",139189445,19580376,4504265
"127",139423777,19384572,6859223
"128",139003703,19190726,959063
"129",139693760,18998819,6894724
"130",139405632,18808831,4925777
"131",141494351,18620743,1776519
"132",139272172,18434535,7458754
"133",141093693,18250190,3884166
"134",139124550,18067688,4845325
"135",139113207,17887011,5996872
"136",139003819,17708141,4836903
"137",138991301,17531060,0688534
"138",139007078,17355749,4681648
"139",139625550,17182191,9734832
"140",139407456,17010370,0537484
"141",140608599,16840266,3532109
"142",139138626,16671863,6896788
"143",140717402,16505145,052782
"144",140647663,16340093,6022542
"145",140677183,16176692,6662316
"146",141057294,16014925,7395693
"147",139093364,15854776,4821736
"148",139410212,15696228,7173519
"149",139876732,15539266,4301784
"150",138985843,15383873,7658766
"151",139062707,15230035,0282178
"152",139029988,15077734,6779356
"153",139366624,14926957,3311563
"154",139674793,14777687,7578447
"155",139089354,14629910,8802663
"156",139216123,14483611,7714636
"157",138984540,14338775,653749
"158",140887334,14195387,8972115
"159",138996328,14053434,0182394
"160",142499315,13912899,678057
"161",138972337,13773770,6812764
"162",140859857,13636032,9744636
"163",139107011,13499672,644719
"164",139015026,13364675,9182718
"165",142372649,13231029,1590891
"166",138892018,13098718,8674982
"167",139080864,12967731,6788232
"168",139571217,12838054,362035
"169",139341897,12709673,8184146
"170",139467729,12582577,0802305
"171",139903078,12456751,3094282
"172",138962986,12332183,7963339
"173",138982307,12208861,9583706
"174",138982035,12086773,3387869
"175",138958333,11965905,605399
"176",139084037,11846246,549345
"177",140158475,11727784,0838515
"178",138944135,11610506,243013
"179",139308036,11494401,1805829
"180",139804790,11379457,1687771
"181",139257170,11265662,5970893
"182",143439502,11153005,9711184
"183",140053916,11041475,9114072
"184",142169450,10931061,1522931
"185",139014947,10821750,5407702
"186",139006695,10713533,0353625
"187",140356306,10606397,7050089
"188",140811348,10500333,7279588
"189",138906701,10395330,3906792
"190",140380047,10291377,0867724
"191",139805385,10188463,3159047
"192",139092318,10086578,6827457
"193",139030362,9985712,89591819
"194",139745618,9885855,76695901
"195",139773806,9786997,20928942
"196",139213549,9689127,23719653
"197",138936551,9592235,96482456
"198",139780354,9496313,60517632
"199",141100159,9401350,46912455
"200",139448951,9307336,96443331
"201",140895191,9214263,59478898
"202",142350690,9122120,95884109
"203",138964847,9030899,74925268
"204",139064371,8940590,75176015
"205",141225792,8851184,84424255
"206",139400255,8762672,99580012
"207",139999861,8675046,26584212
"208",139015521,8588295,8031837
"209",138886347,8502412,84515186
"210",139557972,8417388,71670034
"211",140210012,8333214,82953334
"212",138966422,8249882,681238
"213",139010703,8167383,85442562
"214",139596999,8085710,01588137
"215",139062083,8004852,91572255
"216",140381316,7924804,38656533
"217",138964371,7845556,34269967
"218",139287153,7767100,77927268
"219",139251238,7689429,77147995
"220",138986327,7612535,47376515
"221",138972304,7536410,1190275
"222",139671028,7461046,01783722
"223",138996005,7386435,55765885
"224",139248237,7312571,20208226
"225",139283294,7239445,49006144
"226",139166249,7167051,03516083
"227",139050003,7095380,52480922
"228",139089217,7024426,71956113
"229",139179127,6954182,45236551
"230",138998295,6884640,62784186
"231",139185505,6815794,22156344
"232",139009395,6747636,27934781
"233",139399001,6680159,91655433
"234",139783041,6613358,31738879
"235",138920558,6547224,7342149
