"","bestCostByT","temperatures"
"1",139033881,68773592,745
"2",139812397,68085856,81755
"3",139432484,67404998,2493745
"4",139041328,66730948,2668808
"5",139030450,66063638,784212
"6",139254583,65403002,3963698
"7",139130284,64748972,3724061
"8",139273230,64101482,6486821
"9",138944602,63460467,8221953
"10",146610954,62825863,1439733
"11",139313966,62197604,5125336
"12",139040931,61575628,4674082
"13",140593075,60959872,1827342
"14",139060029,60350273,4609068
"15",139207538,59746770,7262977
"16",138992341,59149303,0190348
"17",139131730,58557809,9888444
"18",140503489,57972231,888956
"19",138976547,57392509,5700664
"20",139482512,56818584,4743657
"21",138942089,56250398,6296221
"22",139763073,55687894,6433259
"23",139889264,55131015,6968926
"24",140868448,54579705,5399237
"25",139056030,54033908,4845244
"26",139670655,53493569,3996792
"27",139109287,52958633,7056824
"28",139272014,52429047,3686256
"29",140366844,51904756,8949393
"30",138944135,51385709,3259899
"31",140184222,50871852,23273
"32",138963435,50363133,7104027
"33",139000116,49859502,3732987
"34",139020446,49360907,3495657
"35",139235327,48867298,27607
"36",138961306,48378625,2933093
"37",139311889,47894839,0403763
"38",138979359,47415890,6499725
"39",139340995,46941731,7434728
"40",139288865,46472314,426038
"41",139163926,46007591,2817777
"42",139022989,45547515,3689599
"43",139359475,45092040,2152703
"44",139312838,44641119,8131176
"45",138940459,44194708,6149864
"46",138663473,43752761,5288365
"47",141248686,43315233,9135482
"48",139440483,42882081,5744127
"49",139758232,42453260,7586686
"50",140161956,42028728,1510819
"51",138941837,41608440,869571
"52",140586752,41192356,4608753
"53",139354647,40780432,8962666
"54",139278075,40372628,5673039
"55",139234539,39968902,2816309
"56",140211863,39569213,2588146
"57",140886614,39173521,1262264
"58",140159783,38781785,9149642
"59",139121661,38393968,0558145
"60",141207429,38010028,3752564
"61",142397629,37629928,0915038
"62",139679282,37253628,8105888
"63",138977232,36881092,5224829
"64",139113453,36512281,5972581
"65",138936551,36147158,7812855
"66",139019173,35785687,1934726
"67",139065644,35427830,3215379
"68",139143794,35073552,0183225
"69",139841987,34722816,4981393
"70",139165843,34375588,3331579
"71",139102245,34031832,4498263
"72",139411922,33691514,125328
"73",139291764,33354598,9840748
"74",139678332,33021052,994234
"75",140085838,32690842,4642917
"76",139106736,32363934,0396488
"77",138970504,32040294,6992523
"78",140272562,31719891,7522597
"79",139465981,31402692,8347371
"80",139493306,31088665,9063898
"81",140503065,30777779,2473259
"82",139876623,30470001,4548526
"83",139018231,30165301,4403041
"84",140415531,29863648,425901
"85",141061980,29565011,941642
"86",139197535,29269361,8222256
"87",143264089,28976668,2040034
"88",139567654,28686901,5219633
"89",140752887,28400032,5067437
"90",140586490,28116032,1816763
"91",139530346,27834871,8598595
"92",140730840,27556523,1412609
"93",138991475,27280957,9098483
"94",139033898,27008148,3307498
"95",142032137,26738066,8474423
"96",140932826,26470686,1789679
"97",138633529,26205979,3171782
"98",138507468,25943919,5240064
"99",139647396,25684480,3287664
"100",139565648,25427635,5254787
"101",139355737,25173359,1702239
"102",139445665,24921625,5785217
"103",141560987,24672409,3227365
"104",140120112,24425685,2295091
"105",139453793,24181428,377214
"106",138861244,23939614,0934419
"107",139930761,23700217,9525074
"108",139492698,23463215,7729824
"109",141444292,23228583,6152525
"110",138956624,22996297,7791
"111",140839079,22766334,801309
"112",139564020,22538671,4532959
"113",139271086,22313284,738763
"114",139544549,22090151,8913753
"115",138989040,21869250,3724616
"116",138823804,21650557,868737
"117",139689733,21434052,2900496
"118",140363809,21219711,7671491
"119",138651548,21007514,6494776
"120",139077668,20797439,5029828
"121",139451153,20589465,107953
"122",139206170,20383570,4568735
"123",142099900,20179734,7523047
"124",139927390,19977937,4047817
"125",140923627,19778158,0307339
"126",139204585,19580376,4504265
"127",139080773,19384572,6859223
"128",139310581,19190726,959063
"129",142140131,18998819,6894724
"130",139243261,18808831,4925777
"131",139442991,18620743,1776519
"132",139029860,18434535,7458754
"133",140806482,18250190,3884166
"134",139053987,18067688,4845325
"135",140208941,17887011,5996872
"136",138944519,17708141,4836903
"137",141191412,17531060,0688534
"138",140807603,17355749,4681648
"139",139074216,17182191,9734832
"140",140827948,17010370,0537484
"141",139181993,16840266,3532109
"142",141297367,16671863,6896788
"143",139998980,16505145,052782
"144",140309341,16340093,6022542
"145",139307113,16176692,6662316
"146",142102985,16014925,7395693
"147",139045366,15854776,4821736
"148",139145702,15696228,7173519
"149",139020647,15539266,4301784
"150",139620804,15383873,7658766
"151",141441852,15230035,0282178
"152",139334615,15077734,6779356
"153",139003053,14926957,3311563
"154",141426306,14777687,7578447
"155",139255334,14629910,8802663
"156",139765201,14483611,7714636
"157",139200534,14338775,653749
"158",141780782,14195387,8972115
"159",138955020,14053434,0182394
"160",140337047,13912899,678057
"161",139214936,13773770,6812764
"162",141671208,13636032,9744636
"163",139007675,13499672,644719
"164",139153703,13364675,9182718
"165",139849050,13231029,1590891
"166",139050465,13098718,8674982
"167",139441499,12967731,6788232
"168",139208041,12838054,362035
"169",140736123,12709673,8184146
"170",138641468,12582577,0802305
"171",139285658,12456751,3094282
"172",139060236,12332183,7963339
"173",139064703,12208861,9583706
"174",139145777,12086773,3387869
"175",139543047,11965905,605399
"176",138954137,11846246,549345
"177",139835722,11727784,0838515
"178",138396897,11610506,243013
"179",139545920,11494401,1805829
"180",138926626,11379457,1687771
"181",139617201,11265662,5970893
"182",139372042,11153005,9711184
"183",139008063,11041475,9114072
"184",139148019,10931061,1522931
"185",138976943,10821750,5407702
"186",138980824,10713533,0353625
"187",139648804,10606397,7050089
"188",140557092,10500333,7279588
"189",145494256,10395330,3906792
"190",139696571,10291377,0867724
"191",139206072,10188463,3159047
"192",141944792,10086578,6827457
"193",139578149,9985712,89591819
"194",138731445,9885855,76695901
"195",139559066,9786997,20928942
"196",139088649,9689127,23719653
"197",138944087,9592235,96482456
"198",139712960,9496313,60517632
"199",141600055,9401350,46912455
