"","bestCostByT","temperatures"
"1",149084309,950000
"2",149242688,902500
"3",149169814,857375
"4",147756254,814506,25
"5",149259974,773780,9375
"6",147945587,735091,890625
"7",148719002,698337,29609375
"8",149442803,663420,431289062
"9",149478642,630249,409724609
"10",148874151,598736,939238379
"11",145769219,568800,09227646
"12",145769219,540360,087662637
"13",145769219,513342,083279505
"14",145769219,487674,97911553
"15",145769219,463291,230159753
"16",145769219,440126,668651765
"17",145769219,418120,335219177
"18",145769219,397214,318458218
"19",145769219,377353,602535307
"20",145769219,358485,922408542
"21",145769219,340561,626288115
"22",145769219,323533,544973709
"23",145769219,307356,867725024
"24",145769219,291989,024338772
"25",145769219,277389,573121834
"26",145769219,263520,094465742
"27",145769219,250344,089742455
"28",145769219,237826,885255332
"29",145769219,225935,540992566
"30",145769219,214638,763942937
"31",145769219,203906,82574579
"32",145769219,193711,484458501
"33",145769219,184025,910235576
"34",145769219,174824,614723797
"35",145769219,166083,383987607
"36",145769219,157779,214788227
"37",145769219,149890,254048815
"38",145769219,142395,741346375
"39",145769219,135275,954279056
"40",145769219,128512,156565103
"41",145769219,122086,548736848
"42",145769219,115982,221300006
"43",145769219,110183,110235005
"44",145769219,104673,954723255
"45",145769219,99440,2569870922
