"","bestCostByT","temperatures"
"1",196722483,9e+05
"2",197525251,810000
"3",196569565,729000
"4",197105770,656100
"5",196626500,590490
"6",196000825,531441
"7",196605512,478296,9
"8",196577256,430467,21
"9",196654869,387420,489
"10",196690902,348678,4401
"11",196744220,313810,59609
"12",196739058,282429,536481
"13",196943740,254186,5828329
"14",196599799,228767,92454961
"15",195934437,205891,132094649
"16",195934437,185302,018885184
"17",196089237,166771,816996666
"18",196089237,150094,635296999
"19",196622488,135085,171767299
"20",196252787,121576,654590569
"21",196252787,109418,989131512
"22",196252787,98477,0902183612
