"","bestCostByT","temperatures"
"1",196753986,950000
"2",196820453,902500
"3",197170655,857375
"4",198183682,814506,25
"5",196948752,773780,9375
"6",196615476,735091,890625
"7",196578346,698337,29609375
"8",197372060,663420,431289062
"9",196909284,630249,409724609
"10",196718279,598736,939238379
"11",196618621,568800,09227646
"12",197696060,540360,087662637
"13",196863720,513342,083279505
"14",196612128,487674,97911553
"15",197245693,463291,230159753
"16",196634620,440126,668651765
"17",195265265,418120,335219177
"18",195265265,397214,318458218
"19",196731859,377353,602535307
"20",196783234,358485,922408542
"21",196602631,340561,626288115
"22",196617593,323533,544973709
"23",196962047,307356,867725024
"24",196586610,291989,024338772
"25",196296732,277389,573121834
"26",196639723,263520,094465742
"27",196657792,250344,089742455
"28",196588485,237826,885255332
"29",196668745,225935,540992566
"30",196614649,214638,763942937
"31",196885965,203906,82574579
"32",195817702,193711,484458501
"33",195583114,184025,910235576
"34",195583114,174824,614723797
"35",195583114,166083,383987607
"36",195583114,157779,214788227
"37",195583114,149890,254048815
"38",195583114,142395,741346375
"39",194625428,135275,954279056
"40",194625428,128512,156565103
"41",194625428,122086,548736848
"42",194625428,115982,221300006
"43",194625428,110183,110235005
"44",194625428,104673,954723255
"45",194625428,99440,2569870922
