"","bestCostByT","temperatures"
"1",138998711,62521447,95
"2",139670879,56269303,155
"3",139041487,50642372,8395
"4",140304422,45578135,55555
"5",139444670,41020321,999995
"6",140303498,36918289,7999955
"7",139508740,33226460,819996
"8",140196044,29903814,7379964
"9",139047939,26913433,2641967
"10",143334081,24222089,9377771
"11",138991229,21799880,9439994
"12",140100771,19619892,8495994
"13",142216604,17657903,5646395
"14",139606789,15892113,2081755
"15",139436415,14302901,887358
"16",139102312,12872611,6986222
"17",139068508,11585350,52876
"18",140230410,10426815,475884
"19",138736158,9384133,92829557
"20",138975744,8445720,53546601
"21",139765507,7601148,48191941
"22",139017314,6841033,63372747
"23",139394852,6156930,27035472
"24",139059039,5541237,24331925
"25",139404897,4987113,51898733
"26",139039143,4488402,16708859
"27",139055994,4039561,95037973
"28",140098804,3635605,75534176
"29",139145995,3272045,17980758
"30",139907693,2944840,66182683
"31",139353831,2650356,59564414
"32",138957901,2385320,93607973
"33",138993591,2146788,84247176
"34",138969495,1932109,95822458
"35",139313728,1738898,96240212
"36",139043599,1565009,06616191
"37",139632389,1408508,15954572
"38",139011199,1267657,34359115
"39",139081592,1140891,60923203
"40",140186716,1026802,44830883
"41",138800019,924122,203477947
"42",139063278,831709,983130152
"43",140046301,748538,984817137
"44",139188761,673685,086335423
"45",139388621,606316,577701881
"46",139629514,545684,919931693
"47",139066095,491116,427938524
"48",138947696,442004,785144671
"49",138196284,397804,306630204
"50",138648181,358023,875967184
"51",139094670,322221,488370465
"52",139505871,289999,339533419
"53",139160721,260999,405580077
"54",139268436,234899,465022069
"55",139221828,211409,518519862
"56",139011016,190268,566667876
"57",139002975,171241,710001088
"58",139146955,154117,53900098
"59",138946407,138705,785100882
"60",138954439,124835,206590793
"61",138954439,112351,685931714
"62",138852410,101116,517338543
"63",138978527,91004,8656046884
"64",138946237,81904,3790442196
"65",138953597,73713,9411397977
"66",138951743,66342,5470258179
"67",138951743,59708,2923232361
"68",138951743,53737,4630909125
"69",138999839,48363,7167818212
"70",139047427,43527,3451036391
"71",139164753,39174,6105932752
"72",138948596,35257,1495339477
"73",138948596,31731,4345805529
"74",138939109,28558,2911224976
"75",138939109,25702,4620102479
"76",138935575,23132,2158092231
"77",138944551,20818,9942283008
"78",138944551,18737,0948054707
"79",138944551,16863,3853249236
"80",138966703,15177,0467924313
"81",138966703,13659,3421131881
"82",138596758,12293,4079018693
"83",138596758,11064,0671116824
"84",138596758,9957,66040051415
"85",138596758,8961,89436046274
"86",138596758,8065,70492441646
"87",138596758,7259,13443197482
"88",138596758,6533,22098877734
"89",138596758,5879,8988898996
"90",138596758,5291,90900090964
"91",138596758,4762,71810081868
"92",138596758,4286,44629073681
"93",138583966,3857,80166166313
"94",138583966,3472,02149549682
"95",138583966,3124,81934594714
"96",138583966,2812,33741135242
"97",138583966,2531,10367021718
"98",138583966,2277,99330319546
"99",138583966,2050,19397287592
"100",138583966,1845,17457558832
"101",138583966,1660,65711802949
"102",138583966,1494,59140622654
"103",138583966,1345,13226560389
"104",138583966,1210,6190390435
"105",138583966,1089,55713513915
"106",138583966,980,601421625234
