"","bestCostByT","temperatures"
"1",2526137891,9e+05
"2",2526137891,810000
"3",2526137891,729000
"4",2526137891,656100
"5",2526137891,590490
"6",2526137891,531441
"7",2526137891,478296,9
"8",2526137891,430467,21
"9",2526137891,387420,489
"10",2526137891,348678,4401
"11",2526137891,313810,59609
"12",2526137891,282429,536481
"13",2526137891,254186,5828329
"14",2526137891,228767,92454961
"15",2526137891,205891,132094649
"16",2526137891,185302,018885184
"17",2526137891,166771,816996666
"18",2526137891,150094,635296999
"19",2526137891,135085,171767299
"20",2526137891,121576,654590569
"21",2526137891,109418,989131512
"22",2526137891,98477,0902183612
