"","bestCostByT","temperatures"
"1",140952988,62521447,95
"2",139003160,56269303,155
"3",139107468,50642372,8395
"4",139868332,45578135,55555
"5",139486612,41020321,999995
"6",139065161,36918289,7999955
"7",139270244,33226460,819996
"8",139187292,29903814,7379964
"9",139217845,26913433,2641967
"10",138995431,24222089,9377771
"11",138945372,21799880,9439994
"12",139374951,19619892,8495994
"13",139091947,17657903,5646395
"14",139059182,15892113,2081755
"15",139165800,14302901,887358
"16",140819218,12872611,6986222
"17",139018042,11585350,52876
"18",140056572,10426815,475884
"19",139928965,9384133,92829557
"20",139022734,8445720,53546601
"21",138790523,7601148,48191941
"22",139172392,6841033,63372747
"23",142699563,6156930,27035472
"24",138991706,5541237,24331925
"25",138950465,4987113,51898733
"26",139419614,4488402,16708859
"27",138941837,4039561,95037973
"28",139022770,3635605,75534176
"29",139247997,3272045,17980758
"30",140526737,2944840,66182683
"31",138967882,2650356,59564414
"32",138966130,2385320,93607973
"33",139419857,2146788,84247176
"34",140240933,1932109,95822458
"35",139893605,1738898,96240212
"36",140319682,1565009,06616191
"37",139508789,1408508,15954572
"38",139074427,1267657,34359115
"39",139336751,1140891,60923203
"40",140573770,1026802,44830883
"41",140030246,924122,203477947
"42",140288567,831709,983130152
"43",139080897,748538,984817137
"44",139045610,673685,086335423
"45",138978035,606316,577701881
"46",139117069,545684,919931693
"47",139102222,491116,427938524
"48",139574747,442004,785144671
"49",138524320,397804,306630204
"50",138524320,358023,875967184
"51",139017245,322221,488370465
"52",138941837,289999,339533419
"53",138999546,260999,405580077
"54",138510059,234899,465022069
"55",139248362,211409,518519862
"56",138954404,190268,566667876
"57",139264451,171241,710001088
"58",138378806,154117,53900098
"59",137945637,138705,785100882
"60",137945637,124835,206590793
"61",137945637,112351,685931714
"62",137945637,101116,517338543
"63",137945637,91004,8656046884
"64",137945637,81904,3790442196
"65",137945637,73713,9411397977
"66",137945637,66342,5470258179
"67",137945637,59708,2923232361
"68",137945637,53737,4630909125
"69",137945637,48363,7167818212
"70",137945637,43527,3451036391
"71",137945637,39174,6105932752
"72",137945637,35257,1495339477
"73",137945637,31731,4345805529
"74",137945637,28558,2911224976
"75",137945637,25702,4620102479
"76",137945637,23132,2158092231
"77",137945637,20818,9942283008
"78",137945637,18737,0948054707
"79",137945637,16863,3853249236
"80",137945637,15177,0467924313
"81",137945637,13659,3421131881
"82",137945637,12293,4079018693
"83",137945637,11064,0671116824
"84",137945637,9957,66040051415
