"","bestCostByT","temperatures"
"1",140997857,62521447,95
"2",140239164,56269303,155
"3",141214556,50642372,8395
"4",139135741,45578135,55555
"5",139380329,41020321,999995
"6",139403427,36918289,7999955
"7",139713426,33226460,819996
"8",138971918,29903814,7379964
"9",138751006,26913433,2641967
"10",139399476,24222089,9377771
"11",139157612,21799880,9439994
"12",138989835,19619892,8495994
"13",139266138,17657903,5646395
"14",139086732,15892113,2081755
"15",139606583,14302901,887358
"16",139033211,12872611,6986222
"17",138996791,11585350,52876
"18",139033328,10426815,475884
"19",139304698,9384133,92829557
"20",139116281,8445720,53546601
"21",139436396,7601148,48191941
"22",138966295,6841033,63372747
"23",139335344,6156930,27035472
"24",139028719,5541237,24331925
"25",141340382,4987113,51898733
"26",140988243,4488402,16708859
"27",139116319,4039561,95037973
"28",139354729,3635605,75534176
"29",139208997,3272045,17980758
"30",139834323,2944840,66182683
"31",140980677,2650356,59564414
"32",138774569,2385320,93607973
"33",139045989,2146788,84247176
"34",139838928,1932109,95822458
"35",140025705,1738898,96240212
"36",139448580,1565009,06616191
"37",140486161,1408508,15954572
"38",139677011,1267657,34359115
"39",138998359,1140891,60923203
"40",139634421,1026802,44830883
"41",138958867,924122,203477947
"42",139474059,831709,983130152
"43",138998175,748538,984817137
"44",139191427,673685,086335423
"45",139393973,606316,577701881
"46",139433047,545684,919931693
"47",139148626,491116,427938524
"48",138947123,442004,785144671
"49",138960859,397804,306630204
"50",139083930,358023,875967184
"51",139196681,322221,488370465
"52",139075335,289999,339533419
"53",138940695,260999,405580077
"54",138736083,234899,465022069
"55",138491542,211409,518519862
"56",138491542,190268,566667876
"57",138491542,171241,710001088
"58",138491542,154117,53900098
"59",138491542,138705,785100882
"60",138491542,124835,206590793
"61",138491542,112351,685931714
"62",138234063,101116,517338543
"63",138234063,91004,8656046884
"64",138234063,81904,3790442196
"65",138234063,73713,9411397977
"66",138234063,66342,5470258179
"67",138234063,59708,2923232361
"68",138234063,53737,4630909125
"69",138234063,48363,7167818212
"70",138234063,43527,3451036391
"71",138234063,39174,6105932752
"72",138234063,35257,1495339477
"73",138234063,31731,4345805529
"74",138234063,28558,2911224976
"75",138234063,25702,4620102479
"76",138234063,23132,2158092231
"77",138234063,20818,9942283008
"78",138234063,18737,0948054707
"79",138234063,16863,3853249236
"80",138234063,15177,0467924313
"81",138234063,13659,3421131881
"82",138234063,12293,4079018693
"83",138234063,11064,0671116824
"84",138234063,9957,66040051415
"85",138234063,8961,89436046274
"86",138234063,8065,70492441646
"87",138234063,7259,13443197482
"88",138234063,6533,22098877734
"89",138234063,5879,8988898996
"90",138234063,5291,90900090964
"91",138234063,4762,71810081868
"92",138234063,4286,44629073681
"93",138234063,3857,80166166313
"94",138234063,3472,02149549682
"95",138234063,3124,81934594714
"96",138217750,2812,33741135242
"97",138217750,2531,10367021718
"98",138217750,2277,99330319546
"99",138217750,2050,19397287592
"100",138217750,1845,17457558832
"101",138217750,1660,65711802949
"102",138217750,1494,59140622654
"103",138217750,1345,13226560389
"104",138217750,1210,6190390435
"105",138217750,1089,55713513915
"106",138217750,980,601421625234
