"","bestCostByT","temperatures"
"1",139993896,68773592,745
"2",139211307,68085856,81755
"3",139063932,67404998,2493745
"4",144667739,66730948,2668808
"5",140736472,66063638,784212
"6",139286411,65403002,3963698
"7",140292643,64748972,3724061
"8",139495462,64101482,6486821
"9",139089821,63460467,8221953
"10",138975077,62825863,1439733
"11",139388934,62197604,5125336
"12",140246938,61575628,4674082
"13",139928782,60959872,1827342
"14",138974252,60350273,4609068
"15",139091916,59746770,7262977
"16",138937269,59149303,0190348
"17",139025600,58557809,9888444
"18",140211131,57972231,888956
"19",139701084,57392509,5700664
"20",139136775,56818584,4743657
"21",138993822,56250398,6296221
"22",139340294,55687894,6433259
"23",141096369,55131015,6968926
"24",138977441,54579705,5399237
"25",141613903,54033908,4845244
"26",139103957,53493569,3996792
"27",140213682,52958633,7056824
"28",139328177,52429047,3686256
"29",140500891,51904756,8949393
"30",140248351,51385709,3259899
"31",139825404,50871852,23273
"32",138993744,50363133,7104027
"33",139172606,49859502,3732987
"34",138828148,49360907,3495657
"35",139726199,48867298,27607
"36",139417846,48378625,2933093
"37",141764168,47894839,0403763
"38",138915407,47415890,6499725
"39",138856727,46941731,7434728
"40",140536628,46472314,426038
"41",138552529,46007591,2817777
"42",139389661,45547515,3689599
"43",138984735,45092040,2152703
"44",139080997,44641119,8131176
"45",140556980,44194708,6149864
"46",139514996,43752761,5288365
"47",138973588,43315233,9135482
"48",139174557,42882081,5744127
"49",140976681,42453260,7586686
"50",138943031,42028728,1510819
"51",139505622,41608440,869571
"52",138960034,41192356,4608753
"53",144037126,40780432,8962666
"54",139252062,40372628,5673039
"55",139065076,39968902,2816309
"56",139252681,39569213,2588146
"57",139432409,39173521,1262264
"58",139715988,38781785,9149642
"59",139188038,38393968,0558145
"60",139032388,38010028,3752564
"61",139603418,37629928,0915038
"62",139437612,37253628,8105888
"63",139066757,36881092,5224829
"64",139736921,36512281,5972581
"65",138925979,36147158,7812855
"66",139152754,35785687,1934726
"67",139085621,35427830,3215379
"68",140983852,35073552,0183225
"69",139376696,34722816,4981393
"70",139047076,34375588,3331579
"71",140328611,34031832,4498263
"72",139002631,33691514,125328
"73",139477053,33354598,9840748
"74",140748496,33021052,994234
"75",138982919,32690842,4642917
"76",141238565,32363934,0396488
"77",139018090,32040294,6992523
"78",139165621,31719891,7522597
"79",139040992,31402692,8347371
"80",139254831,31088665,9063898
"81",139682854,30777779,2473259
"82",139470387,30470001,4548526
"83",140242667,30165301,4403041
"84",140399065,29863648,425901
"85",142918698,29565011,941642
"86",139188920,29269361,8222256
"87",139587401,28976668,2040034
"88",139473793,28686901,5219633
"89",138977658,28400032,5067437
"90",138956113,28116032,1816763
"91",142679003,27834871,8598595
"92",138948266,27556523,1412609
"93",139445626,27280957,9098483
"94",139016147,27008148,3307498
"95",139248603,26738066,8474423
"96",139414522,26470686,1789679
"97",139368636,26205979,3171782
"98",140343308,25943919,5240064
"99",139487890,25684480,3287664
"100",142424850,25427635,5254787
"101",140804739,25173359,1702239
"102",139415672,24921625,5785217
"103",139043012,24672409,3227365
"104",143492388,24425685,2295091
"105",139546728,24181428,377214
"106",138809291,23939614,0934419
"107",139582927,23700217,9525074
"108",139092682,23463215,7729824
"109",140620341,23228583,6152525
"110",139434027,22996297,7791
"111",139328919,22766334,801309
"112",139017684,22538671,4532959
"113",138932727,22313284,738763
"114",139343589,22090151,8913753
"115",139538983,21869250,3724616
"116",139154656,21650557,868737
"117",139073481,21434052,2900496
"118",139012182,21219711,7671491
"119",139595315,21007514,6494776
"120",138950123,20797439,5029828
"121",139984368,20589465,107953
"122",139773504,20383570,4568735
"123",140557029,20179734,7523047
"124",139010296,19977937,4047817
"125",139118508,19778158,0307339
"126",139399350,19580376,4504265
"127",140093441,19384572,6859223
"128",138956124,19190726,959063
"129",142851533,18998819,6894724
"130",139013493,18808831,4925777
"131",141407153,18620743,1776519
"132",138969890,18434535,7458754
"133",138984969,18250190,3884166
"134",139437132,18067688,4845325
"135",140004879,17887011,5996872
"136",139158591,17708141,4836903
"137",138937029,17531060,0688534
"138",139674738,17355749,4681648
"139",139244269,17182191,9734832
"140",139712712,17010370,0537484
"141",139738846,16840266,3532109
"142",139322990,16671863,6896788
"143",139180968,16505145,052782
"144",139299359,16340093,6022542
"145",142039216,16176692,6662316
"146",138959397,16014925,7395693
"147",139196726,15854776,4821736
"148",139728221,15696228,7173519
"149",139055126,15539266,4301784
"150",142553676,15383873,7658766
"151",138857787,15230035,0282178
"152",139314164,15077734,6779356
"153",138991753,14926957,3311563
"154",139135657,14777687,7578447
"155",139045800,14629910,8802663
"156",140538324,14483611,7714636
"157",139996031,14338775,653749
"158",139488690,14195387,8972115
"159",138946407,14053434,0182394
"160",139281347,13912899,678057
"161",139072460,13773770,6812764
"162",138975335,13636032,9744636
"163",139453472,13499672,644719
"164",139855036,13364675,9182718
"165",141221366,13231029,1590891
"166",139400822,13098718,8674982
"167",139281059,12967731,6788232
"168",139023809,12838054,362035
"169",139040831,12709673,8184146
"170",140231130,12582577,0802305
"171",139009904,12456751,3094282
"172",139068942,12332183,7963339
"173",140942727,12208861,9583706
"174",139246197,12086773,3387869
"175",138906701,11965905,605399
"176",139526353,11846246,549345
"177",140296485,11727784,0838515
"178",139528563,11610506,243013
"179",138948911,11494401,1805829
"180",139486379,11379457,1687771
"181",140427722,11265662,5970893
"182",140782077,11153005,9711184
"183",139321143,11041475,9114072
"184",139303218,10931061,1522931
"185",139138447,10821750,5407702
"186",140758110,10713533,0353625
"187",138877682,10606397,7050089
"188",138946593,10500333,7279588
"189",139462152,10395330,3906792
"190",139657990,10291377,0867724
"191",139268108,10188463,3159047
"192",139268856,10086578,6827457
"193",139282956,9985712,89591819
"194",139253071,9885855,76695901
"195",139296389,9786997,20928942
"196",139027921,9689127,23719653
"197",139506619,9592235,96482456
"198",142520740,9496313,60517632
"199",139781333,9401350,46912455
