"","bestCostByT","temperatures"
"1",194767428,9e+05
"2",189629127,810000
"3",189629127,729000
"4",189629127,656100
"5",189629127,590490
"6",189629127,531441
"7",189629127,478296,9
"8",189629127,430467,21
"9",189629127,387420,489
"10",189629127,348678,4401
"11",189629127,313810,59609
"12",189629127,282429,536481
"13",189629127,254186,5828329
"14",189629127,228767,92454961
"15",189629127,205891,132094649
"16",189629127,185302,018885184
"17",189629127,166771,816996666
"18",189629127,150094,635296999
"19",189629127,135085,171767299
"20",189629127,121576,654590569
"21",189629127,109418,989131512
"22",189629127,98477,0902183612
