"","costs","x"
"1",2572055650,1
"2",2605676350,2
"3",2716681439,3
"4",2572055650,4
"5",2640393831,5
"6",2572055650,6
"7",2572055650,7
"8",2637144884,8
"9",2639904221,9
"10",2976081314,10
"11",2632343570,11
"12",2169801828,12
"13",2609812077,13
"14",2492241654,14
"15",2572055650,15
"16",2572055650,16
"17",2572055650,17
"18",2572055650,18
"19",2572055650,19
"20",2574000762,20
"21",2572055650,21
"22",2572055650,22
"23",2572055650,23
"24",2572055650,24
"25",2572055650,25
"26",2572055650,26
"27",2572055650,27
"28",2567867402,28
"29",2572055650,29
"30",2572055650,30
"31",2572055650,31
"32",2576837791,32
"33",2572055650,33
"34",3109707790,34
"35",2732019273,35
"36",2732063462,36
"37",2626012292,37
"38",2581047525,38
"39",2572055650,39
"40",2680157239,40
"41",2805525094,41
"42",2572055650,42
"43",2572055650,43
"44",2572055650,44
"45",2572055650,45
"46",2572055650,46
"47",2686239885,47
"48",2686239885,48
"49",2689275809,49
"50",2673168283,50
"51",2572055650,51
"52",2572055650,52
"53",2572055650,53
"54",2702334754,54
"55",2572055650,55
"56",2583980562,56
"57",2663440677,57
"58",2572055650,58
"59",2572397642,59
"60",2748069777,60
"61",2572055650,61
"62",2572055650,62
"63",2617821152,63
"64",2572055650,64
"65",2587487376,65
"66",2572055650,66
"67",2615419512,67
"68",2572055650,68
"69",2644909951,69
"70",2562740742,70
"71",2906034410,71
"72",2572055650,72
"73",2868981011,73
"74",2967620088,74
"75",2677187812,75
"76",2847851689,76
"77",2724105707,77
"78",2568804491,78
"79",2572055650,79
"80",2572055650,80
"81",2572055650,81
"82",2703855685,82
"83",2558103686,83
"84",2619010617,84
"85",2619010617,85
"86",2557802670,86
"87",2572055650,87
"88",2572055650,88
"89",2586366536,89
"90",2572055650,90
"91",2572055650,91
"92",2572055650,92
"93",2467501209,93
"94",2597111562,94
"95",2749414790,95
"96",2644137954,96
"97",2578632284,97
"98",2572055650,98
"99",2569391331,99
"100",2583113897,100
"101",2736131126,101
"102",2572055650,102
"103",2568679064,103
"104",2583790670,104
"105",2596022745,105
"106",2587704009,106
"107",2628424027,107
"108",2628424027,108
"109",2622879682,109
"110",2880905776,110
"111",2627002507,111
"112",2814423880,112
"113",2718140973,113
"114",2671607881,114
"115",3143855594,115
"116",2839289290,116
"117",2572359222,117
"118",2572055650,118
"119",2572055650,119
"120",2605904430,120
"121",2717476903,121
"122",2572197598,122
"123",2572055650,123
"124",2572055650,124
"125",2572055650,125
"126",2577043650,126
"127",2572055650,127
"128",2584601245,128
"129",2584601245,129
"130",2572055650,130
"131",2595095004,131
"132",2572055650,132
"133",2572055650,133
"134",2572435389,134
"135",2572055650,135
"136",2572055650,136
"137",2593608157,137
"138",2593608157,138
"139",2572055650,139
"140",2572055650,140
"141",2684069669,141
"142",2574236477,142
"143",2611123098,143
"144",3034518225,144
"145",2651435624,145
"146",2583093928,146
"147",2572055650,147
"148",2809823522,148
"149",2572055650,149
"150",2572055650,150
"151",2578292700,151
"152",2572055650,152
"153",2572055650,153
"154",2572055650,154
"155",2572055650,155
"156",2581288354,156
"157",2580690275,157
"158",2614320425,158
"159",2572055650,159
"160",2572055650,160
"161",2572055650,161
"162",2572055650,162
"163",2572055650,163
"164",2721986055,164
"165",2572055650,165
"166",2578852312,166
"167",2572055650,167
"168",2638350359,168
"169",2576375162,169
"170",2585883640,170
"171",2576317476,171
"172",2617586565,172
"173",2145874567,173
"174",2572286862,174
"175",2640472312,175
"176",2668221363,176
"177",2711705637,177
"178",2572055650,178
"179",2572055650,179
"180",2572055650,180
"181",2572055650,181
"182",2572055650,182
"183",2572055650,183
"184",2572055650,184
"185",2776082571,185
"186",2572055650,186
"187",2572055650,187
"188",2628682833,188
"189",2575733648,189
"190",2572055650,190
"191",2739160760,191
"192",2600272608,192
"193",2539586500,193
"194",2572055650,194
"195",2572055650,195
"196",2576392171,196
"197",2740306476,197
"198",2572055650,198
"199",2575742974,199
"200",2603391181,200
"201",2572055650,201
"202",2572055650,202
"203",2591695719,203
"204",2613614929,204
"205",2694814933,205
"206",2564475232,206
"207",2572055650,207
"208",2572055650,208
"209",2715722827,209
"210",2572055650,210
"211",2572055650,211
"212",2572055650,212
"213",2572055650,213
"214",2571334933,214
"215",2709411137,215
"216",2572055650,216
"217",2572055650,217
"218",2572055650,218
"219",2572055650,219
"220",2572055650,220
"221",2726642683,221
"222",2572055650,222
"223",2572055650,223
"224",2669479326,224
"225",2596455545,225
"226",2572055650,226
"227",2572055650,227
"228",2572055650,228
"229",2806050087,229
"230",2572055650,230
"231",2633549408,231
"232",2572397009,232
"233",3055233108,233
"234",2633331900,234
"235",2683763981,235
"236",2572055650,236
"237",2572055650,237
"238",2641301143,238
"239",2587649057,239
"240",2572055650,240
"241",2572055650,241
"242",2572055650,242
"243",2572055650,243
"244",2572055650,244
"245",2124186472,245
"246",2644711159,246
"247",2574320556,247
"248",2572055650,248
"249",2572055650,249
"250",2567909599,250
"251",2643680717,251
"252",2697917278,252
"253",2572055650,253
"254",2591228057,254
"255",2572055650,255
"256",2572055650,256
"257",2862772987,257
"258",2572055650,258
"259",2572055650,259
"260",2572055650,260
"261",2590485965,261
"262",2572055650,262
"263",2572055650,263
"264",2572055650,264
"265",2628501091,265
"266",2730370533,266
"267",2572055650,267
"268",2572055650,268
"269",2572055650,269
"270",2572055650,270
"271",2572055650,271
"272",2572055650,272
"273",2677896563,273
"274",2573520748,274
"275",2668695478,275
"276",2572055650,276
"277",2699897799,277
"278",2572055650,278
"279",2597162029,279
"280",2572055650,280
"281",2572055650,281
"282",2572055650,282
"283",2572055650,283
"284",2572055650,284
"285",2572055650,285
"286",2590344357,286
"287",2816349160,287
"288",2572055650,288
"289",2641757309,289
"290",2572055650,290
"291",2604799500,291
"292",2604799500,292
"293",2572055650,293
"294",2572055650,294
"295",2747471860,295
"296",2572055650,296
"297",2585015293,297
"298",2574469145,298
"299",2574469145,299
"300",2572055650,300
"301",2620513471,301
"302",2637210953,302
"303",2637210953,303
"304",2725014267,304
"305",2900040018,305
"306",2572055650,306
"307",2714984430,307
"308",2572055650,308
"309",2590367611,309
"310",2581690095,310
"311",2570893701,311
"312",2572055650,312
"313",2664236210,313
"314",2709346681,314
"315",2581201300,315
"316",2574147967,316
"317",2572055650,317
"318",2572055650,318
"319",2673644491,319
"320",2579793134,320
"321",2670783081,321
"322",2572055650,322
"323",2572055650,323
"324",2572055650,324
"325",2572055650,325
"326",2572055650,326
"327",2572055650,327
"328",2572055650,328
"329",2572055650,329
"330",2572055650,330
"331",2611512613,331
"332",2573062841,332
"333",2572055650,333
"334",2553700493,334
"335",2572055650,335
"336",2572055650,336
"337",2572055650,337
"338",2655287196,338
"339",2572055650,339
"340",2584498699,340
"341",2572055650,341
"342",2786305382,342
"343",2572055650,343
"344",2572055650,344
"345",2572055650,345
"346",2716731003,346
"347",2328460540,347
"348",2604749164,348
"349",2572055650,349
"350",2572055650,350
"351",2564678857,351
"352",2572055650,352
"353",2572055650,353
"354",2572055650,354
"355",2804600807,355
"356",2580885978,356
"357",2580885978,357
"358",2572055650,358
"359",2572055650,359
"360",2572055650,360
"361",2572055650,361
"362",2572055650,362
"363",2572055650,363
"364",2572055650,364
"365",2594751956,365
"366",2567333680,366
"367",2572055650,367
"368",2572055650,368
"369",2545767511,369
"370",2545767511,370
"371",2584539868,371
"372",2548121156,372
"373",2572055650,373
"374",2572055650,374
"375",2572055650,375
"376",2572055650,376
"377",2660666607,377
"378",2572055650,378
"379",2572055650,379
"380",2572055650,380
