"","bestCostByT","temperatures"
"1",138922481,65994861,725
"2",140425126,62695118,63875
"3",139006956,59560362,7068125
"4",140068787,56582344,5714719
"5",139899352,53753227,3428983
"6",140456171,51065565,9757534
"7",140073444,48512287,6769657
"8",138904034,46086673,2931174
"9",139314924,43782339,6284615
"10",139071856,41593222,6470384
"11",138955097,39513561,5146865
"12",146811720,37537883,4389522
"13",139298018,35660989,2670046
"14",139152314,33877939,8036544
"15",141545115,32184042,8134716
"16",139152462,30574840,672798
"17",139198437,29046098,6391581
"18",144778020,27593793,7072002
"19",139089742,26214104,0218402
"20",138939893,24903398,8207482
"21",140402179,23658228,8797108
"22",140212187,22475317,4357253
"23",139131889,21351551,563939
"24",139369652,20283973,985742
"25",139261990,19269775,2864549
"26",140615040,18306286,5221322
"27",139149369,17390972,1960256
"28",139085862,16521423,5862243
"29",140317480,15695352,4069131
"30",139619472,14910584,7865674
"31",138946407,14165055,5472391
"32",138972585,13456802,7698771
"33",140546850,12783962,6313832
"34",144431848,12144764,4998141
"35",139339949,11537526,2748234
"36",139365279,10960649,9610822
"37",141311200,10412617,4630281
"38",139825304,9891986,58987669
"39",139418661,9397387,26038286
"40",139325488,8927517,89736371
"41",140083560,8481142,00249553
"42",140801486,8057084,90237075
"43",142713832,7654230,65725221
"44",139613451,7271519,1243896
"45",145744596,6907943,16817012
"46",139107987,6562546,00976162
"47",139251170,6234418,70927353
"48",138989549,5922697,77380986
"49",138998351,5626562,88511936
"50",139433035,5345234,7408634
"51",140798334,5077973,00382023
"52",139152506,4824074,35362921
"53",139604193,4582870,63594775
"54",138941837,4353727,10415037
"55",139213747,4136040,74894285
"56",139612650,3929238,7114957
"57",139276963,3732776,77592092
"58",139008461,3546137,93712487
"59",139171514,3368831,04026863
"60",138972965,3200389,4882552
"61",139173271,3040370,01384244
"62",138994121,2888351,51315031
"63",141115333,2743933,9374928
"64",139398061,2606737,24061816
"65",139438533,2476400,37858725
"66",138945603,2352580,35965789
"67",141525033,2234951,34167499
"68",138951903,2123203,77459124
"69",139152291,2017043,58586168
"70",139330000,1916191,4065686
"71",139218505,1820381,83624017
"72",138922481,1729362,74442816
"73",140685009,1642894,60720675
"74",139251273,1560749,87684641
"75",139908561,1482712,38300409
"76",139508685,1408576,76385389
"77",138967529,1338147,92566119
"78",139047679,1271240,52937813
"79",139013456,1207678,50290923
"80",139388463,1147294,57776377
"81",139885890,1089929,84887558
"82",138513912,1035433,3564318
"83",139833797,983661,688610208
"84",139747111,934478,604179698
"85",140041977,887754,673970713
"86",138991284,843366,940272177
"87",139244205,801198,593258568
"88",138950734,761138,66359564
"89",139220335,723081,730415858
"90",139058173,686927,643895065
"91",138655581,652581,261700312
"92",138993133,619952,198615296
"93",139188958,588954,588684531
"94",139204342,559506,859250305
"95",138972707,531531,516287789
"96",139547080,504954,9404734
"97",138937351,479707,19344973
"98",138632424,455721,833777243
"99",139903423,432935,742088381
"100",139031129,411288,954983962
"101",138939417,390724,507234764
"102",138980902,371188,281873026
"103",138947123,352628,867779374
"104",139019239,334997,424390406
"105",138985691,318247,553170885
"106",139233598,302335,175512341
"107",139368904,287218,416736724
"108",138954875,272857,495899888
"109",138948915,259214,621104893
"110",139002795,246253,890049649
"111",138451965,233941,195547166
"112",138963031,222244,135769808
"113",139112485,211131,928981318
"114",138680695,200575,332532252
