"","bestCostByT","temperatures"
"1",140478420,65994861,725
"2",140585375,62695118,63875
"3",142280606,59560362,7068125
"4",139100882,56582344,5714719
"5",139172686,53753227,3428983
"6",139631556,51065565,9757534
"7",139098628,48512287,6769657
"8",139227314,46086673,2931174
"9",139015441,43782339,6284615
"10",139204960,41593222,6470384
"11",138950327,39513561,5146865
"12",142571468,37537883,4389522
"13",139286362,35660989,2670046
"14",138964205,33877939,8036544
"15",140082216,32184042,8134716
"16",140278896,30574840,672798
"17",143685916,29046098,6391581
"18",139567395,27593793,7072002
"19",143936646,26214104,0218402
"20",138988801,24903398,8207482
"21",139780075,23658228,8797108
"22",138992270,22475317,4357253
"23",139487300,21351551,563939
"24",139456939,20283973,985742
"25",139037063,19269775,2864549
"26",139043725,18306286,5221322
"27",138980288,17390972,1960256
"28",139631733,16521423,5862243
"29",138947010,15695352,4069131
"30",138980777,14910584,7865674
"31",139023075,14165055,5472391
"32",139079178,13456802,7698771
"33",139593514,12783962,6313832
"34",139795983,12144764,4998141
"35",139718213,11537526,2748234
"36",140032633,10960649,9610822
"37",140063462,10412617,4630281
"38",140571932,9891986,58987669
"39",139088548,9397387,26038286
"40",140536024,8927517,89736371
"41",138990832,8481142,00249553
"42",139994018,8057084,90237075
"43",141924386,7654230,65725221
"44",140227606,7271519,1243896
"45",139078738,6907943,16817012
"46",139977065,6562546,00976162
"47",139190743,6234418,70927353
"48",138792508,5922697,77380986
"49",138936551,5626562,88511936
"50",139292912,5345234,7408634
"51",142662738,5077973,00382023
"52",138957564,4824074,35362921
"53",138985439,4582870,63594775
"54",139429720,4353727,10415037
"55",139820954,4136040,74894285
"56",139950357,3929238,7114957
"57",139310948,3732776,77592092
"58",139518128,3546137,93712487
"59",142845855,3368831,04026863
"60",139197225,3200389,4882552
"61",146978681,3040370,01384244
"62",139492858,2888351,51315031
"63",139735695,2743933,9374928
"64",139024825,2606737,24061816
"65",139072863,2476400,37858725
"66",139318914,2352580,35965789
"67",139266315,2234951,34167499
"68",138958951,2123203,77459124
"69",138971748,2017043,58586168
"70",139622796,1916191,4065686
"71",139116401,1820381,83624017
"72",139861459,1729362,74442816
"73",139282208,1642894,60720675
"74",138972785,1560749,87684641
"75",139070113,1482712,38300409
"76",139003129,1408576,76385389
"77",138951245,1338147,92566119
"78",138946407,1271240,52937813
"79",139024822,1207678,50290923
"80",139283324,1147294,57776377
"81",139219917,1089929,84887558
"82",138865251,1035433,3564318
"83",139258264,983661,688610208
"84",139462343,934478,604179698
"85",139788538,887754,673970713
"86",139438817,843366,940272177
"87",138939963,801198,593258568
"88",138973105,761138,66359564
"89",139019725,723081,730415858
"90",139183470,686927,643895065
"91",139242604,652581,261700312
"92",138982955,619952,198615296
"93",139292117,588954,588684531
"94",138270803,559506,859250305
"95",138489292,531531,516287789
"96",139452425,504954,9404734
"97",138999420,479707,19344973
"98",139477071,455721,833777243
"99",140147757,432935,742088381
"100",139032257,411288,954983962
"101",138960255,390724,507234764
"102",139398015,371188,281873026
"103",138786396,352628,867779374
"104",139740007,334997,424390406
"105",139076357,318247,553170885
"106",138936551,302335,175512341
"107",138949335,287218,416736724
"108",138997727,272857,495899888
"109",139126419,259214,621104893
"110",139181546,246253,890049649
"111",138961292,233941,195547166
"112",139144967,222244,135769808
"113",138949318,211131,928981318
"114",139012475,200575,332532252
"115",139055796,190546,565905639
"116",138943674,181019,237610357
"117",138344967,171968,275729839
"118",138344967,163369,861943347
"119",138344967,155201,36884618
"120",138344967,147441,300403871
"121",138992671,140069,235383677
"122",138854716,133065,773614493
"123",138615291,126412,484933769
"124",138615291,120091,86068708
"125",138615291,114087,267652726
"126",138615291,108382,90427009
"127",139142935,102963,759056585
"128",138954118,97815,5711037562
"129",138968753,92924,7925485684
"130",138968753,88278,55292114
"131",139010941,83864,625275083
"132",139005355,79671,3940113288
"133",138938891,75687,8243107624
"134",138861234,71903,4330952242
"135",138987753,68308,261440463
"136",138906623,64892,8483684399
"137",138906623,61648,2059500179
"138",138752581,58565,795652517
"139",138752581,55637,5058698911
"140",138752581,52855,6305763966
"141",138752581,50212,8490475767
"142",138752581,47702,2065951979
"143",138325535,45317,096265438
"144",138325535,43051,2414521661
"145",138325535,40898,6793795578
"146",138325535,38853,7454105799
"147",138325535,36911,0581400509
"148",138325535,35065,5052330484
"149",138325535,33312,2299713959
"150",138325535,31646,6184728261
"151",138325535,30064,2875491848
"152",138325535,28561,0731717256
"153",138325535,27133,0195131393
"154",138325535,25776,3685374823
"155",138325535,24487,5501106082
"156",138325535,23263,1726050778
"157",138325535,22100,0139748239
"158",138325535,20995,0132760827
"159",138325535,19945,2626122786
"160",138325535,18947,9994816647
"161",138325535,18000,5995075814
"162",138325535,17100,5695322023
"163",138325535,16245,5410555922
"164",138325535,15433,2640028126
"165",138325535,14661,600802672
"166",138325535,13928,5207625384
"167",138325535,13232,0947244115
"168",138325535,12570,4899881909
"169",138325535,11941,9654887813
"170",138325535,11344,8672143423
"171",138325535,10777,6238536252
"172",138325535,10238,7426609439
"173",138325535,9726,80552789671
"174",138325535,9240,46525150188
"175",138325535,8778,44198892678
"176",138325535,8339,51988948044
"177",138325535,7922,54389500642
"178",138325535,7526,4167002561
"179",138325535,7150,09586524329
"180",138325535,6792,59107198113
"181",138325535,6452,96151838207
"182",138325535,6130,31344246297
"183",138325535,5823,79777033982
"184",138325535,5532,60788182283
"185",138325535,5255,97748773169
"186",138325535,4993,1786133451
"187",138325535,4743,51968267785
"188",138325535,4506,34369854395
"189",138325535,4281,02651361676
"190",138325535,4066,97518793592
"191",138325535,3863,62642853912
"192",138325535,3670,44510711217
"193",138325535,3486,92285175656
"194",138325535,3312,57670916873
"195",138325535,3146,94787371029
"196",138325535,2989,60048002478
"197",138325535,2840,12045602354
"198",138325535,2698,11443322236
"199",138325535,2563,20871156124
"200",138325535,2435,04827598318
"201",138325535,2313,29586218402
"202",138325535,2197,63106907482
"203",138325535,2087,74951562108
"204",138325535,1983,36203984003
"205",138325535,1884,19393784802
"206",138325535,1789,98424095562
"207",138325535,1700,48502890784
"208",138325535,1615,46077746245
"209",138325535,1534,68773858933
"210",138325535,1457,95335165986
"211",138325535,1385,05568407687
"212",138325535,1315,80289987302
"213",138325535,1250,01275487937
"214",138325535,1187,5121171354
"215",138325535,1128,13651127863
"216",138325535,1071,7296857147
"217",138325535,1018,14320142897
"218",138325535,967,236041357519
"219",138325535,918,874239289643
"220",138325535,872,93052732516
"221",138325535,829,284000958902
"222",138134314,787,819800910957
"223",138134314,748,428810865409
"224",138134314,711,007370322139
"225",138134314,675,457001806032
"226",138134314,641,68415171573
"227",138134314,609,599944129944
"228",138134314,579,119946923446
"229",138134314,550,163949577274
"230",138134314,522,65575209841
"231",138134314,496,52296449349
"232",138134314,471,696816268815
"233",138134314,448,111975455375
"234",138134314,425,706376682606
"235",138134314,404,421057848475
"236",138134314,384,200004956052
"237",138134314,364,990004708249
"238",138134314,346,740504472837
"239",138134314,329,403479249195
"240",138134314,312,933305286735
"241",138134314,297,286640022398
"242",138134314,282,422308021278
"243",138134314,268,301192620214
"244",138134314,254,886132989204
"245",138134314,242,141826339743
"246",138134314,230,034735022756
"247",138134314,218,532998271618
"248",138134314,207,606348358038
"249",138134314,197,226030940136
"250",138134314,187,364729393129
"251",138134314,177,996492923472
"252",138134314,169,096668277299
"253",138134314,160,641834863434
"254",138134314,152,609743120262
"255",138069309,144,979255964249
"256",138069309,137,730293166037
"257",138069309,130,843778507735
"258",138069309,124,301589582348
"259",138069309,118,086510103231
"260",138069309,112,182184598069
"261",138069309,106,573075368166
"262",138069309,101,244421599757
"263",138069309,96,1822005197694
"264",138069309,91,373090493781
"265",138069309,86,8044359690919
"266",138069309,82,4642141706373
"267",137837645,78,3410034621054
"268",137837645,74,4239532890002
"269",137837645,70,7027556245502
