"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"1";"14867566.5";"1000";"15";"0.79";"147358225";"58.1452167034149"
"300";"6320";"1";"49558555";"1000";"15";"0.79";"148365186";"65.2666509151459"
"300";"6320";"1";"14867566.5";"10000";"15";"0.79";"147874246";"44.2475183010101"
"300";"6320";"1";"49558555";"10000";"15";"0.79";"146047374";"52.5302429199219"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.79";"148537198";"31.2748849391937"
"300";"6320";"1";"49558555";"1e+05";"15";"0.79";"148679815";"38.3502850532532"
"300";"6320";"1";"14867566.5";"1000";"20";"0.79";"148323302";"77.8545877933502"
"300";"6320";"1";"49558555";"1000";"20";"0.79";"147706272";"87.2299978733063"
"300";"6320";"1";"14867566.5";"10000";"20";"0.79";"146442091";"58.9180502891541"
"300";"6320";"1";"49558555";"10000";"20";"0.79";"146658009";"70.1474997997284"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.79";"148692605";"41.64453125"
"300";"6320";"1";"49558555";"1e+05";"20";"0.79";"148716308";"51.1938486099243"
"300";"6320";"1";"14867566.5";"1000";"25";"0.79";"146040820";"97.5707874298096"
"300";"6320";"1";"49558555";"1000";"25";"0.79";"145929589";"108.835288286209"
"300";"6320";"1";"14867566.5";"10000";"25";"0.79";"147431285";"73.6677503585815"
"300";"6320";"1";"49558555";"10000";"25";"0.79";"147586429";"87.6344492435455"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.79";"148582188";"52.1653571128845"
"300";"6320";"1";"49558555";"1e+05";"25";"0.79";"145891711";"63.9154555797577"
"300";"6320";"1";"14867566.5";"1000";"30";"0.79";"147697232";"116.43347120285"
"300";"6320";"1";"49558555";"1000";"30";"0.79";"146612494";"130.886201620102"
"300";"6320";"1";"14867566.5";"10000";"30";"0.79";"147091669";"88.2719166278839"
"300";"6320";"1";"49558555";"10000";"30";"0.79";"147149158";"105.077421665192"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.79";"148802318";"62.7158930301666"
"300";"6320";"1";"49558555";"1e+05";"30";"0.79";"146299137";"76.7644233703613"
"300";"6320";"1";"14867566.5";"1000";"15";"0.84";"148251399";"79.7435269355774"
"300";"6320";"1";"49558555";"1000";"15";"0.84";"146460680";"89.6992464065552"
"300";"6320";"1";"14867566.5";"10000";"15";"0.84";"146221246";"59.8303408622742"
"300";"6320";"1";"49558555";"10000";"15";"0.84";"145924255";"69.7067925930023"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.84";"146700194";"41.3825120925903"
"300";"6320";"1";"49558555";"1e+05";"15";"0.84";"148678558";"51.1884527206421"
"300";"6320";"1";"14867566.5";"1000";"20";"0.84";"147472326";"106.17066860199"
"300";"6320";"1";"49558555";"1000";"20";"0.84";"148216116";"119.498277902603"
"300";"6320";"1";"14867566.5";"10000";"20";"0.84";"148358251";"79.7563688755035"
"300";"6320";"1";"49558555";"10000";"20";"0.84";"147605903";"92.8030869960785"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.84";"148798573";"55.1023800373077"
"300";"6320";"1";"49558555";"1e+05";"20";"0.84";"146572413";"68.3602709770203"
"300";"6320";"1";"14867566.5";"1000";"25";"0.84";"147037013";"132.917090654373"
"300";"6320";"1";"49558555";"1000";"25";"0.84";"145808575";"149.071935653687"
"300";"6320";"1";"14867566.5";"10000";"25";"0.84";"146372121";"99.7430055141449"
"300";"6320";"1";"49558555";"10000";"25";"0.84";"147083289";"115.790857553482"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.84";"148242329";"68.7731788158417"
"300";"6320";"1";"49558555";"1e+05";"25";"0.84";"147770001";"85.0488731861115"
"300";"6320";"1";"14867566.5";"1000";"30";"0.84";"147665145";"158.859633207321"
"300";"6320";"1";"49558555";"1000";"30";"0.84";"146080718";"178.739438295364"
"300";"6320";"1";"14867566.5";"10000";"30";"0.84";"147755823";"119.163264513016"
"300";"6320";"1";"49558555";"10000";"30";"0.84";"147981737";"139.273906469345"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.84";"148664830";"82.423775434494"
"300";"6320";"1";"49558555";"1e+05";"30";"0.84";"148228995";"102.269298553467"
"300";"6320";"1";"14867566.5";"1000";"15";"0.89";"146959089";"118.113245248795"
"300";"6320";"1";"49558555";"1000";"15";"0.89";"148254546";"132.096644163132"
"300";"6320";"1";"14867566.5";"10000";"15";"0.89";"148300312";"89.2223453521729"
"300";"6320";"1";"49558555";"10000";"15";"0.89";"147493085";"105.111808300018"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.89";"148391920";"61.1063406467438"
"300";"6320";"1";"49558555";"1e+05";"15";"0.89";"148046150";"76.7349982261658"
"300";"6320";"1";"14867566.5";"1000";"20";"0.89";"146394678";"157.108861446381"
"300";"6320";"1";"49558555";"1000";"20";"0.89";"147958608";"176.122918128967"
"300";"6320";"1";"14867566.5";"10000";"20";"0.89";"147670680";"118.980615854263"
"300";"6320";"1";"49558555";"10000";"20";"0.89";"146877522";"139.805599689484"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.89";"148099507";"81.4957401752472"
"300";"6320";"1";"49558555";"1e+05";"20";"0.89";"148722997";"102.084513187408"
"300";"6320";"1";"14867566.5";"1000";"25";"0.89";"147044178";"196.444846153259"
"300";"6320";"1";"49558555";"1000";"25";"0.89";"146475014";"220.442845344543"
"300";"6320";"1";"14867566.5";"10000";"25";"0.89";"148086974";"149.329379081726"
"300";"6320";"1";"49558555";"10000";"25";"0.89";"147297608";"175.509519815445"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.89";"146891051";"102.014589548111"
"300";"6320";"1";"49558555";"1e+05";"25";"0.89";"148715984";"127.965291261673"
"300";"6320";"1";"14867566.5";"1000";"30";"0.89";"146243875";"235.890305042267"
"300";"6320";"1";"49558555";"1000";"30";"0.89";"146517128";"264.178563833237"
"300";"6320";"1";"14867566.5";"10000";"30";"0.89";"147034853";"178.649153470993"
"300";"6320";"1";"49558555";"10000";"30";"0.89";"147313727";"210.482071638107"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.89";"145956788";"122.249404191971"
"300";"6320";"1";"49558555";"1e+05";"30";"0.89";"148448096";"153.277678728104"
"300";"6320";"1";"14867566.5";"1000";"15";"0.94";"146404179";"221.368802785873"
"300";"6320";"1";"49558555";"1000";"15";"0.94";"146290273";"247.3598279953"
"300";"6320";"1";"14867566.5";"10000";"15";"0.94";"146171739";"165.779599666595"
"300";"6320";"1";"49558555";"10000";"15";"0.94";"146000033";"192.495271921158"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.94";"146728390";"112.728854417801"
"300";"6320";"1";"49558555";"1e+05";"15";"0.94";"147517874";"140.571960926056"
"300";"6320";"1";"14867566.5";"1000";"20";"0.94";"146963999";"290.599536418915"
"300";"6320";"1";"49558555";"1000";"20";"0.94";"146449629";"325.273171424866"
"300";"6320";"1";"14867566.5";"10000";"20";"0.94";"145814865";"221.829843997955"
"300";"6320";"1";"49558555";"10000";"20";"0.94";"147435074";"256.960326194763"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.94";"147757258";"150.656710147858"
"300";"6320";"1";"49558555";"1e+05";"20";"0.94";"146869793";"187.947474479675"
"300";"6320";"1";"14867566.5";"1000";"25";"0.94";"145557614";"362.295062541962"
"300";"6320";"1";"49558555";"1000";"25";"0.94";"145790406";"408.116185188293"
"300";"6320";"1";"14867566.5";"10000";"25";"0.94";"146789420";"277.27777671814"
"300";"6320";"1";"49558555";"10000";"25";"0.94";"145996231";"321.751760959625"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.94";"146004576";"188.702214956284"
"300";"6320";"1";"49558555";"1e+05";"25";"0.94";"146268489";"234.849489450455"
"300";"6320";"1";"14867566.5";"1000";"30";"0.94";"146537118";"435.807425737381"
"300";"6320";"1";"49558555";"1000";"30";"0.94";"145770206";"489.527540206909"
"300";"6320";"1";"14867566.5";"10000";"30";"0.94";"146771180";"334.273153066635"
"300";"6320";"1";"49558555";"10000";"30";"0.94";"145899087";"387.718920230865"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.94";"148136475";"226.949727058411"
"300";"6320";"1";"49558555";"1e+05";"30";"0.94";"146091770";"283.024935722351"
"300";"6320";"1";"14867566.5";"1000";"15";"0.99";"145783406";"1339.20882248878"
"300";"6320";"1";"49558555";"1000";"15";"0.99";"145989902";"1504.14052271843"
"300";"6320";"1";"14867566.5";"10000";"15";"0.99";"145640581";"1017.22279381752"
"300";"6320";"1";"49558555";"10000";"15";"0.99";"146146554";"1187.06900143623"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.99";"145679445";"697.261259078979"
"300";"6320";"1";"49558555";"1e+05";"15";"0.99";"147478081";"864.009880781174"
"300";"6320";"1";"14867566.5";"1000";"20";"0.99";"145779136";"1780.29602861404"
"300";"6320";"1";"49558555";"1000";"20";"0.99";"146075555";"1999.49804878235"
"300";"6320";"1";"14867566.5";"10000";"20";"0.99";"146166784";"1352.03011250496"
"300";"6320";"1";"49558555";"10000";"20";"0.99";"146021770";"1518.07779717445"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.99";"145508404";"860.516491889954"
"300";"6320";"1";"49558555";"1e+05";"20";"0.99";"146407461";"1065.3220641613"
"300";"6320";"1";"14867566.5";"1000";"25";"0.99";"145712281";"2061.25679326057"
"300";"6320";"1";"49558555";"1000";"25";"0.99";"145903221";"2324.2477388382"
"300";"6320";"1";"14867566.5";"10000";"25";"0.99";"146130697";"1568.79064321518"
"300";"6320";"1";"49558555";"10000";"25";"0.99";"145720227";"1827.98319745064"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.99";"145501637";"1076.07848501205"
"300";"6320";"1";"49558555";"1e+05";"25";"0.99";"146342141";"1335.17168045044"
"300";"6320";"1";"14867566.5";"1000";"30";"0.99";"145633761";"2479.44600319862"
"300";"6320";"1";"49558555";"1000";"30";"0.99";"145972443";"2786.2908141613"
"300";"6320";"1";"14867566.5";"10000";"30";"0.99";"145616305";"1887.26070833206"
"300";"6320";"1";"49558555";"10000";"30";"0.99";"145608683";"2203.28915095329"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.99";"146642100";"1294.84186816216"
"300";"6320";"1";"49558555";"1e+05";"30";"0.99";"145641223";"1602.87342381477"
