"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"1";"14867566.5";"1000";"15";"0.79";"147913978";"59.4858069419861"
"300";"6320";"1";"49558555";"1000";"15";"0.79";"147619251";"66.1125543117523"
"300";"6320";"1";"14867566.5";"10000";"15";"0.79";"147929553";"44.5343585014343"
"300";"6320";"1";"49558555";"10000";"15";"0.79";"147539508";"53.0652332305908"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.79";"148577468";"31.6240282058716"
"300";"6320";"1";"49558555";"1e+05";"15";"0.79";"148696185";"38.5088567733765"
"300";"6320";"1";"14867566.5";"1000";"20";"0.79";"148241970";"78.2817506790161"
"300";"6320";"1";"49558555";"1000";"20";"0.79";"147156027";"87.8196048736572"
"300";"6320";"1";"14867566.5";"10000";"20";"0.79";"147950619";"59.2874505519867"
"300";"6320";"1";"49558555";"10000";"20";"0.79";"146144106";"70.8139462471008"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.79";"147931736";"40.0401511192322"
"300";"6320";"1";"49558555";"1e+05";"20";"0.79";"148473035";"48.277824640274"
"300";"6320";"1";"14867566.5";"1000";"25";"0.79";"145965632";"95.0101165771484"
"300";"6320";"1";"49558555";"1000";"25";"0.79";"148196035";"102.679283380508"
"300";"6320";"1";"14867566.5";"10000";"25";"0.79";"147713694";"73.0760436058044"
"300";"6320";"1";"49558555";"10000";"25";"0.79";"146666845";"88.7076730728149"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.79";"148708314";"52.774041891098"
"300";"6320";"1";"49558555";"1e+05";"25";"0.79";"146869160";"64.6710994243622"
"300";"6320";"1";"14867566.5";"1000";"30";"0.79";"146943637";"118.146295309067"
"300";"6320";"1";"49558555";"1000";"30";"0.79";"146138467";"132.649771928787"
"300";"6320";"1";"14867566.5";"10000";"30";"0.79";"148066737";"89.3889980316162"
"300";"6320";"1";"49558555";"10000";"30";"0.79";"146674053";"103.452629327774"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.79";"148317545";"58.9639053344727"
"300";"6320";"1";"49558555";"1e+05";"30";"0.79";"146179139";"71.1049802303314"
"300";"6320";"1";"14867566.5";"1000";"15";"0.84";"147693560";"71.0121660232544"
"300";"6320";"1";"49558555";"1000";"15";"0.84";"146781801";"72.8853242397308"
"300";"6320";"1";"14867566.5";"10000";"15";"0.84";"148304035";"48.3476858139038"
"300";"6320";"1";"49558555";"10000";"15";"0.84";"148014183";"56.2516393661499"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.84";"146999928";"33.3630020618439"
"300";"6320";"1";"49558555";"1e+05";"15";"0.84";"148516615";"41.5367708206177"
"300";"6320";"1";"14867566.5";"1000";"20";"0.84";"146618543";"86.4285509586334"
"300";"6320";"1";"49558555";"1000";"20";"0.84";"146516056";"97.3206129074097"
"300";"6320";"1";"14867566.5";"10000";"20";"0.84";"147573377";"64.7103681564331"
"300";"6320";"1";"49558555";"10000";"20";"0.84";"148395327";"75.3578062057495"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.84";"146280465";"44.5057084560394"
"300";"6320";"1";"49558555";"1e+05";"20";"0.84";"148200381";"55.179719209671"
"300";"6320";"1";"14867566.5";"1000";"25";"0.84";"147183552";"107.62415933609"
"300";"6320";"1";"49558555";"1000";"25";"0.84";"147540563";"121.562189102173"
"300";"6320";"1";"14867566.5";"10000";"25";"0.84";"146417097";"74.9059383869171"
"300";"6320";"1";"49558555";"10000";"25";"0.84";"147682545";"85.3743586540222"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.84";"147110631";"50.4233033657074"
"300";"6320";"1";"49558555";"1e+05";"25";"0.84";"147805201";"62.9408440589905"
"300";"6320";"1";"14867566.5";"1000";"30";"0.84";"147169290";"117.327037811279"
"300";"6320";"1";"49558555";"1000";"30";"0.84";"147545291";"131.599158287048"
"300";"6320";"1";"14867566.5";"10000";"30";"0.84";"146991199";"88.1353569030762"
"300";"6320";"1";"49558555";"10000";"30";"0.84";"147210662";"102.56741809845"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.84";"148925712";"60.6387784481049"
"300";"6320";"1";"49558555";"1e+05";"30";"0.84";"146123471";"75.6123118400574"
"300";"6320";"1";"14867566.5";"1000";"15";"0.89";"147891713";"86.704409122467"
"300";"6320";"1";"49558555";"1000";"15";"0.89";"147972698";"97.4016461372375"
"300";"6320";"1";"14867566.5";"10000";"15";"0.89";"148427743";"65.9473986625671"
"300";"6320";"1";"49558555";"10000";"15";"0.89";"147919940";"77.363246679306"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.89";"147886484";"45.0566823482513"
"300";"6320";"1";"49558555";"1e+05";"15";"0.89";"147208164";"56.7143280506134"
"300";"6320";"1";"14867566.5";"1000";"20";"0.89";"147571146";"115.958146333694"
"300";"6320";"1";"49558555";"1000";"20";"0.89";"146184632";"129.609223842621"
"300";"6320";"1";"14867566.5";"10000";"20";"0.89";"147310819";"87.7355828285217"
"300";"6320";"1";"49558555";"10000";"20";"0.89";"145814358";"102.818414449692"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.89";"148035215";"59.8347473144531"
"300";"6320";"1";"49558555";"1e+05";"20";"0.89";"148572539";"75.1379117965698"
"300";"6320";"1";"14867566.5";"1000";"25";"0.89";"146874525";"144.187823295593"
"300";"6320";"1";"49558555";"1000";"25";"0.89";"146953511";"161.680606365204"
"300";"6320";"1";"14867566.5";"10000";"25";"0.89";"146049303";"109.76030254364"
"300";"6320";"1";"49558555";"10000";"25";"0.89";"147273873";"128.775083780289"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.89";"148767918";"74.9458947181702"
"300";"6320";"1";"49558555";"1e+05";"25";"0.89";"147499914";"94.0064907073975"
"300";"6320";"1";"14867566.5";"1000";"30";"0.89";"146969085";"173.632561683655"
"300";"6320";"1";"49558555";"1000";"30";"0.89";"145658645";"194.608491420746"
"300";"6320";"1";"14867566.5";"10000";"30";"0.89";"147450874";"131.984669923782"
"300";"6320";"1";"49558555";"10000";"30";"0.89";"146500568";"154.704073429108"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.89";"146877331";"89.8500354290009"
"300";"6320";"1";"49558555";"1e+05";"30";"0.89";"147310898";"113.01216340065"
"300";"6320";"1";"14867566.5";"1000";"15";"0.94";"145948574";"163.160489082336"
"300";"6320";"1";"49558555";"1000";"15";"0.94";"147510889";"182.858781814575"
"300";"6320";"1";"14867566.5";"10000";"15";"0.94";"146140341";"124.007228136063"
"300";"6320";"1";"49558555";"10000";"15";"0.94";"147196111";"143.859642028809"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.94";"147863263";"84.4542329311371"
"300";"6320";"1";"49558555";"1e+05";"15";"0.94";"148280896";"105.109862804413"
"300";"6320";"1";"14867566.5";"1000";"20";"0.94";"146604837";"217.101308584213"
"300";"6320";"1";"49558555";"1000";"20";"0.94";"146961608";"243.238535881042"
"300";"6320";"1";"14867566.5";"10000";"20";"0.94";"146689114";"165.933975458145"
"300";"6320";"1";"49558555";"10000";"20";"0.94";"148040840";"192.777500867844"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.94";"146996299";"112.961909770966"
"300";"6320";"1";"49558555";"1e+05";"20";"0.94";"146652012";"141.188440561295"
"300";"6320";"1";"14867566.5";"1000";"25";"0.94";"146011296";"281.952490091324"
"300";"6320";"1";"49558555";"1000";"25";"0.94";"146811683";"352.579268693924"
"300";"6320";"1";"14867566.5";"10000";"25";"0.94";"146926563";"240.906339168549"
"300";"6320";"1";"49558555";"10000";"25";"0.94";"146560269";"288.467807292938"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.94";"147757015";"151.244186639786"
"300";"6320";"1";"49558555";"1e+05";"25";"0.94";"148182206";"188.336929321289"
"300";"6320";"1";"14867566.5";"1000";"30";"0.94";"146755575";"349.800035238266"
"300";"6320";"1";"49558555";"1000";"30";"0.94";"146291535";"448.527048110962"
"300";"6320";"1";"14867566.5";"10000";"30";"0.94";"145993507";"380.275994300842"
"300";"6320";"1";"49558555";"10000";"30";"0.94";"146353740";"452.527704954147"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.94";"147577689";"270.32720208168"
"300";"6320";"1";"49558555";"1e+05";"30";"0.94";"146359957";"336.437800884247"
"300";"6320";"1";"14867566.5";"1000";"15";"0.99";"145460109";"1614.21350598335"
"300";"6320";"1";"49558555";"1000";"15";"0.99";"145538632";"1793.15670967102"
"300";"6320";"1";"14867566.5";"10000";"15";"0.99";"145747208";"1209.80853509903"
"300";"6320";"1";"49558555";"10000";"15";"0.99";"145802569";"1400.73752355576"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.99";"145963076";"825.689789772034"
"300";"6320";"1";"49558555";"1e+05";"15";"0.99";"146310971";"1021.50169467926"
"300";"6320";"1";"14867566.5";"1000";"20";"0.99";"145669314";"2127.19157171249"
"300";"6320";"1";"49558555";"1000";"20";"0.99";"145748443";"2385.39701223373"
"300";"6320";"1";"14867566.5";"10000";"20";"0.99";"146533732";"1610.94112467766"
"300";"6320";"1";"49558555";"10000";"20";"0.99";"146202316";"1876.07785463333"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.99";"146519523";"1096.50226545334"
"300";"6320";"1";"49558555";"1e+05";"20";"0.99";"147391693";"1366.03560757637"
"300";"6320";"1";"14867566.5";"1000";"25";"0.99";"145873487";"2566.14189577103"
"300";"6320";"1";"49558555";"1000";"25";"0.99";"145867769";"2455.89095616341"
"300";"6320";"1";"14867566.5";"10000";"25";"0.99";"146135894";"1658.49039649963"
"300";"6320";"1";"49558555";"10000";"25";"0.99";"145882320";"1936.70643472672"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.99";"146149502";"1134.0619635582"
"300";"6320";"1";"49558555";"1e+05";"25";"0.99";"146427831";"1403.75349783897"
"300";"6320";"1";"14867566.5";"1000";"30";"0.99";"145480540";"2635.85649728775"
"300";"6320";"1";"49558555";"1000";"30";"0.99";"145735557";"2974.8101773262"
"300";"6320";"1";"14867566.5";"10000";"30";"0.99";"145759484";"1916.1529417038"
"300";"6320";"1";"49558555";"10000";"30";"0.99";"145835344";"1927.28776574135"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.99";"145880996";"1132.40556049347"
"300";"6320";"1";"49558555";"1e+05";"30";"0.99";"146184338";"1401.32050251961"
