"nodes";"arcs";"algorithm";"t0";"tf";"it";"lambda";"cost";"total_time"
"300";"6320";"1";"14867566.5";"1000";"15";"0.79";"147829996";"58.1330034732819"
"300";"6320";"1";"49558555";"1000";"15";"0.79";"147482793";"65.0045020580292"
"300";"6320";"1";"14867566.5";"10000";"15";"0.79";"148074700";"43.9288625717163"
"300";"6320";"1";"49558555";"10000";"15";"0.79";"148038300";"53.1585562229156"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.79";"148540274";"31.1234917640686"
"300";"6320";"1";"49558555";"1e+05";"15";"0.79";"148331328";"38.4506237506866"
"300";"6320";"1";"14867566.5";"1000";"20";"0.79";"146432107";"77.3074307441711"
"300";"6320";"1";"49558555";"1000";"20";"0.79";"147910977";"86.8628177642822"
"300";"6320";"1";"14867566.5";"10000";"20";"0.79";"148183271";"58.5179607868195"
"300";"6320";"1";"49558555";"10000";"20";"0.79";"147428846";"69.9658141136169"
"300";"6320";"1";"14867566.5";"1e+05";"20";"0.79";"148718802";"41.718029499054"
"300";"6320";"1";"49558555";"1e+05";"20";"0.79";"148497323";"50.967212677002"
"300";"6320";"1";"14867566.5";"1000";"25";"0.79";"146703615";"97.0815026760101"
"300";"6320";"1";"49558555";"1000";"25";"0.79";"146289597";"108.750296115875"
"300";"6320";"1";"14867566.5";"10000";"25";"0.79";"147106237";"73.4512431621552"
"300";"6320";"1";"49558555";"10000";"25";"0.79";"148311468";"87.6970274448395"
"300";"6320";"1";"14867566.5";"1e+05";"25";"0.79";"148204463";"52.3952946662903"
"300";"6320";"1";"49558555";"1e+05";"25";"0.79";"148736540";"64.3519184589386"
"300";"6320";"1";"14867566.5";"1000";"30";"0.79";"146721387";"116.590502500534"
"300";"6320";"1";"49558555";"1000";"30";"0.79";"147285614";"131.064162731171"
"300";"6320";"1";"14867566.5";"10000";"30";"0.79";"147881401";"88.3303952217102"
"300";"6320";"1";"49558555";"10000";"30";"0.79";"147502027";"105.154458999634"
"300";"6320";"1";"14867566.5";"1e+05";"30";"0.79";"148000905";"62.7353591918945"
"300";"6320";"1";"49558555";"1e+05";"30";"0.79";"148333813";"76.7008192539215"
"300";"6320";"1";"14867566.5";"1000";"15";"0.84";"145811853";"79.5231845378876"
"300";"6320";"1";"49558555";"1000";"15";"0.84";"148371783";"89.5039570331573"
"300";"6320";"1";"14867566.5";"10000";"15";"0.84";"145599155";"59.6353776454926"
"300";"6320";"1";"49558555";"10000";"15";"0.84";"148090853";"69.5718491077423"
"300";"6320";"1";"14867566.5";"1e+05";"15";"0.84";"148226175";"41.2854111194611"
"300";"6320";"1";"49558555";"1e+05";"15";"0.84";"148837696";"51.2806148529053"
"300";"6320";"1";"14867566.5";"1000";"20";"0.84";"146902001";"106.519736766815"
"300";"6320";"1";"49558555";"1000";"20";"0.84";"146829348";"119.815542697906"
"300";"6320";"1";"14867566.5";"10000";"20";"0.84";"148004387";"79.6878299713135"
